[s],CH4[V]
-2.0836E-02,-1.2361092678E-02
-2.0832E-02,-1.0092406434E-02
-2.0828E-02,-1.2391953578E-02
-2.0824E-02,-1.2914323905E-02
-2.0820E-02,-1.2468786348E-02
-2.0816E-02,-1.5359845205E-02
-2.0812E-02,-1.5947990448E-02
-2.0808E-02,-1.4886736924E-02
-2.0804E-02,-1.3689365468E-02
-2.0800E-02,-1.5751872098E-02
-2.0796E-02,-1.5022873930E-02
-2.0792E-02,-1.3508091058E-02
-2.0788E-02,-1.4496703211E-02
-2.0784E-02,-1.5819635425E-02
-2.0780E-02,-1.1898965957E-02
-2.0776E-02,-1.0775842813E-02
-2.0772E-02,-1.5214271592E-02
-2.0768E-02,-1.2319226377E-02
-2.0764E-02,-1.3489947405E-02
-2.0760E-02,-1.3447318164E-02
-2.0756E-02,-1.4353051252E-02
-2.0752E-02,-1.5886907610E-02
-2.0748E-02,-1.5190787363E-02
-2.0744E-02,-1.3652801596E-02
-2.0740E-02,-1.4482359950E-02
-2.0736E-02,-1.4183864664E-02
-2.0732E-02,-1.1791257982E-02
-2.0728E-02,-1.6615057007E-02
-2.0724E-02,-1.4788422641E-02
-2.0720E-02,-1.5512590449E-02
-2.0716E-02,-1.3255729766E-02
-2.0712E-02,-1.3163662050E-02
-2.0708E-02,-1.4921808296E-02
-2.0704E-02,-1.3803348620E-02
-2.0700E-02,-1.4505252901E-02
-2.0696E-02,-1.4392070836E-02
-2.0692E-02,-1.4000439718E-02
-2.0688E-02,-1.2684803113E-02
-2.0684E-02,-1.3109316920E-02
-2.0680E-02,-1.4038333966E-02
-2.0676E-02,-1.3072443103E-02
-2.0672E-02,-1.4731674252E-02
-2.0668E-02,-1.4322371550E-02
-2.0664E-02,-1.5355863615E-02
-2.0660E-02,-1.5301680610E-02
-2.0656E-02,-1.5724444425E-02
-2.0652E-02,-1.4382424420E-02
-2.0648E-02,-1.2486977685E-02
-2.0644E-02,-1.6853351603E-02
-2.0640E-02,-1.1401653422E-02
-2.0636E-02,-1.4622392715E-02
-2.0632E-02,-1.3842701990E-02
-2.0628E-02,-1.3491296854E-02
-2.0624E-02,-1.0624962003E-02
-2.0620E-02,-1.3696775517E-02
-2.0616E-02,-1.2883968452E-02
-2.0612E-02,-1.4147567820E-02
-2.0608E-02,-1.1744265681E-02
-2.0604E-02,-1.3932051734E-02
-2.0600E-02,-1.3320822805E-02
-2.0596E-02,-1.1544785629E-02
-2.0592E-02,-1.2848391633E-02
-2.0588E-02,-1.4575929703E-02
-2.0584E-02,-1.4640693724E-02
-2.0580E-02,-1.6021251707E-02
-2.0576E-02,-1.0105238122E-02
-2.0572E-02,-1.0717182307E-02
-2.0568E-02,-1.2545147049E-02
-2.0564E-02,-1.5477309268E-02
-2.0560E-02,-1.4428181713E-02
-2.0556E-02,-1.4882564599E-02
-2.0552E-02,-1.2461619486E-02
-2.0548E-02,-1.5415835423E-02
-2.0544E-02,-1.5015058569E-02
-2.0540E-02,-1.2035050510E-02
-2.0536E-02,-9.8999358882E-03
-2.0532E-02,-1.6022071867E-02
-2.0528E-02,-1.1252069609E-02
-2.0524E-02,-1.0804739144E-02
-2.0520E-02,-1.3504080858E-02
-2.0516E-02,-1.3129305933E-02
-2.0512E-02,-1.3152046297E-02
-2.0508E-02,-1.2658047780E-02
-2.0504E-02,-1.2445039858E-02
-2.0500E-02,-1.1200103897E-02
-2.0496E-02,-1.3764391025E-02
-2.0492E-02,-1.5713367498E-02
-2.0488E-02,-1.2300367468E-02
-2.0484E-02,-1.1746988421E-02
