[s],CH4[V]
-2.0836E-02,-1.5346198126E-02
-2.0832E-02,-1.4783701953E-02
-2.0828E-02,-1.4804492053E-02
-2.0824E-02,-1.3562545860E-02
-2.0820E-02,-1.4068694187E-02
-2.0816E-02,-1.3444595424E-02
-2.0812E-02,-1.2363395802E-02
-2.0808E-02,-1.3449168292E-02
-2.0804E-02,-1.4679894506E-02
-2.0800E-02,-1.6007118254E-02
-2.0796E-02,-1.2856741051E-02
-2.0792E-02,-1.2879080872E-02
-2.0788E-02,-1.0292120137E-02
-2.0784E-02,-1.2725515468E-02
-2.0780E-02,-1.6475439091E-02
-2.0776E-02,-1.2504649270E-02
-2.0772E-02,-1.3801493723E-02
-2.0768E-02,-1.5682621039E-02
-2.0764E-02,-1.5343055769E-02
-2.0760E-02,-1.1754269724E-02
-2.0756E-02,-1.5994281798E-02
-2.0752E-02,-1.4895725304E-02
-2.0748E-02,-1.4026699140E-02
-2.0744E-02,-1.2945852377E-02
-2.0740E-02,-1.3674855314E-02
-2.0736E-02,-1.4437484806E-02
-2.0732E-02,-1.3957038001E-02
-2.0728E-02,-1.2628164396E-02
-2.0724E-02,-1.3922410087E-02
-2.0720E-02,-1.3026962376E-02
-2.0716E-02,-1.4362611837E-02
-2.0712E-02,-1.4724850713E-02
-2.0708E-02,-1.3578205192E-02
-2.0704E-02,-1.7393856047E-02
-2.0700E-02,-1.6327714942E-02
-2.0696E-02,-1.5284986541E-02
-2.0692E-02,-1.5329856917E-02
-2.0688E-02,-1.5676474608E-02
-2.0684E-02,-1.1517715584E-02
-2.0680E-02,-1.4937739425E-02
-2.0676E-02,-1.5006609015E-02
-2.0672E-02,-1.4477992121E-02
-2.0668E-02,-1.4413871830E-02
-2.0664E-02,-1.5619998016E-02
-2.0660E-02,-1.2867012123E-02
-2.0656E-02,-1.3844451982E-02
-2.0652E-02,-1.5134935428E-02
-2.0648E-02,-1.4827280100E-02
-2.0644E-02,-1.4288845130E-02
-2.0640E-02,-1.3412857143E-02
-2.0636E-02,-1.5280885742E-02
-2.0632E-02,-1.5766539608E-02
-2.0628E-02,-1.6653075233E-02
-2.0624E-02,-1.4761247692E-02
-2.0620E-02,-1.5391068502E-02
-2.0616E-02,-1.2962150671E-02
-2.0612E-02,-1.7314634323E-02
-2.0608E-02,-1.4174423288E-02
-2.0604E-02,-1.5663638152E-02
-2.0600E-02,-1.5447278065E-02
-2.0596E-02,-1.4186863969E-02
-2.0592E-02,-1.3618760192E-02
-2.0588E-02,-1.6606946007E-02
-2.0584E-02,-1.4027214124E-02
-2.0580E-02,-1.6127162006E-02
-2.0576E-02,-1.3623819434E-02
-2.0572E-02,-1.5799360309E-02
-2.0568E-02,-1.6067461995E-02
-2.0564E-02,-1.3773136218E-02
-2.0560E-02,-1.0048556490E-02
-2.0556E-02,-1.5928263695E-02
-2.0552E-02,-1.3974304274E-02
-2.0548E-02,-1.4567236962E-02
-2.0544E-02,-1.6149835613E-02
-2.0540E-02,-1.4773078022E-02
-2.0536E-02,-1.3341569989E-02
-2.0532E-02,-1.4386978215E-02
-2.0528E-02,-1.3384375660E-02
-2.0524E-02,-1.4637975753E-02
-2.0520E-02,-1.3321108907E-02
-2.0516E-02,-1.5789723430E-02
-2.0512E-02,-1.3761377414E-02
-2.0508E-02,-1.5297217414E-02
-2.0504E-02,-1.1947569967E-02
-2.0500E-02,-1.6122202900E-02
-2.0496E-02,-1.4137578082E-02
-2.0492E-02,-1.1240277426E-02
-2.0488E-02,-1.4463796679E-02
-2.0484E-02,-1.4776058254E-02
-2.0480E-02,-1.1459117067E-02
-2.0476E-02,-1.2265949362E-02
-2.0472E-02,-1.3848705369E-02
-2.0468E-02,-1.3038077450E-02
-2.0464E-02,-1.3498635377E-02
-2.0460E-02,-1.1684255726E-02
-2.0456E-02,-1.3479619112E-02
-2.0452E-02,-1.4322547980E-02
-2.0448E-02,-1.4768896160E-02
-2.0444E-02,-1.2725648983E-02
-2.0440E-02,-1.3859520036E-02
-2.0436E-02,-1.5776739155E-02
-2.0432E-02,-1.4967522674E-02
-2.0428E-02,-1.1050071856E-02
-2.0424E-02,-1.3191394898E-02
-2.0420E-02,-1.3700904927E-02
-2.0416E-02,-1.4808664378E-02
-2.0412E-02,-1.4846649225E-02
-2.0408E-02,-1.5760879551E-02
-2.0404E-02,-1.3500528421E-02
-2.0400E-02,-1.4941864067E-02
-2.0396E-02,-1.4751758633E-02
-2.0392E-02,-1.4795160350E-02
-2.0388E-02,-1.3725638470E-02
-2.0384E-02,-1.3810877878E-02
-2.0380E-02,-1.2751979930E-02
-2.0376E-02,-9.8317004924E-03
-2.0372E-02,-1.4910035187E-02
-2.0368E-02,-1.4176249574E-02
-2.0364E-02,-1.3593821609E-02
-2.0360E-02,-1.5276155517E-02
-2.0356E-02,-1.4340739317E-02
-2.0352E-02,-1.1642212995E-02
-2.0348E-02,-9.7672225733E-03
-2.0344E-02,-1.4325771399E-02
-2.0340E-02,-1.2909455398E-02
-2.0336E-02,-1.3393292515E-02
-2.0332E-02,-1.4567570748E-02
-2.0328E-02,-1.2818350893E-02
-2.0324E-02,-1.5371623083E-02
-2.0320E-02,-1.4807043132E-02
-2.0316E-02,-1.6162505176E-02
-2.0312E-02,-1.5195479440E-02
-2.0308E-02,-1.3738908848E-02
-2.0304E-02,-1.5225849198E-02
-2.0300E-02,-8.2520057797E-03
-2.0296E-02,-1.2474556078E-02
-2.0292E-02,-1.4705452977E-02
-2.0288E-02,-1.3511366929E-02
-2.0284E-02,-1.4711394368E-02
-2.0280E-02,-1.4180693697E-02
-2.0276E-02,-1.3067293262E-02
-2.0272E-02,-1.4660854399E-02
-2.0268E-02,-1.4380645818E-02
-2.0264E-02,-1.4145517420E-02
-2.0260E-02,-1.2382698169E-02
-2.0256E-02,-1.3506059732E-02
-2.0252E-02,-1.3988280371E-02
-2.0248E-02,-1.4845428522E-02
-2.0244E-02,-1.4340066976E-02
-2.0240E-02,-1.3776350101E-02
-2.0236E-02,-1.3392653553E-02
-2.0232E-02,-1.3704652867E-02
-2.0228E-02,-1.3423862544E-02
-2.0224E-02,-1.2785539728E-02
-2.0220E-02,-1.5688152350E-02
-2.0216E-02,-1.5312042281E-02
-2.0212E-02,-1.5108795215E-02
-2.0208E-02,-1.5817413364E-02
-2.0204E-02,-9.7307206896E-03
-2.0200E-02,-1.5689005888E-02
-2.0196E-02,-1.4909687096E-02
-2.0192E-02,-1.2449555506E-02
-2.0188E-02,-1.2460851778E-02
-2.0184E-02,-1.4986462645E-02
-2.0180E-02,-1.7496976848E-02
-2.0176E-02,-1.4759573994E-02
-2.0172E-02,-1.3520321931E-02
-2.0168E-02,-1.3672890745E-02
-2.0164E-02,-1.4683280050E-02
-2.0160E-02,-1.4137148928E-02
-2.0156E-02,-1.3661480032E-02
-2.0152E-02,-9.3835880146E-03
-2.0148E-02,-1.2634763822E-02
-2.0144E-02,-1.0691604762E-02
-2.0140E-02,-1.5825614963E-02
-2.0136E-02,-1.1120238443E-02
-2.0132E-02,-1.0264730611E-02
-2.0128E-02,-1.2549471962E-02
-2.0124E-02,-1.3014865018E-02
-2.0120E-02,-1.4271559783E-02
-2.0116E-02,-1.3906636314E-02
-2.0112E-02,-1.3536844338E-02
-2.0108E-02,-1.6639552132E-02
-2.0104E-02,-1.1574726233E-02
-2.0100E-02,-1.5892524751E-02
-2.0096E-02,-1.5842843089E-02
-2.0092E-02,-1.1586218008E-02
-2.0088E-02,-1.6217026735E-02
-2.0084E-02,-1.3894143181E-02
-2.0080E-02,-1.1979398847E-02
-2.0076E-02,-1.3613677108E-02
-2.0072E-02,-1.5593290368E-02
-2.0068E-02,-1.3654708944E-02
-2.0064E-02,-1.3843050081E-02
-2.0060E-02,-1.4361443586E-02
-2.0056E-02,-1.5547537843E-02
-2.0052E-02,-1.3470583048E-02
-2.0048E-02,-1.2729597194E-02
-2.0044E-02,-1.6365742705E-02
-2.0040E-02,-1.2421493640E-02
-2.0036E-02,-1.3931579666E-02
-2.0032E-02,-1.3116545771E-02
-2.0028E-02,-1.5491714518E-02
-2.0024E-02,-1.5399413152E-02
-2.0020E-02,-1.3876671868E-02
-2.0016E-02,-1.3210635277E-02
-2.0012E-02,-1.5569801370E-02
-2.0008E-02,-1.4072685314E-02
-2.0004E-02,-1.4976091437E-02
-2.0000E-02,-1.2206907387E-02
-1.9996E-02,-1.4802365359E-02
-1.9992E-02,-1.4706654607E-02
-1.9988E-02,-1.4079289509E-02
-1.9984E-02,-1.3201561066E-02
-1.9980E-02,-1.5555157701E-02
-1.9976E-02,-1.1661849148E-02
-1.9972E-02,-1.5313859031E-02
-1.9968E-02,-1.4953513198E-02
-1.9964E-02,-1.4918470436E-02
-1.9960E-02,-1.6671490684E-02
-1.9956E-02,-1.3457684603E-02
-1.9952E-02,-1.5371351286E-02
-1.9948E-02,-1.6347908995E-02
-1.9944E-02,-1.3876905518E-02
-1.9940E-02,-1.2734665973E-02
-1.9936E-02,-1.3364567845E-02
-1.9932E-02,-1.2297153585E-02
-1.9928E-02,-1.3904638367E-02
-1.9924E-02,-1.4645323813E-02
-1.9920E-02,-1.5330824896E-02
-1.9916E-02,-1.5691385306E-02
-1.9912E-02,-1.3661780439E-02
-1.9908E-02,-1.3210959526E-02
-1.9904E-02,-1.3319168180E-02
-1.9900E-02,-1.4053297116E-02
-1.9896E-02,-1.5840058360E-02
-1.9892E-02,-1.6491508502E-02
-1.9888E-02,-1.6336970351E-02
-1.9884E-02,-1.4412365025E-02
-1.9880E-02,-1.3316812605E-02
-1.9876E-02,-1.3170867059E-02
-1.9872E-02,-1.5655636825E-02
-1.9868E-02,-1.5803875957E-02
-1.9864E-02,-1.4708495198E-02
-1.9860E-02,-1.5059385350E-02
-1.9856E-02,-1.6793699276E-02
-1.9852E-02,-1.5145950366E-02
-1.9848E-02,-1.4938159042E-02
-1.9844E-02,-1.1863503578E-02
-1.9840E-02,-1.5367369695E-02
-1.9836E-02,-1.1323080197E-02
-1.9832E-02,-1.4018597677E-02
-1.9828E-02,-1.5616211929E-02
-1.9824E-02,-1.5209488916E-02
-1.9820E-02,-1.5726065671E-02
-1.9816E-02,-1.5434689564E-02
-1.9812E-02,-1.6832060825E-02
-1.9808E-02,-1.4768590984E-02
-1.9804E-02,-1.6494331378E-02
-1.9800E-02,-1.4165420603E-02
-1.9796E-02,-1.3074131107E-02
-1.9792E-02,-1.3022360898E-02
-1.9788E-02,-1.4507470194E-02
-1.9784E-02,-1.5381026311E-02
-1.9780E-02,-1.6740398420E-02
-1.9776E-02,-1.4968462043E-02
-1.9772E-02,-1.3430414287E-02
-1.9768E-02,-1.4402647084E-02
-1.9764E-02,-1.5539302866E-02
-1.9760E-02,-1.5257601784E-02
-1.9756E-02,-1.2470197786E-02
-1.9752E-02,-1.5616583862E-02
-1.9748E-02,-1.6202912356E-02
-1.9744E-02,-1.6469478626E-02
-1.9740E-02,-1.5132336665E-02
-1.9736E-02,-1.4134025645E-02
-1.9732E-02,-1.4982390456E-02
-1.9728E-02,-1.5996403724E-02
-1.9724E-02,-1.3873906213E-02
-1.9720E-02,-1.6319365524E-02
-1.9716E-02,-1.5768399273E-02
-1.9712E-02,-1.6414923688E-02
