[s],CH4[V]
-2.0836E-02,-1.5408453984E-02
-2.0832E-02,-1.5838971171E-02
-2.0828E-02,-1.4128851962E-02
-2.0824E-02,-1.0886469031E-02
-2.0820E-02,-1.5020427755E-02
-2.0816E-02,-1.2161975022E-02
-2.0812E-02,-1.3205890747E-02
-2.0808E-02,-9.7775413291E-03
-2.0804E-02,-1.3605203712E-02
-2.0800E-02,-1.1302085057E-02
-2.0796E-02,-1.1940198065E-02
-2.0792E-02,-1.3124022578E-02
-2.0788E-02,-1.2789917093E-02
-2.0784E-02,-1.4207205842E-02
-2.0780E-02,-1.2659521207E-02
-2.0776E-02,-1.2481103052E-02
-2.0772E-02,-1.7807111729E-02
-2.0768E-02,-1.3398904888E-02
-2.0764E-02,-7.6992418532E-03
-2.0760E-02,-1.1222496169E-02
-2.0756E-02,-1.5121173908E-02
-2.0752E-02,-1.2836709123E-02
-2.0748E-02,-1.4485616747E-02
-2.0744E-02,-1.2114386675E-02
-2.0740E-02,-1.1589617857E-02
-2.0736E-02,-1.2996978856E-02
-2.0732E-02,-1.4360942907E-02
-2.0728E-02,-1.0955195569E-02
-2.0724E-02,-1.0729541926E-02
-2.0720E-02,-1.1928339125E-02
-2.0716E-02,-1.3136124704E-02
-2.0712E-02,-1.2614340887E-02
-2.0708E-02,-1.3386840908E-02
-2.0704E-02,-1.1310835019E-02
-2.0700E-02,-1.2265448683E-02
-2.0696E-02,-1.4291935035E-02
-2.0692E-02,-1.2121887323E-02
-2.0688E-02,-1.5725221670E-02
-2.0684E-02,-1.3932595329E-02
-2.0680E-02,-1.3478531923E-02
-2.0676E-02,-1.4442496364E-02
-2.0672E-02,-1.0282063641E-02
-2.0668E-02,-1.5449247402E-02
-2.0664E-02,-1.4563474717E-02
-2.0660E-02,-1.1213698524E-02
-2.0656E-02,-1.5491690677E-02
-2.0652E-02,-1.4291520186E-02
-2.0648E-02,-1.2712373836E-02
-2.0644E-02,-1.3110675906E-02
-2.0640E-02,-1.3366723149E-02
-2.0636E-02,-1.2920184234E-02
-2.0632E-02,-1.2445926775E-02
-2.0628E-02,-1.2129640695E-02
-2.0624E-02,-9.6446897315E-03
-2.0620E-02,-1.3738432011E-02
-2.0616E-02,-1.5754427945E-02
-2.0612E-02,-1.3955135421E-02
-2.0608E-02,-1.4018259122E-02
-2.0604E-02,-1.4816317614E-02
-2.0600E-02,-1.4979810767E-02
-2.0596E-02,-1.5116710712E-02
-2.0592E-02,-9.3386031981E-03
-2.0588E-02,-1.1699986583E-02
-2.0584E-02,-1.7141513828E-02
-2.0580E-02,-1.3954763488E-02
-2.0576E-02,-1.5873475107E-02
-2.0572E-02,-1.5840678248E-02
-2.0568E-02,-1.4479465548E-02
-2.0564E-02,-1.4653167784E-02
-2.0560E-02,-1.3712959370E-02
-2.0556E-02,-1.3057437038E-02
-2.0552E-02,-1.3862137872E-02
-2.0548E-02,-1.1951589704E-02
-2.0544E-02,-1.3188967797E-02
-2.0540E-02,-1.2933721640E-02
-2.0536E-02,-1.1949567915E-02
-2.0532E-02,-1.3846192438E-02
-2.0528E-02,-1.4032745435E-02
-2.0524E-02,-1.4382004803E-02
-2.0520E-02,-1.2426352610E-02
-2.0516E-02,-1.2924847701E-02
-2.0512E-02,-1.3055234051E-02
-2.0508E-02,-1.4229846070E-02
-2.0504E-02,-1.3896970825E-02
-2.0500E-02,-1.1679997570E-02
-2.0496E-02,-1.4744501171E-02
-2.0492E-02,-1.4688677847E-02
-2.0488E-02,-1.5841994319E-02
-2.0484E-02,-1.5276317642E-02
-2.0480E-02,-1.5834960971E-02
-2.0476E-02,-1.2491250146E-02
-2.0472E-02,-1.3024387456E-02
-2.0468E-02,-1.3396854488E-02
-2.0464E-02,-1.3238868805E-02
-2.0460E-02,-1.4848389681E-02
-2.0456E-02,-1.2193207855E-02
-2.0452E-02,-1.3465080347E-02
-2.0448E-02,-1.2240414733E-02
-2.0444E-02,-1.3968758658E-02
-2.0440E-02,-1.6005129844E-02
-2.0436E-02,-1.4685874044E-02
-2.0432E-02,-1.4993414931E-02
-2.0428E-02,-1.4091801715E-02
-2.0424E-02,-1.3298330397E-02
-2.0420E-02,-1.3274808020E-02
-2.0416E-02,-1.5719742811E-02
-2.0412E-02,-1.3357715695E-02
-2.0408E-02,-1.4631333411E-02
-2.0404E-02,-1.5752887761E-02
-2.0400E-02,-1.4561767640E-02
-2.0396E-02,-1.2552228080E-02
-2.0392E-02,-1.3854556161E-02
-2.0388E-02,-1.4058642460E-02
-2.0384E-02,-1.0776453164E-02
-2.0380E-02,-1.5459065479E-02
-2.0376E-02,-1.4314708777E-02
-2.0372E-02,-1.2706332310E-02
-2.0368E-02,-1.5522532503E-02
-2.0364E-02,-1.2230548972E-02
-2.0360E-02,-1.3411927311E-02
-2.0356E-02,-1.5479946178E-02
-2.0352E-02,-1.5319747969E-02
-2.0348E-02,-1.3236780258E-02
