[s],CH4[V]
-2.0836E-02,1.0810673134E+00
-2.0832E-02,1.0630823848E+00
-2.0828E-02,1.0995351876E+00
-2.0824E-02,1.1098906837E+00
-2.0820E-02,1.1314076739E+00
-2.0816E-02,1.1070323597E+00
-2.0812E-02,1.1091182552E+00
-2.0808E-02,1.1353470783E+00
-2.0804E-02,1.1568093324E+00
-2.0800E-02,1.1415563563E+00
-2.0796E-02,1.1117757640E+00
-2.0792E-02,1.1533473325E+00
-2.0788E-02,1.1048154342E+00
-2.0784E-02,1.1248054964E+00
-2.0780E-02,1.1326854449E+00
-2.0776E-02,1.1333557253E+00
-2.0772E-02,1.1936761299E+00
-2.0768E-02,1.1357358436E+00
-2.0764E-02,1.1857534903E+00
-2.0760E-02,1.1604148315E+00
-2.0756E-02,1.1802135343E+00
-2.0752E-02,1.2250556048E+00
-2.0748E-02,1.2123633301E+00
-2.0744E-02,1.2481535200E+00
-2.0740E-02,1.2282453259E+00
-2.0736E-02,1.2783733651E+00
-2.0732E-02,1.2997104446E+00
-2.0728E-02,1.3192052066E+00
-2.0724E-02,1.3123252190E+00
-2.0720E-02,1.3354881127E+00
-2.0716E-02,1.3325967630E+00
-2.0712E-02,1.3731676649E+00
-2.0708E-02,1.3423948652E+00
-2.0704E-02,1.3651178528E+00
-2.0700E-02,1.3815333769E+00
-2.0696E-02,1.3891547366E+00
-2.0692E-02,1.3863879891E+00
-2.0688E-02,1.3670831514E+00
-2.0684E-02,1.3753105615E+00
-2.0680E-02,1.3765735315E+00
-2.0676E-02,1.3682813621E+00
-2.0672E-02,1.3755950759E+00
-2.0668E-02,1.3533391789E+00
-2.0664E-02,1.3479199772E+00
-2.0660E-02,1.3286710963E+00
-2.0656E-02,1.3050328960E+00
-2.0652E-02,1.3164869964E+00
-2.0648E-02,1.2923698895E+00
-2.0644E-02,1.2858287663E+00
-2.0640E-02,1.2706433724E+00
-2.0636E-02,1.2574300529E+00
-2.0632E-02,1.2382702976E+00
-2.0628E-02,1.2065636981E+00
-2.0624E-02,1.1622297214E+00
-2.0620E-02,1.1590670275E+00
-2.0616E-02,1.1247069485E+00
-2.0612E-02,1.1054344928E+00
-2.0608E-02,1.0601771352E+00
-2.0604E-02,1.0225637776E+00
-2.0600E-02,9.9910549753E-01
-2.0596E-02,9.8826538699E-01
-2.0592E-02,9.3733667147E-01
-2.0588E-02,9.1500317397E-01
-2.0584E-02,9.3430526514E-01
-2.0580E-02,8.9830793242E-01
-2.0576E-02,8.8221153633E-01
-2.0572E-02,8.5611983731E-01
-2.0568E-02,8.6166379871E-01
-2.0564E-02,8.5514407592E-01
-2.0560E-02,8.7142354886E-01
-2.0556E-02,8.7031213207E-01
-2.0552E-02,8.8761580352E-01
-2.0548E-02,9.1423202817E-01
-2.0544E-02,9.0240050644E-01
-2.0540E-02,9.2587041654E-01
-2.0536E-02,9.1695356188E-01
-2.0532E-02,9.2422783178E-01
-2.0528E-02,9.2949289113E-01
-2.0524E-02,9.4031476741E-01
-2.0520E-02,9.4788162458E-01
-2.0516E-02,9.4108449224E-01
-2.0512E-02,9.4347805737E-01
-2.0508E-02,9.4342509506E-01
-2.0504E-02,9.3646430268E-01
-2.0500E-02,9.3172961975E-01
-2.0496E-02,9.2494046966E-01
-2.0492E-02,9.2665217674E-01
-2.0488E-02,9.2082350064E-01
-2.0484E-02,9.0938348129E-01
-2.0480E-02,9.0715749105E-01
-2.0476E-02,9.0790229637E-01
-2.0472E-02,8.9204325074E-01
-2.0468E-02,8.8769169215E-01
-2.0464E-02,8.7848494435E-01
-2.0460E-02,8.7559907348E-01
-2.0456E-02,8.6831790852E-01
-2.0452E-02,8.5996703094E-01
-2.0448E-02,8.5084373441E-01
-2.0444E-02,8.4132984149E-01
-2.0440E-02,8.3971489898E-01
-2.0436E-02,8.3187799463E-01
-2.0432E-02,8.2481095339E-01
-2.0428E-02,8.1552441166E-01
-2.0424E-02,8.1066257057E-01
-2.0420E-02,8.0187207298E-01
-2.0416E-02,7.9170315842E-01
-2.0412E-02,7.8891277895E-01
-2.0408E-02,7.8228161455E-01
-2.0404E-02,7.7361352106E-01
-2.0400E-02,7.6335033102E-01
-2.0396E-02,7.5469831172E-01
-2.0392E-02,7.5036979390E-01
-2.0388E-02,7.4719792565E-01
-2.0384E-02,7.3696165783E-01
-2.0380E-02,7.2817408803E-01
-2.0376E-02,7.2078074713E-01
-2.0372E-02,7.1121018689E-01
-2.0368E-02,7.0357185183E-01
-2.0364E-02,6.9166123236E-01
-2.0360E-02,6.8042514195E-01
-2.0356E-02,6.7003202333E-01
-2.0352E-02,6.6315819173E-01
-2.0348E-02,6.5188181335E-01
-2.0344E-02,6.4046770056E-01
-2.0340E-02,6.2174991133E-01
-2.0336E-02,6.1134150054E-01
-2.0332E-02,6.0057427933E-01
-2.0328E-02,5.8687408050E-01
-2.0324E-02,5.6308862819E-01
-2.0320E-02,5.5217019239E-01
-2.0316E-02,5.4398817238E-01
-2.0312E-02,5.2076093425E-01
-2.0308E-02,4.9880355635E-01
-2.0304E-02,4.8486478160E-01
-2.0300E-02,4.7082806927E-01
-2.0296E-02,4.5332714459E-01
-2.0292E-02,4.2427902188E-01
-2.0288E-02,4.2843243556E-01
-2.0284E-02,4.0779540542E-01
-2.0280E-02,3.9723675755E-01
-2.0276E-02,3.7699493957E-01
-2.0272E-02,3.5956328503E-01
-2.0268E-02,3.5573493601E-01
-2.0264E-02,3.4040884649E-01
-2.0260E-02,3.2189441400E-01
-2.0256E-02,3.1514859887E-01
-2.0252E-02,3.1113079291E-01
-2.0248E-02,3.0386461494E-01
-2.0244E-02,2.8933333665E-01
-2.0240E-02,2.7829644496E-01
-2.0236E-02,2.7756011781E-01
-2.0232E-02,2.7184122870E-01
-2.0228E-02,2.6303145736E-01
-2.0224E-02,2.4905542255E-01
-2.0220E-02,2.5547071324E-01
-2.0216E-02,2.3972449205E-01
-2.0212E-02,2.3837480927E-01
-2.0208E-02,2.2892866061E-01
-2.0204E-02,2.2607644968E-01
-2.0200E-02,2.2251273573E-01
-2.0196E-02,2.1573390917E-01
-2.0192E-02,2.1065930811E-01
-2.0188E-02,2.0443922501E-01
-2.0184E-02,1.9829220290E-01
-2.0180E-02,1.9704352377E-01
-2.0176E-02,1.9406509881E-01
-2.0172E-02,1.8918985859E-01
-2.0168E-02,1.8318461447E-01
-2.0164E-02,1.7683448834E-01
-2.0160E-02,1.7543788479E-01
-2.0156E-02,1.7006556569E-01
-2.0152E-02,1.6412874770E-01
-2.0148E-02,1.6443522524E-01
-2.0144E-02,1.5989171586E-01
-2.0140E-02,1.5752479162E-01
-2.0136E-02,1.5197457889E-01
-2.0132E-02,1.5147480587E-01
-2.0128E-02,1.4396638987E-01
-2.0124E-02,1.4253985048E-01
-2.0120E-02,1.3752103936E-01
-2.0116E-02,1.3637223854E-01
-2.0112E-02,1.2905713231E-01
-2.0108E-02,1.3082317498E-01
-2.0104E-02,1.2792606983E-01
-2.0100E-02,1.2229212926E-01
-2.0096E-02,1.1950667552E-01
-2.0092E-02,1.2295038863E-01
-2.0088E-02,1.1624659717E-01
-2.0084E-02,1.1449808780E-01
-2.0080E-02,1.1430410568E-01
-2.0076E-02,1.1163795660E-01
-2.0072E-02,1.0902552799E-01
-2.0068E-02,1.0977482512E-01
-2.0064E-02,1.0229879112E-01
-2.0060E-02,1.0549201214E-01
-2.0056E-02,1.0441552844E-01
-2.0052E-02,1.0100352023E-01
-2.0048E-02,1.0027105069E-01
-2.0044E-02,9.8865868833E-02
-2.0040E-02,9.6963999101E-02
-2.0036E-02,9.3574101830E-02
-2.0032E-02,9.6588146525E-02
-2.0028E-02,9.5775067663E-02
-2.0024E-02,9.3074185765E-02
-2.0020E-02,9.1576154182E-02
-2.0016E-02,9.1577174614E-02
-2.0012E-02,9.0205490570E-02
-2.0008E-02,9.0481131051E-02
-2.0004E-02,8.8387682459E-02
-2.0000E-02,8.4736845596E-02
-1.9996E-02,8.8443110009E-02
-1.9992E-02,8.8932187567E-02
-1.9988E-02,8.6348373957E-02
-1.9984E-02,8.5365336030E-02
-1.9980E-02,8.2463119184E-02
-1.9976E-02,8.3724978096E-02
-1.9972E-02,8.2256920496E-02
-1.9968E-02,7.8887117143E-02
-1.9964E-02,8.4276249522E-02
-1.9960E-02,8.2142951650E-02
-1.9956E-02,8.1375291526E-02
-1.9952E-02,7.7373149663E-02
-1.9948E-02,8.0982668587E-02
-1.9944E-02,8.2634031923E-02
-1.9940E-02,7.9038160078E-02
-1.9936E-02,7.7961638228E-02
-1.9932E-02,8.0560476976E-02
-1.9928E-02,8.6427443093E-02
-1.9924E-02,8.4168460485E-02
-1.9920E-02,8.0573256212E-02
-1.9916E-02,8.2252929369E-02
-1.9912E-02,7.7456991938E-02
-1.9908E-02,8.5051992036E-02
-1.9904E-02,8.5617673480E-02
-1.9900E-02,8.1905830073E-02
-1.9896E-02,8.4230992908E-02
-1.9892E-02,8.3606526980E-02
-1.9888E-02,9.4730226873E-02
-1.9884E-02,8.8224957014E-02
-1.9880E-02,8.5765397629E-02
-1.9876E-02,8.9348733425E-02
-1.9872E-02,8.9009878643E-02
-1.9868E-02,9.9863512281E-02
-1.9864E-02,9.4798743603E-02
-1.9860E-02,8.9262692930E-02
-1.9856E-02,9.3014051832E-02
-1.9852E-02,9.7751190475E-02
-1.9848E-02,1.1381366437E-01
-1.9844E-02,1.0533444130E-01
-1.9840E-02,1.0611109935E-01
-1.9836E-02,1.1267340846E-01
-1.9832E-02,1.1731803116E-01
-1.9828E-02,1.2359263582E-01
-1.9824E-02,1.2975449233E-01
-1.9820E-02,1.1453448955E-01
-1.9816E-02,1.2638236678E-01
-1.9812E-02,1.2161000895E-01
-1.9808E-02,1.3566828386E-01
-1.9804E-02,1.3822292457E-01
-1.9800E-02,1.4752264608E-01
-1.9796E-02,1.4854810821E-01
-1.9792E-02,1.4951707944E-01
-1.9788E-02,1.5172254185E-01
-1.9784E-02,1.5482617470E-01
-1.9780E-02,1.4836308109E-01
-1.9776E-02,1.6700919693E-01
-1.9772E-02,1.7048495350E-01
-1.9768E-02,1.6815213266E-01
-1.9764E-02,1.7164213712E-01
-1.9760E-02,1.7861573258E-01
-1.9756E-02,1.7108640726E-01
-1.9752E-02,1.7702075524E-01
-1.9748E-02,1.8589382194E-01
-1.9744E-02,1.8579635643E-01
-1.9740E-02,1.8212752373E-01
