[s],CH4[V]
-2.0836E-02,8.4683319068E-01
-2.0832E-02,8.5544708685E-01
-2.0828E-02,8.6525662357E-01
-2.0824E-02,8.7904382610E-01
-2.0820E-02,8.7778309729E-01
-2.0816E-02,8.9553623066E-01
-2.0812E-02,9.0738533814E-01
-2.0808E-02,9.1919752889E-01
-2.0804E-02,9.1987325481E-01
-2.0800E-02,9.3266620897E-01
-2.0796E-02,9.4154248479E-01
-2.0792E-02,9.5995104513E-01
-2.0788E-02,9.6330466463E-01
-2.0784E-02,9.7359221628E-01
-2.0780E-02,9.7453249145E-01
-2.0776E-02,9.7812949817E-01
-2.0772E-02,9.9166068683E-01
-2.0768E-02,9.9214656481E-01
-2.0764E-02,1.0042330466E+00
-2.0760E-02,1.0116566523E+00
-2.0756E-02,1.0066514215E+00
-2.0752E-02,9.9845742816E-01
-2.0748E-02,9.7182671243E-01
-2.0744E-02,9.8594959878E-01
-2.0740E-02,9.8023440992E-01
-2.0736E-02,9.7800421874E-01
-2.0732E-02,9.5892603123E-01
-2.0728E-02,9.4893732772E-01
-2.0724E-02,9.2738649641E-01
-2.0720E-02,9.4513870472E-01
-2.0716E-02,9.5076975089E-01
-2.0712E-02,9.1668516456E-01
-2.0708E-02,9.0945345238E-01
-2.0704E-02,9.1194205591E-01
-2.0700E-02,8.9999972677E-01
-2.0696E-02,9.4075938468E-01
-2.0692E-02,9.1457008186E-01
-2.0688E-02,9.2498452465E-01
-2.0684E-02,9.5500078412E-01
-2.0680E-02,9.8967918053E-01
-2.0676E-02,9.8126239929E-01
-2.0672E-02,1.0537409591E+00
-2.0668E-02,1.0654237410E+00
-2.0664E-02,1.0509438562E+00
-2.0660E-02,1.0839771883E+00
-2.0656E-02,1.0590402744E+00
-2.0652E-02,1.0973862828E+00
-2.0648E-02,1.0996965922E+00
-2.0644E-02,1.1342034178E+00
-2.0640E-02,1.1548088622E+00
-2.0636E-02,1.1792976780E+00
-2.0632E-02,1.1545763040E+00
-2.0628E-02,1.2020212712E+00
-2.0624E-02,1.1495913483E+00
-2.0620E-02,1.2129393541E+00
-2.0616E-02,1.1730278607E+00
-2.0612E-02,1.1641132424E+00
-2.0608E-02,1.1775850983E+00
-2.0604E-02,1.1959928480E+00
-2.0600E-02,1.2020735325E+00
-2.0596E-02,1.1669644186E+00
-2.0592E-02,1.1745246335E+00
-2.0588E-02,1.1406455592E+00
-2.0584E-02,1.1838852948E+00
-2.0580E-02,1.1300061971E+00
-2.0576E-02,1.1715723773E+00
-2.0572E-02,1.1301281053E+00
-2.0568E-02,1.1253104574E+00
-2.0564E-02,1.1325183850E+00
-2.0560E-02,1.1339408331E+00
-2.0556E-02,1.1001478088E+00
-2.0552E-02,1.0968233336E+00
-2.0548E-02,1.0822117226E+00
-2.0544E-02,1.0626656863E+00
-2.0540E-02,1.0657247444E+00
-2.0536E-02,1.0274873119E+00
-2.0532E-02,9.9521575095E-01
-2.0528E-02,9.4918134436E-01
-2.0524E-02,9.7486782717E-01
-2.0520E-02,9.6522515008E-01
-2.0516E-02,9.7946614422E-01
-2.0512E-02,1.0569025610E+00
-2.0508E-02,1.1456062629E+00
-2.0504E-02,1.1710571691E+00
-2.0500E-02,1.1641955493E+00
-2.0496E-02,1.1441045978E+00
-2.0492E-02,1.1723141643E+00
-2.0488E-02,1.1753128310E+00
-2.0484E-02,1.1616349624E+00
-2.0480E-02,1.1610003733E+00
-2.0476E-02,1.2105443585E+00
-2.0472E-02,1.1725632831E+00
-2.0468E-02,1.2074590981E+00
-2.0464E-02,1.1529983021E+00
-2.0460E-02,1.2409218316E+00
-2.0456E-02,1.2356764609E+00
-2.0452E-02,1.2145444356E+00
-2.0448E-02,1.1677830431E+00
-2.0444E-02,1.1640100597E+00
-2.0440E-02,1.1519080473E+00
-2.0436E-02,1.1240663798E+00
-2.0432E-02,1.1122518811E+00
-2.0428E-02,1.0614500949E+00
-2.0424E-02,1.0449436999E+00
-2.0420E-02,1.0284587769E+00
-2.0416E-02,9.9647231697E-01
-2.0412E-02,9.6501126955E-01
-2.0408E-02,9.6307621672E-01
-2.0404E-02,9.5582061977E-01
-2.0400E-02,9.3126434590E-01
-2.0396E-02,9.2662592209E-01
-2.0392E-02,8.9695256097E-01
-2.0388E-02,8.9367595067E-01
-2.0384E-02,8.8120202440E-01
-2.0380E-02,8.7029254837E-01
-2.0376E-02,8.5093636956E-01
-2.0372E-02,8.5572405294E-01
-2.0368E-02,8.3716351030E-01
-2.0364E-02,8.2429492023E-01
-2.0360E-02,8.1948413409E-01
-2.0356E-02,7.9730584231E-01
-2.0352E-02,7.9739340868E-01
-2.0348E-02,7.8735901941E-01
-2.0344E-02,7.7822892318E-01
-2.0340E-02,7.7818606506E-01
-2.0336E-02,7.7217512750E-01
-2.0332E-02,7.7887560972E-01
-2.0328E-02,7.5301944918E-01
-2.0324E-02,7.5716699776E-01
-2.0320E-02,7.5346207326E-01
-2.0316E-02,7.4565115654E-01
-2.0312E-02,7.5290617652E-01
-2.0308E-02,7.3315923444E-01
-2.0304E-02,7.5001428320E-01
-2.0300E-02,7.1557631285E-01
-2.0296E-02,7.1872682834E-01
-2.0292E-02,7.2453686487E-01
-2.0288E-02,7.1854243064E-01
-2.0284E-02,7.0543301397E-01
-2.0280E-02,6.5536531852E-01
-2.0276E-02,6.9331114611E-01
-2.0272E-02,6.7244494327E-01
-2.0268E-02,7.2187108772E-01
-2.0264E-02,7.0817272949E-01
-2.0260E-02,7.1531134398E-01
-2.0256E-02,7.0213364424E-01
-2.0252E-02,7.0277470886E-01
-2.0248E-02,6.9160607661E-01
-2.0244E-02,6.7901251667E-01
-2.0240E-02,6.8002633443E-01
-2.0236E-02,6.6585758590E-01
-2.0232E-02,6.6043739234E-01
-2.0228E-02,6.5122705396E-01
-2.0224E-02,6.4760785524E-01
-2.0220E-02,6.4088250120E-01
-2.0216E-02,6.3514911147E-01
-2.0212E-02,6.1915332802E-01
-2.0208E-02,6.1197552228E-01
-2.0204E-02,6.0459453146E-01
-2.0200E-02,5.8607053839E-01
-2.0196E-02,5.7660766228E-01
-2.0192E-02,5.6898187281E-01
-2.0188E-02,5.5068576974E-01
-2.0184E-02,5.3902941891E-01
-2.0180E-02,5.2819674226E-01
-2.0176E-02,5.1303609616E-01
-2.0172E-02,5.0314608841E-01
-2.0168E-02,4.8800742927E-01
-2.0164E-02,4.7404390190E-01
-2.0160E-02,4.6080575351E-01
-2.0156E-02,4.4756434832E-01
-2.0152E-02,4.2709114512E-01
-2.0148E-02,4.1850577334E-01
-2.0144E-02,4.0399413598E-01
-2.0140E-02,3.9449371371E-01
-2.0136E-02,3.7978452272E-01
-2.0132E-02,3.6428988081E-01
-2.0128E-02,3.5459420803E-01
-2.0124E-02,3.4287791401E-01
-2.0120E-02,3.3179579908E-01
-2.0116E-02,3.1204846123E-01
-2.0112E-02,3.0904525027E-01
-2.0108E-02,2.9392858763E-01
-2.0104E-02,2.8429246705E-01
-2.0100E-02,2.7350622481E-01
-2.0096E-02,2.6812789756E-01
-2.0092E-02,2.5331330171E-01
-2.0088E-02,2.4603518374E-01
-2.0084E-02,2.4057144065E-01
-2.0080E-02,2.3526981743E-01
-2.0076E-02,2.2097288553E-01
-2.0072E-02,2.1991314835E-01
-2.0068E-02,2.0643030620E-01
-2.0064E-02,2.0310199722E-01
-2.0060E-02,1.9460999492E-01
-2.0056E-02,1.8927537456E-01
-2.0052E-02,1.8420734432E-01
-2.0048E-02,1.8034886872E-01
-2.0044E-02,1.7509893941E-01
-2.0040E-02,1.6776147429E-01
-2.0036E-02,1.6705109661E-01
