[s],CH4[V]
-2.0836E-02,2.0948423484E-02
-2.0832E-02,2.2580231728E-02
-2.0828E-02,1.4680790186E-02
-2.0824E-02,1.8030008480E-02
-2.0820E-02,1.7136859124E-02
-2.0816E-02,1.3628739619E-02
-2.0812E-02,2.4492701550E-02
-2.0808E-02,1.5018228762E-02
-2.0804E-02,2.4261077905E-02
-2.0800E-02,1.4466552024E-02
-2.0796E-02,2.2815836963E-02
-2.0792E-02,1.3247546466E-02
-2.0788E-02,2.3863715205E-02
-2.0784E-02,1.3610848689E-02
-2.0780E-02,1.8117460412E-02
-2.0776E-02,2.4808153165E-02
-2.0772E-02,1.9648126730E-02
-2.0768E-02,1.7495607552E-02
-2.0764E-02,1.8074993296E-02
-2.0760E-02,1.7771233728E-02
-2.0756E-02,2.6124953253E-02
-2.0752E-02,2.7332452730E-02
-2.0748E-02,2.7166084249E-02
-2.0744E-02,2.4569233912E-02
-2.0740E-02,2.9389614015E-02
-2.0736E-02,3.7157114719E-02
-2.0732E-02,3.6298073524E-02
-2.0728E-02,4.1070059425E-02
-2.0724E-02,4.4315613323E-02
-2.0720E-02,5.1115411182E-02
-2.0716E-02,4.7210587013E-02
-2.0712E-02,6.0243170912E-02
-2.0708E-02,5.4877756412E-02
-2.0704E-02,6.3762863254E-02
-2.0700E-02,5.4603164973E-02
-2.0696E-02,6.3174446214E-02
-2.0692E-02,5.4320696183E-02
-2.0688E-02,6.1967490331E-02
-2.0684E-02,5.9012711726E-02
-2.0680E-02,6.7783749586E-02
-2.0676E-02,6.0603097128E-02
-2.0672E-02,7.2301962757E-02
-2.0668E-02,6.0423343828E-02
-2.0664E-02,5.8451007103E-02
-2.0660E-02,6.4308226668E-02
-2.0656E-02,5.4853161152E-02
-2.0652E-02,5.2896488528E-02
-2.0648E-02,5.5599859515E-02
-2.0644E-02,4.6539004806E-02
-2.0640E-02,4.8020165890E-02
-2.0636E-02,4.4731772943E-02
-2.0632E-02,3.0745061754E-02
-2.0628E-02,3.8234046648E-02
-2.0624E-02,3.1763981676E-02
-2.0620E-02,3.3504303750E-02
-2.0616E-02,3.0467156296E-02
-2.0612E-02,2.7834748213E-02
-2.0608E-02,2.2703856527E-02
-2.0604E-02,2.0621208297E-02
-2.0600E-02,1.8882426406E-02
-2.0596E-02,1.9766930705E-02
-2.0592E-02,1.9382743015E-02
-2.0588E-02,1.8169554871E-02
-2.0584E-02,1.8761128573E-02
-2.0580E-02,1.8641099126E-02
-2.0576E-02,1.6495112617E-02
-2.0572E-02,1.8665761143E-02
-2.0568E-02,1.7548555548E-02
-2.0564E-02,2.0578922378E-02
-2.0560E-02,1.9712924130E-02
-2.0556E-02,2.1458424655E-02
-2.0552E-02,1.9869312409E-02
-2.0548E-02,2.0812868220E-02
-2.0544E-02,1.7308448971E-02
-2.0540E-02,1.9406174793E-02
-2.0536E-02,1.9255966323E-02
-2.0532E-02,2.2049988820E-02
-2.0528E-02,1.8947180891E-02
-2.0524E-02,2.1398557751E-02
-2.0520E-02,2.0775593860E-02
-2.0516E-02,2.3381489798E-02
-2.0512E-02,2.1741284451E-02
-2.0508E-02,2.3759020841E-02
-2.0504E-02,2.2034272268E-02
-2.0500E-02,2.1604146087E-02
-2.0496E-02,2.3045786909E-02
-2.0492E-02,2.3049811415E-02
-2.0488E-02,2.1298865409E-02
-2.0484E-02,2.2230953286E-02
-2.0480E-02,2.2600907387E-02
-2.0476E-02,2.1882928926E-02
-2.0472E-02,2.5013278969E-02
-2.0468E-02,2.5126093869E-02
-2.0464E-02,2.3949250253E-02
-2.0460E-02,2.5691169731E-02
-2.0456E-02,2.6085990889E-02
-2.0452E-02,2.6715034454E-02
-2.0448E-02,2.4004057914E-02
-2.0444E-02,2.4530314464E-02
-2.0440E-02,2.6143030149E-02
-2.0436E-02,2.8714388772E-02
-2.0432E-02,2.5367950439E-02
-2.0428E-02,2.8191121992E-02
-2.0424E-02,2.8832472723E-02
-2.0420E-02,2.6906136478E-02
-2.0416E-02,2.6773942916E-02
-2.0412E-02,2.6609348269E-02
-2.0408E-02,2.7025064431E-02
-2.0404E-02,3.0959242695E-02
-2.0400E-02,3.1322859631E-02
-2.0396E-02,3.0763753770E-02
-2.0392E-02,2.9556144620E-02
-2.0388E-02,3.0647376896E-02
-2.0384E-02,3.0407799608E-02
-2.0380E-02,2.9991315738E-02
-2.0376E-02,3.2514914352E-02
-2.0372E-02,3.4142135424E-02
-2.0368E-02,3.1766585207E-02
-2.0364E-02,3.3950141714E-02
-2.0360E-02,3.3584326560E-02
-2.0356E-02,3.4213684838E-02
-2.0352E-02,3.5354121938E-02
-2.0348E-02,3.7631853783E-02
-2.0344E-02,3.4257172385E-02
-2.0340E-02,3.4146956247E-02
-2.0336E-02,3.9370387718E-02
-2.0332E-02,3.8931311304E-02
-2.0328E-02,3.5961970092E-02
-2.0324E-02,3.9838207875E-02
-2.0320E-02,4.0658062593E-02
-2.0316E-02,4.3332894877E-02
-2.0312E-02,3.8726342856E-02
-2.0308E-02,4.5599111104E-02
-2.0304E-02,4.6045273318E-02
-2.0300E-02,4.5969561116E-02
-2.0296E-02,4.6396816737E-02
-2.0292E-02,4.7366651043E-02
-2.0288E-02,4.5240171942E-02
-2.0284E-02,4.9441655574E-02
-2.0280E-02,4.8455589732E-02
-2.0276E-02,4.6688831806E-02
-2.0272E-02,5.0319889464E-02
-2.0268E-02,5.0377930082E-02
-2.0264E-02,5.2117470143E-02
