[s],CH4[V]
-2.0836E-02,-2.5309661356E-03
-2.0832E-02,-1.5561488814E-03
-2.0828E-02,-4.2570069372E-03
-2.0824E-02,-5.2991631333E-03
-2.0820E-02,-4.7459652850E-03
-2.0816E-02,-2.0968392913E-03
-2.0812E-02,-1.7049459133E-03
-2.0808E-02,-1.5955260930E-03
-2.0804E-02,-1.9505218126E-03
-2.0800E-02,-3.5355714064E-03
-2.0796E-02,-8.6442030491E-04
-2.0792E-02,-3.5210946306E-03
-2.0788E-02,-1.7465118074E-03
-2.0784E-02,5.3155859150E-04
-2.0780E-02,-3.0515626282E-03
-2.0776E-02,1.5355296689E-03
-2.0772E-02,-4.1258372901E-04
-2.0768E-02,1.0843940436E-03
-2.0764E-02,-2.8587964429E-03
-2.0760E-02,7.7232925688E-05
-2.0756E-02,-1.2594989551E-03
-2.0752E-02,-6.6018618625E-04
-2.0748E-02,-8.4853557506E-05
-2.0744E-02,2.5701184596E-03
-2.0740E-02,2.7735610286E-03
-2.0736E-02,-1.6052774127E-03
-2.0732E-02,1.9343514907E-03
-2.0728E-02,1.2122483880E-03
-2.0724E-02,3.0537839151E-03
-2.0720E-02,-2.1192506373E-03
-2.0716E-02,2.7551789565E-03
-2.0712E-02,4.4875283136E-03
-2.0708E-02,3.3102412381E-03
-2.0704E-02,2.2042508530E-03
-2.0700E-02,1.6793294475E-03
-2.0696E-02,-2.3478069344E-04
-2.0692E-02,1.3771720522E-03
-2.0688E-02,2.8212828903E-03
-2.0684E-02,1.2919135702E-03
-2.0680E-02,1.8748660566E-03
-2.0676E-02,3.6698098260E-03
-2.0672E-02,2.3599477184E-03
-2.0668E-02,3.1748910138E-03
-2.0664E-02,1.4492889024E-03
-2.0660E-02,-2.9552987448E-03
-2.0656E-02,3.2341904815E-03
-2.0652E-02,-1.1982778338E-03
-2.0648E-02,1.4473529436E-03
-2.0644E-02,3.2782406972E-03
-2.0640E-02,4.3543775929E-04
-2.0636E-02,-1.6210559539E-03
-2.0632E-02,-4.7421016196E-04
-2.0628E-02,2.9104895839E-03
-2.0624E-02,3.0096192585E-03
-2.0620E-02,1.8949027535E-03
-2.0616E-02,-1.4307060485E-04
-2.0612E-02,2.8011460576E-03
-2.0608E-02,4.5416315408E-04
-2.0604E-02,-1.4147571304E-03
-2.0600E-02,-6.9365886953E-05
-2.0596E-02,4.2900986610E-03
-2.0592E-02,7.1920831417E-04
-2.0588E-02,9.7040612350E-04
-2.0584E-02,3.0677981588E-03
-2.0580E-02,6.9056696246E-03
-2.0576E-02,-1.0741905029E-03
-2.0572E-02,1.4777621330E-04
-2.0568E-02,-1.0905507854E-03
-2.0564E-02,2.1852454088E-04
-2.0560E-02,2.4368472452E-03
-2.0556E-02,-2.2903350374E-03
-2.0552E-02,-4.3048896390E-04
-2.0548E-02,3.4773440481E-03
-2.0544E-02,-1.7547849319E-03
-2.0540E-02,1.0116477684E-03
-2.0536E-02,-1.7547563217E-03
-2.0532E-02,2.6432462045E-03
-2.0528E-02,-1.4597610204E-03
-2.0524E-02,2.1310468141E-03
-2.0520E-02,2.9879708520E-03
-2.0516E-02,6.9653947618E-04
-2.0512E-02,2.2321219843E-03
-2.0508E-02,2.9333014730E-03
-2.0504E-02,8.3542306377E-04
-2.0500E-02,-1.6931572145E-04
-2.0496E-02,-3.7909068777E-04
-2.0492E-02,7.7244718169E-04
-2.0488E-02,2.9848952524E-03
-2.0484E-02,-2.9819049732E-04
-2.0480E-02,-1.0542730152E-03
-2.0476E-02,-1.7971553964E-04
-2.0472E-02,1.4841027825E-03
-2.0468E-02,-3.6308803310E-04
-2.0464E-02,-4.6260073638E-03
-2.0460E-02,-2.6079215984E-04
-2.0456E-02,-4.0493397670E-05
-2.0452E-02,3.3244319116E-03
-2.0448E-02,-4.0863612272E-03
-2.0444E-02,-1.9984963980E-03
-2.0440E-02,2.1463246763E-03
-2.0436E-02,9.1652481029E-05
-2.0432E-02,-1.4635757175E-03
-2.0428E-02,-2.8772740583E-05
-2.0424E-02,-6.8003691670E-04
-2.0420E-02,2.7877707756E-03
-2.0416E-02,-9.8428762706E-04
-2.0412E-02,2.2498126424E-03
-2.0408E-02,1.0729690256E-03
-2.0404E-02,2.6604136263E-04
-2.0400E-02,1.3952693064E-04
-2.0396E-02,-1.4903930387E-03
-2.0392E-02,9.2270333526E-04
-2.0388E-02,3.1297345359E-03
-2.0384E-02,2.4783988342E-03
-2.0380E-02,-7.6170004659E-04
-2.0376E-02,1.7632337120E-03
-2.0372E-02,-3.4423306706E-03
-2.0368E-02,-8.5901774003E-04
-2.0364E-02,4.8216303138E-04
-2.0360E-02,1.0273690891E-03
-2.0356E-02,-1.7329696324E-03
-2.0352E-02,-1.3631859084E-04
-2.0348E-02,1.5888639039E-03
-2.0344E-02,-6.1089076193E-04
-2.0340E-02,-1.9434836963E-03
-2.0336E-02,-1.2412217873E-03
-2.0332E-02,-3.1649258916E-03
-2.0328E-02,-4.5722344387E-03
-2.0324E-02,-1.6686443012E-03
-2.0320E-02,-2.9932931287E-03
-2.0316E-02,-9.9728143933E-04
-2.0312E-02,-2.5077966186E-03
-2.0308E-02,-5.3660824586E-03
-2.0304E-02,-1.1591390407E-03
-2.0300E-02,-6.4568235918E-03
-2.0296E-02,-5.6479599700E-03
-2.0292E-02,-6.6555407046E-03
-2.0288E-02,-5.9799708546E-04
-2.0284E-02,-3.3586266777E-03
-2.0280E-02,-5.2492096738E-03
-2.0276E-02,-4.1737177926E-03
-2.0272E-02,-3.6498263553E-03
-2.0268E-02,-5.5394079934E-03
-2.0264E-02,-3.2754233638E-03
-2.0260E-02,-1.7937568320E-03
-2.0256E-02,-1.3803676353E-03
-2.0252E-02,-4.1052153680E-03
-2.0248E-02,-8.8226831935E-04
-2.0244E-02,-2.4809363821E-03
-2.0240E-02,-4.7065308529E-03
-2.0236E-02,-6.1930039032E-03
-2.0232E-02,-1.5988305744E-03
-2.0228E-02,-2.9753723043E-04
-2.0224E-02,-1.5873054206E-03
-2.0220E-02,-2.3042443770E-03
-2.0216E-02,-3.0714610423E-03
-2.0212E-02,-3.5390332441E-03
-2.0208E-02,-5.5988648173E-03
-2.0204E-02,-9.4114817032E-04
-2.0200E-02,-1.6532615348E-03
-2.0196E-02,-5.5717232469E-03
-2.0192E-02,-3.0834058129E-03
-2.0188E-02,-6.9308140216E-03
-2.0184E-02,8.0251176385E-04
-2.0180E-02,-4.1251568734E-05
-2.0176E-02,-1.7612317702E-03
-2.0172E-02,-3.9994958040E-03
-2.0168E-02,-4.3209746405E-03
-2.0164E-02,-8.3804167391E-04
-2.0160E-02,-4.4444468515E-03
-2.0156E-02,-5.4289629733E-03
-2.0152E-02,-3.8328507577E-03
-2.0148E-02,-2.8151372337E-03
-2.0144E-02,-3.0042603831E-03
-2.0140E-02,-8.8501966969E-04
-2.0136E-02,-4.6186449982E-03
-2.0132E-02,-3.5558133193E-05
-2.0128E-02,8.0422966205E-05
-2.0124E-02,-4.9847510234E-03
-2.0120E-02,-5.6493284926E-03
-2.0116E-02,-2.3128179090E-03
-2.0112E-02,-2.3469403752E-03
-2.0108E-02,8.1395713986E-05
-2.0104E-02,-2.3983005044E-03
-2.0100E-02,-1.7847303048E-03
-2.0096E-02,-1.2498048559E-03
-2.0092E-02,1.6263385353E-03
-2.0088E-02,-3.3123544009E-03
-2.0084E-02,-6.0117628717E-03
-2.0080E-02,-3.5652198558E-04
-2.0076E-02,-2.8562107011E-04
-2.0072E-02,-3.9531233914E-03
-2.0068E-02,-3.8469412954E-03
