[s],CH4[V]
-2.0836E-02,4.0700024262E-02
-2.0832E-02,3.6115669010E-02
-2.0828E-02,3.9438499136E-02
-2.0824E-02,4.0431131026E-02
-2.0820E-02,4.0016678482E-02
-2.0816E-02,4.3299821452E-02
-2.0812E-02,3.7380794256E-02
-2.0808E-02,3.6949404457E-02
-2.0804E-02,3.7764247617E-02
-2.0800E-02,3.9439924879E-02
-2.0796E-02,3.5203117150E-02
-2.0792E-02,4.0549453396E-02
-2.0788E-02,3.6145104167E-02
-2.0784E-02,3.2414940676E-02
-2.0780E-02,3.6873263101E-02
-2.0776E-02,3.6809872371E-02
-2.0772E-02,3.8948939973E-02
-2.0768E-02,3.8375219054E-02
-2.0764E-02,3.5241049545E-02
-2.0760E-02,3.5474385035E-02
-2.0756E-02,3.0087832345E-02
-2.0752E-02,3.3052429027E-02
-2.0748E-02,3.4509490762E-02
-2.0744E-02,3.3306940855E-02
-2.0740E-02,3.3347038090E-02
-2.0736E-02,3.8150333118E-02
-2.0732E-02,3.1727050639E-02
-2.0728E-02,3.4896878029E-02
-2.0724E-02,2.7314547495E-02
-2.0720E-02,2.6635288210E-02
-2.0716E-02,3.0517686728E-02
-2.0712E-02,2.8987802424E-02
-2.0708E-02,2.9548744108E-02
-2.0704E-02,2.6166981679E-02
-2.0700E-02,2.5297645570E-02
-2.0696E-02,2.8735178872E-02
-2.0692E-02,2.4896439562E-02
-2.0688E-02,2.5874546993E-02
-2.0684E-02,2.5048898704E-02
-2.0680E-02,2.1541551675E-02
-2.0676E-02,2.5136312489E-02
-2.0672E-02,2.0038556218E-02
-2.0668E-02,2.1039866544E-02
-2.0664E-02,2.2492794101E-02
-2.0660E-02,1.8925546790E-02
-2.0656E-02,2.3543266337E-02
-2.0652E-02,2.2053193166E-02
-2.0648E-02,1.9349688664E-02
-2.0644E-02,1.8084158106E-02
-2.0640E-02,2.0940422157E-02
-2.0636E-02,1.9632081160E-02
-2.0632E-02,1.6696123317E-02
-2.0628E-02,1.7365602672E-02
-2.0624E-02,1.5522383910E-02
-2.0620E-02,1.2960876742E-02
-2.0616E-02,1.5492758018E-02
-2.0612E-02,1.2909960071E-02
-2.0608E-02,1.3319372446E-02
-2.0604E-02,1.3916186588E-02
-2.0600E-02,1.4560126546E-02
-2.0596E-02,1.4346565492E-02
-2.0592E-02,1.7145575707E-02
-2.0588E-02,1.1506656956E-02
-2.0584E-02,1.3521618154E-02
-2.0580E-02,1.7417110620E-02
-2.0576E-02,1.2676910684E-02
-2.0572E-02,1.1129860242E-02
-2.0568E-02,1.0312756874E-02
-2.0564E-02,1.0295485833E-02
-2.0560E-02,7.9905647343E-03
-2.0556E-02,1.0629824967E-02
-2.0552E-02,1.2746714874E-02
-2.0548E-02,1.0937380159E-02
-2.0544E-02,1.0448111867E-02
-2.0540E-02,8.4681171376E-03
-2.0536E-02,1.1442484213E-02
-2.0532E-02,9.5039170946E-03
