Buf/Write profile
=================
Data source: C:\users\taco\My Documents\fp1\07_Massenspektroskopie\data\Ex3.1.h5
Segment: 1 of 1
Number of profiles (masses): 279
Profile length: 374 points (374.99 s)

index	time (s)	nominal2 mass 1	nominal2 mass 2	nominal2 mass 3	nominal2 mass 4	nominal2 mass 5	nominal2 mass 6	nominal2 mass 7	nominal2 mass 8	nominal2 mass 9	nominal2 mass 10	nominal2 mass 11	nominal2 mass 12	nominal2 mass 13	nominal2 mass 14	nominal2 mass 15	nominal2 mass 16	nominal2 mass 17	nominal2 mass 18	nominal2 mass 19	nominal2 mass 20	nominal2 mass 21	nominal2 mass 22	nominal2 mass 23	nominal2 mass 24	nominal2 mass 25	nominal2 mass 26	nominal2 mass 27	nominal2 mass 28	nominal2 mass 29	nominal2 mass 30	nominal2 mass 31	nominal2 mass 32	nominal2 mass 33	nominal2 mass 34	nominal2 mass 35	nominal2 mass 36	nominal2 mass 37	nominal2 mass 38	nominal2 mass 39	nominal2 mass 40	nominal2 mass 41	nominal2 mass 42	nominal2 mass 43	nominal2 mass 44	nominal2 mass 45	nominal2 mass 46	nominal2 mass 47	nominal2 mass 48	nominal2 mass 49	nominal2 mass 50	nominal2 mass 51	nominal2 mass 52	nominal2 mass 53	nominal2 mass 54	nominal2 mass 55	nominal2 mass 56	nominal2 mass 57	nominal2 mass 58	nominal2 mass 59	nominal2 mass 60	nominal2 mass 61	nominal2 mass 62	nominal2 mass 63	nominal2 mass 64	nominal2 mass 65	nominal2 mass 66	nominal2 mass 67	nominal2 mass 68	nominal2 mass 69	nominal2 mass 70	nominal2 mass 71	nominal2 mass 72	nominal2 mass 73	nominal2 mass 74	nominal2 mass 75	nominal2 mass 76	nominal2 mass 77	nominal2 mass 78	nominal2 mass 79	nominal2 mass 80	nominal2 mass 81	nominal2 mass 82	nominal2 mass 83	nominal2 mass 84	nominal2 mass 85	nominal2 mass 86	nominal2 mass 87	nominal2 mass 88	nominal2 mass 89	nominal2 mass 90	nominal2 mass 91	nominal2 mass 92	nominal2 mass 93	nominal2 mass 94	nominal2 mass 95	nominal2 mass 96	nominal2 mass 97	nominal2 mass 98	nominal2 mass 99	nominal2 mass 100	nominal2 mass 101	nominal2 mass 102	nominal2 mass 103	nominal2 mass 104	nominal2 mass 105	nominal2 mass 106	nominal2 mass 107	nominal2 mass 108	nominal2 mass 109	nominal2 mass 110	nominal2 mass 111	nominal2 mass 112	nominal2 mass 113	nominal2 mass 114	nominal2 mass 115	nominal2 mass 116	nominal2 mass 117	nominal2 mass 118	nominal2 mass 119	nominal2 mass 120	nominal2 mass 121	nominal2 mass 122	nominal2 mass 123	nominal2 mass 124	nominal2 mass 125	nominal2 mass 126	nominal2 mass 127	nominal2 mass 128	nominal2 mass 129	nominal2 mass 130	nominal2 mass 131	nominal2 mass 132	nominal2 mass 133	nominal2 mass 134	nominal2 mass 135	nominal2 mass 136	nominal2 mass 137	nominal2 mass 138	nominal2 mass 139	nominal2 mass 140	nominal2 mass 141	nominal2 mass 142	nominal2 mass 143	nominal2 mass 144	nominal2 mass 145	nominal2 mass 146	nominal2 mass 147	nominal2 mass 148	nominal2 mass 149	nominal2 mass 150	nominal2 mass 151	nominal2 mass 152	nominal2 mass 153	nominal2 mass 154	nominal2 mass 155	nominal2 mass 156	nominal2 mass 157	nominal2 mass 158	nominal2 mass 159	nominal2 mass 160	nominal2 mass 161	nominal2 mass 162	nominal2 mass 163	nominal2 mass 164	nominal2 mass 165	nominal2 mass 166	nominal2 mass 167	nominal2 mass 168	nominal2 mass 169	nominal2 mass 170	nominal2 mass 171	nominal2 mass 172	nominal2 mass 173	nominal2 mass 174	nominal2 mass 175	nominal2 mass 176	nominal2 mass 177	nominal2 mass 178	nominal2 mass 179	nominal2 mass 180	nominal2 mass 181	nominal2 mass 182	nominal2 mass 183	nominal2 mass 184	nominal2 mass 185	nominal2 mass 186	nominal2 mass 187	nominal2 mass 188	nominal2 mass 189	nominal2 mass 190	nominal2 mass 191	nominal2 mass 192	nominal2 mass 193	nominal2 mass 194	nominal2 mass 195	nominal2 mass 196	nominal2 mass 197	nominal2 mass 198	nominal2 mass 199	nominal2 mass 200	nominal2 mass 201	nominal2 mass 202	nominal2 mass 203	nominal2 mass 204	nominal2 mass 205	nominal2 mass 206	nominal2 mass 207	nominal2 mass 208	nominal2 mass 209	nominal2 mass 210	nominal2 mass 211	nominal2 mass 212	nominal2 mass 213	nominal2 mass 214	nominal2 mass 215	nominal2 mass 216	nominal2 mass 217	nominal2 mass 218	nominal2 mass 219	nominal2 mass 220	nominal2 mass 221	nominal2 mass 222	nominal2 mass 223	nominal2 mass 224	nominal2 mass 225	nominal2 mass 226	nominal2 mass 227	nominal2 mass 228	nominal2 mass 229	nominal2 mass 230	nominal2 mass 231	nominal2 mass 232	nominal2 mass 233	nominal2 mass 234	nominal2 mass 235	nominal2 mass 236	nominal2 mass 237	nominal2 mass 238	nominal2 mass 239	nominal2 mass 240	nominal2 mass 241	nominal2 mass 242	nominal2 mass 243	nominal2 mass 244	nominal2 mass 245	nominal2 mass 246	nominal2 mass 247	nominal2 mass 248	nominal2 mass 249	nominal2 mass 250	nominal2 mass 251	nominal2 mass 252	nominal2 mass 253	nominal2 mass 254	nominal2 mass 255	nominal2 mass 256	nominal2 mass 257	nominal2 mass 258	nominal2 mass 259	nominal2 mass 260	nominal2 mass 261	nominal2 mass 262	nominal2 mass 263	nominal2 mass 264	nominal2 mass 265	nominal2 mass 266	nominal2 mass 267	nominal2 mass 268	nominal2 mass 269	nominal2 mass 270	nominal2 mass 271	nominal2 mass 272	nominal2 mass 273	nominal2 mass 274	nominal2 mass 275	nominal2 mass 276	nominal2 mass 277	nominal2 mass 278	nominal2 mass 279
0	0	0.00146471	0.00103196	0.000998668	0.00113182	0.000932091	0.000732357	0.000399467	0.000299601	0.000499334	0.001498	0.000699068	0.000565912	0.000499334	0.000599201	0.000432756	0.000532623	0.000898802	0.0159787	1.13465	0.0565579	0.0198069	0.00322903	0.00163116	0.00166445	0.00113182	0.000798935	0.000765646	0.000932091	0.0181092	0.00286285	0.000466045	0.0160786	0.00262983	0.000732357	0.000432756	0.000366178	0.0716378	0.00169774	0.00143142	0.000466045	0.000199734	0.000599201	0.000266312	0.000266312	0.00126498	0.000332889	0.000332889	0.000399467	0.000332889	0.000399467	0.000133156	0.000299601	0.000166445	0.000199734	0.000332889	0.000133156	0.000266312	0.000266312	0.000798935	0.000332889	0.000332889	0.000266312	0.000532623	0.000166445	0.000299601	0.000133156	0.000299601	0.000199734	0.000299601	0.000199734	0.000166445	0.000299601	0.000233023	0.000466045	0.000499334	0.000199734	6.65779e-05	9.98668e-05	0.000532623	0.000233023	0.000332889	0.000233023	0.000199734	0.000166445	0.000233023	0.000133156	0.000233023	0.000133156	0.000199734	0.000166445	9.98668e-05	0.000233023	0.000199734	0.000133156	0.000233023	9.98668e-05	9.98668e-05	0.000332889	9.98668e-05	0.000166445	0.000166445	0.000199734	6.65779e-05	0.000233023	0.000133156	0.000199734	0.000166445	6.65779e-05	0.000166445	0.000199734	0.000233023	0.000166445	6.65779e-05	0.000266312	0.000133156	0.000133156	6.65779e-05	0.000199734	0.000199734	0.000133156	6.65779e-05	0.000199734	0.000199734	9.98668e-05	0.000133156	6.65779e-05	0.000266312	0.000233023	0.000266312	0.000133156	0.000133156	0.000233023	9.98668e-05	9.98668e-05	0.000233023	0.000199734	0.000266312	0.000266312	9.98668e-05	6.65779e-05	0.000233023	9.98668e-05	0.000266312	0.000266312	3.32889e-05	3.32889e-05	9.98668e-05	0.000133156	0.000166445	0.000133156	9.98668e-05	0.000199734	0.000233023	6.65779e-05	9.98668e-05	0.000133156	9.98668e-05	0.000199734	3.32889e-05	0.000133156	6.65779e-05	0.000166445	0.000133156	0.000133156	6.65779e-05	0.000233023	0.000133156	0.000133156	9.98668e-05	6.65779e-05	0.000266312	3.32889e-05	0.000199734	3.32889e-05	0	0.000199734	0.000133156	3.32889e-05	0.000199734	0	0.000133156	9.98668e-05	0.000133156	6.65779e-05	9.98668e-05	9.98668e-05	3.32889e-05	0.000133156	9.98668e-05	0.000166445	0.000166445	0.000133156	0.000233023	0.000133156	6.65779e-05	6.65779e-05	3.32889e-05	6.65779e-05	9.98668e-05	0.000199734	0.000133156	9.98668e-05	6.65779e-05	9.98668e-05	9.98668e-05	6.65779e-05	9.98668e-05	3.32889e-05	6.65779e-05	9.98668e-05	0.000133156	0.000266312	0	0.000133156	6.65779e-05	3.32889e-05	0.000166445	0.000166445	6.65779e-05	3.32889e-05	0.000133156	0.000199734	9.98668e-05	6.65779e-05	6.65779e-05	3.32889e-05	6.65779e-05	9.98668e-05	9.98668e-05	0.000166445	3.32889e-05	0.000166445	9.98668e-05	0.000133156	6.65779e-05	0.000199734	6.65779e-05	6.65779e-05	0.00126498	6.65779e-05	0.000466045	0.000133156	6.65779e-05	3.32889e-05	9.98668e-05	0.000133156	0.000233023	9.98668e-05	3.32889e-05	3.32889e-05	9.98668e-05	9.98668e-05	6.65779e-05	0.000133156	0	0	6.65779e-05	3.32889e-05	9.98668e-05	0	6.65779e-05	0.000233023	9.98668e-05	0.000133156	3.32889e-05	9.98668e-05	0.000133156	9.98668e-05	6.65779e-05	3.32889e-05	9.98668e-05	9.98668e-05	6.65779e-05	9.98668e-05	3.32889e-05	3.32889e-05	9.98668e-05	3.32889e-05	0.000166445
1	1.0045	0.00136485	0.000865513	0.000865513	0.000699068	0.000732357	0.000865513	0.000865513	0.000499334	0.000565912	0.000765646	0.000798935	0.000299601	0.000432756	0.000565912	0.000765646	0.000399467	0.000998668	0.0154128	1.13029	0.0548935	0.0193409	0.00386152	0.00206391	0.00109854	0.00113182	0.000998668	0.000865513	0.000532623	0.0182756	0.00259654	0.000532623	0.0168775	0.00216378	0.000532623	0.000532623	0.000399467	0.0722037	0.00199734	0.000865513	0.000765646	0.000366178	0.000565912	0.000332889	0.000266312	0.000765646	0.000399467	0.000299601	0.000133156	0.000399467	0.000166445	0.000299601	0.000499334	0.000332889	0.000199734	0.000166445	0.000532623	0.000532623	9.98668e-05	0.000299601	0.000199734	0.000332889	0.000199734	0.000665779	0.000199734	0.000199734	0.000532623	6.65779e-05	0.000133156	0.000199734	0.000266312	0.000466045	0.000266312	0.000233023	0.000266312	0.000432756	0.000133156	9.98668e-05	0.000133156	0.000233023	0.000299601	0.000133156	0.000299601	0.000233023	6.65779e-05	0.000233023	0.000199734	0.000266312	0.000266312	0.000366178	0.000266312	0	0.000166445	0.000133156	9.98668e-05	0.000166445	9.98668e-05	0.000166445	0.000199734	6.65779e-05	3.32889e-05	0.000299601	9.98668e-05	3.32889e-05	0.000133156	9.98668e-05	0.000166445	9.98668e-05	0.000233023	6.65779e-05	0.000199734	0.000133156	0.000299601	0.000133156	0.000266312	0.000199734	0.000199734	9.98668e-05	0.000166445	3.32889e-05	0.000133156	0.000199734	0.000133156	0.000133156	0.000233023	0.000166445	6.65779e-05	0.000199734	6.65779e-05	0.000332889	0.000266312	0.000199734	0.000166445	0.000199734	0.000133156	0.000133156	3.32889e-05	0.000199734	0.000199734	6.65779e-05	0.000166445	0.000199734	0.000366178	9.98668e-05	0.000166445	0.000199734	0.000166445	3.32889e-05	0.000199734	0	0.000133156	0.000199734	6.65779e-05	6.65779e-05	0.000332889	0.000166445	6.65779e-05	3.32889e-05	0.000166445	9.98668e-05	9.98668e-05	3.32889e-05	6.65779e-05	0	6.65779e-05	9.98668e-05	9.98668e-05	0.000133156	9.98668e-05	0.000199734	0.000332889	9.98668e-05	6.65779e-05	0.000133156	0.000166445	3.32889e-05	0.000166445	3.32889e-05	3.32889e-05	0.000133156	3.32889e-05	6.65779e-05	3.32889e-05	9.98668e-05	0.000133156	0.000166445	0.000199734	0.000166445	6.65779e-05	6.65779e-05	6.65779e-05	0.000133156	0.000266312	0	3.32889e-05	0.000133156	0.000133156	0	6.65779e-05	3.32889e-05	0.000199734	6.65779e-05	9.98668e-05	0.000233023	6.65779e-05	9.98668e-05	0.000133156	9.98668e-05	3.32889e-05	6.65779e-05	0	0.000199734	6.65779e-05	6.65779e-05	6.65779e-05	0.000166445	3.32889e-05	0.000166445	0.000133156	0.000199734	0.000166445	6.65779e-05	6.65779e-05	9.98668e-05	3.32889e-05	0.000133156	0.000133156	6.65779e-05	0.000166445	0.000266312	0.000133156	9.98668e-05	9.98668e-05	6.65779e-05	6.65779e-05	0.000133156	9.98668e-05	6.65779e-05	6.65779e-05	0.00103196	0.000166445	0.000399467	0.000166445	0.000199734	9.98668e-05	9.98668e-05	6.65779e-05	6.65779e-05	0.000399467	6.65779e-05	9.98668e-05	9.98668e-05	0.000166445	6.65779e-05	0.000166445	0.000133156	0.000199734	0	3.32889e-05	3.32889e-05	6.65779e-05	0.000199734	6.65779e-05	0.000166445	0	9.98668e-05	0.000133156	3.32889e-05	0.000166445	9.98668e-05	0	9.98668e-05	9.98668e-05	0.000199734	0.000133156	0	0.000133156	3.32889e-05	0.000133156	0.000133156
2	2.00974	0.00129827	0.00063249	0.000699068	0.000932091	0.000765646	0.000532623	0.000499334	0.000332889	0.000699068	0.00103196	0.000599201	0.000432756	0.000266312	0.000399467	0.000332889	0.000332889	0.00116511	0.0141478	1.13592	0.055526	0.0194075	0.00439414	0.00216378	0.00113182	0.000732357	0.00113182	0.000532623	0.00063249	0.017743	0.00256325	0.000599201	0.0171105	0.00206391	0.000399467	0.000266312	0.000432756	0.0736352	0.00159787	0.000965379	0.000432756	0.000366178	0.000565912	0.000366178	0.000366178	0.000998668	0.000299601	0.000299601	0.000299601	0.000199734	0.000199734	0.000366178	0.000366178	0.000399467	0.000299601	0.000233023	0.000233023	0.000599201	0.000366178	0.000565912	0.000166445	0.000399467	0.000499334	0.00063249	0.000199734	0.000133156	9.98668e-05	0.000166445	0.000233023	0.000266312	9.98668e-05	0.000532623	0.000266312	0.000233023	0.000332889	0.000366178	0.000166445	0.000299601	0.000266312	0.000233023	0.000166445	0.000166445	0.000133156	9.98668e-05	0.000166445	0.000133156	0.000266312	0.000233023	0.000166445	0.000233023	0.000166445	3.32889e-05	0.000233023	9.98668e-05	0.000266312	6.65779e-05	3.32889e-05	0.000166445	0.000266312	0.000166445	0	0.000466045	0.000133156	0.000299601	3.32889e-05	0.000199734	0.000133156	9.98668e-05	0.000166445	0.000166445	0.000166445	0.000133156	0.000166445	0.000332889	0.000133156	0.000233023	6.65779e-05	9.98668e-05	0.000266312	0.000133156	0.000266312	0.000199734	0.000233023	0.000166445	6.65779e-05	9.98668e-05	9.98668e-05	0.000133156	0.000332889	0.000332889	0.000266312	6.65779e-05	6.65779e-05	3.32889e-05	9.98668e-05	0.000166445	0.000266312	0.000299601	0	9.98668e-05	6.65779e-05	6.65779e-05	9.98668e-05	9.98668e-05	6.65779e-05	0.000233023	0.000133156	3.32889e-05	9.98668e-05	0.000133156	0.000133156	0.000133156	0.000133156	0.000233023	0.000199734	0.000166445	9.98668e-05	6.65779e-05	6.65779e-05	0.000233023	0.000233023	3.32889e-05	9.98668e-05	6.65779e-05	9.98668e-05	0.000133156	0.000166445	3.32889e-05	3.32889e-05	9.98668e-05	9.98668e-05	0.000199734	0.000133156	0.000233023	9.98668e-05	9.98668e-05	0	6.65779e-05	6.65779e-05	3.32889e-05	6.65779e-05	0.000133156	0.000166445	6.65779e-05	6.65779e-05	0.000199734	0.000199734	9.98668e-05	9.98668e-05	3.32889e-05	9.98668e-05	0.000199734	9.98668e-05	0.000133156	3.32889e-05	9.98668e-05	6.65779e-05	3.32889e-05	9.98668e-05	3.32889e-05	6.65779e-05	6.65779e-05	0.000199734	9.98668e-05	9.98668e-05	9.98668e-05	9.98668e-05	9.98668e-05	0.000133156	9.98668e-05	0.000166445	0	3.32889e-05	9.98668e-05	0.000133156	0.000133156	0.000133156	6.65779e-05	3.32889e-05	6.65779e-05	9.98668e-05	0.000133156	6.65779e-05	6.65779e-05	0.000133156	3.32889e-05	6.65779e-05	9.98668e-05	6.65779e-05	0.000133156	6.65779e-05	6.65779e-05	0.000199734	6.65779e-05	3.32889e-05	3.32889e-05	9.98668e-05	9.98668e-05	0.000133156	0.00109854	0.000266312	0.000599201	0.000133156	9.98668e-05	0	3.32889e-05	0	0.000166445	6.65779e-05	0.000133156	9.98668e-05	0.000166445	0.000199734	0	3.32889e-05	0.000166445	3.32889e-05	0.000133156	6.65779e-05	0.000133156	0.000133156	6.65779e-05	6.65779e-05	0.000166445	0.000133156	6.65779e-05	0.000133156	6.65779e-05	0.000166445	9.98668e-05	6.65779e-05	6.65779e-05	6.65779e-05	6.65779e-05	9.98668e-05	0	9.98668e-05	3.32889e-05	9.98668e-05	6.65779e-05
3	3.01475	0.00133156	0.000965379	0.00103196	0.000865513	0.000898802	0.000466045	0.000599201	0.000599201	0.000466045	0.00116511	0.00063249	0.000199734	0.000199734	0.00063249	0.000466045	0.000599201	0.00123169	0.0149467	1.13422	0.0541611	0.0198402	0.00406125	0.0017976	0.001498	0.000898802	0.000932091	0.000732357	0.000532623	0.0166445	0.00292943	0.000765646	0.0180093	0.00173103	0.000599201	0.000299601	0.00063249	0.07247	0.00206391	0.00103196	0.000499334	0.000499334	0.00063249	0.000366178	0.000332889	0.000898802	0.000332889	0.000299601	0.000166445	0.000399467	0.000332889	0.000532623	0.000133156	0.000199734	0.000366178	9.98668e-05	0.000299601	0.000266312	0.000233023	0.000499334	0.000233023	0.000366178	0.000233023	0.000432756	0.000199734	6.65779e-05	0.000266312	0.000199734	0.000266312	0.000133156	0.000266312	0.000366178	0.000332889	0.000366178	0.000133156	0.000399467	0.000466045	9.98668e-05	0.000266312	0.000299601	9.98668e-05	0.000432756	0.000299601	6.65779e-05	0.000133156	0.000199734	0.000199734	6.65779e-05	0.000199734	0.000166445	0.000233023	0.000199734	0.000266312	0.000233023	0.000233023	0.000233023	9.98668e-05	9.98668e-05	9.98668e-05	9.98668e-05	6.65779e-05	0.000399467	0.000166445	0.000166445	0.000133156	0.000199734	9.98668e-05	0.000133156	0.000266312	0.000299601	3.32889e-05	6.65779e-05	0.000399467	0.000199734	0.000233023	0.000133156	6.65779e-05	9.98668e-05	9.98668e-05	0.000199734	0.000166445	0.000266312	0.000166445	0.000299601	0.000233023	6.65779e-05	0.000133156	6.65779e-05	0.000299601	0.000233023	0.000233023	6.65779e-05	0.000133156	0.000332889	3.32889e-05	3.32889e-05	6.65779e-05	0.000199734	0.000133156	0.000133156	0.000199734	0.000166445	6.65779e-05	0.000166445	6.65779e-05	0.000133156	0.000133156	6.65779e-05	0.000133156	6.65779e-05	9.98668e-05	0	6.65779e-05	6.65779e-05	9.98668e-05	0	9.98668e-05	0.000233023	0.000133156	9.98668e-05	0.000133156	6.65779e-05	9.98668e-05	0.000199734	0.000199734	0.000133156	0.000166445	0.000133156	0.000133156	3.32889e-05	9.98668e-05	0.000133156	0.000133156	6.65779e-05	6.65779e-05	0.000166445	0.000133156	3.32889e-05	0.000199734	0.000199734	6.65779e-05	3.32889e-05	0.000233023	0.000166445	6.65779e-05	3.32889e-05	6.65779e-05	6.65779e-05	6.65779e-05	9.98668e-05	0.000199734	3.32889e-05	9.98668e-05	0.000233023	0.000166445	0.000166445	0.000133156	9.98668e-05	9.98668e-05	0.000133156	0.000166445	0.000133156	6.65779e-05	0.000133156	0.000133156	9.98668e-05	9.98668e-05	3.32889e-05	0.000233023	9.98668e-05	0.000133156	3.32889e-05	3.32889e-05	6.65779e-05	0.000199734	9.98668e-05	0	3.32889e-05	6.65779e-05	0.000233023	0	0.000133156	3.32889e-05	9.98668e-05	0.000199734	0.000166445	9.98668e-05	0	6.65779e-05	0.000199734	0.000133156	0.000199734	0.000166445	0.000133156	6.65779e-05	6.65779e-05	9.98668e-05	3.32889e-05	3.32889e-05	0.0011984	0.000166445	0.000332889	0.000266312	3.32889e-05	0.000133156	0.000332889	9.98668e-05	6.65779e-05	0.000166445	9.98668e-05	0.000166445	9.98668e-05	0.000166445	0.000133156	3.32889e-05	3.32889e-05	9.98668e-05	0.000133156	9.98668e-05	6.65779e-05	3.32889e-05	0.000133156	3.32889e-05	3.32889e-05	0.000133156	9.98668e-05	0.000133156	3.32889e-05	0.000166445	6.65779e-05	6.65779e-05	6.65779e-05	9.98668e-05	3.32889e-05	6.65779e-05	0.000133156	6.65779e-05	6.65779e-05	6.65779e-05	9.98668e-05
4	4.01852	0.00203063	0.00103196	0.000865513	0.000699068	0.000565912	0.00063249	0.000266312	0.000466045	0.000532623	0.0011984	0.000865513	0.000466045	0.000499334	0.000599201	0.000366178	0.000366178	0.000865513	0.0151798	1.13073	0.055992	0.0190746	0.00359521	0.00203063	0.00123169	0.00129827	0.00063249	0.000865513	0.000565912	0.0174434	0.00246338	0.000499334	0.0193742	0.00216378	0.000665779	0.000499334	0.000332889	0.0740679	0.00176431	0.00103196	0.000432756	0.000299601	0.000399467	0.000332889	0.000199734	0.000898802	0.000399467	0.000166445	0.000299601	0.000432756	0.000233023	0.000166445	0.000133156	0.000299601	9.98668e-05	0.000266312	0.000299601	0.000499334	0.000266312	0.000565912	0.000399467	0.000532623	0.000299601	0.000499334	0.000199734	0.000332889	0.000266312	0.000199734	0.000199734	0.000299601	0.000233023	0.000366178	0.000266312	0.000399467	0.000332889	0.00063249	0.000166445	0.000199734	0.000299601	0.000565912	0.000332889	9.98668e-05	0.000233023	0.000166445	6.65779e-05	3.32889e-05	0.000233023	0.000166445	9.98668e-05	0.000233023	3.32889e-05	6.65779e-05	0.000366178	0.000266312	0.000133156	0.000199734	9.98668e-05	0.000199734	9.98668e-05	6.65779e-05	9.98668e-05	0.000199734	0.000166445	0.000133156	9.98668e-05	0.000166445	0.000166445	0.000166445	0.000166445	0.000166445	9.98668e-05	0.000266312	0.000166445	0.000133156	0.000399467	0.000199734	0.000166445	9.98668e-05	0.000166445	9.98668e-05	0.000299601	6.65779e-05	0.000399467	9.98668e-05	0.000233023	0.000233023	0.000133156	0.000133156	3.32889e-05	0.000332889	0.000133156	0.000199734	0.000133156	0.000199734	0.000199734	0.000133156	9.98668e-05	3.32889e-05	9.98668e-05	6.65779e-05	6.65779e-05	0.000233023	0.000199734	9.98668e-05	0.000199734	0.000133156	0.000166445	0	0.000166445	0.000266312	3.32889e-05	6.65779e-05	6.65779e-05	0.000166445	0.000133156	6.65779e-05	0.000166445	6.65779e-05	0.000166445	9.98668e-05	3.32889e-05	6.65779e-05	0.000166445	0.000166445	0	3.32889e-05	6.65779e-05	9.98668e-05	9.98668e-05	0.000199734	9.98668e-05	0.000133156	0.000199734	3.32889e-05	0.000133156	3.32889e-05	0.000166445	0	0.000233023	9.98668e-05	3.32889e-05	6.65779e-05	0.000266312	6.65779e-05	0.000166445	0.000133156	0.000133156	6.65779e-05	0.000166445	0.000133156	0.000133156	9.98668e-05	9.98668e-05	6.65779e-05	0.000133156	9.98668e-05	3.32889e-05	0.000133156	3.32889e-05	0.000266312	0.000233023	9.98668e-05	0.000266312	0.000166445	0.000166445	6.65779e-05	9.98668e-05	9.98668e-05	0.000133156	6.65779e-05	3.32889e-05	0.000133156	0	9.98668e-05	0	9.98668e-05	0.000266312	0.000233023	6.65779e-05	9.98668e-05	0.000166445	9.98668e-05	9.98668e-05	0.000133156	0.000133156	3.32889e-05	6.65779e-05	6.65779e-05	0.000133156	0.000233023	0.000166445	3.32889e-05	6.65779e-05	9.98668e-05	6.65779e-05	9.98668e-05	3.32889e-05	0.000166445	9.98668e-05	0.00116511	0.000133156	9.98668e-05	9.98668e-05	0.000166445	0.000166445	0	0.000166445	0.000166445	9.98668e-05	9.98668e-05	9.98668e-05	6.65779e-05	0.000166445	9.98668e-05	0.000166445	6.65779e-05	3.32889e-05	0.000133156	0.000166445	0.000166445	3.32889e-05	0.000166445	6.65779e-05	9.98668e-05	0.000166445	0.000266312	3.32889e-05	9.98668e-05	3.32889e-05	0.000133156	9.98668e-05	9.98668e-05	9.98668e-05	0.000166445	0.000133156	6.65779e-05	9.98668e-05	0.000166445	0.000133156	6.65779e-05
5	5.02306	0.00153129	0.000732357	0.000765646	0.000832224	0.000832224	0.000399467	0.00063249	0.000532623	0.000532623	0.000932091	0.000732357	0.000399467	0.000466045	0.000233023	0.000532623	0.00063249	0.000599201	0.0141811	1.13632	0.0563915	0.0197736	0.0036285	0.00183089	0.00153129	0.000832224	0.000865513	0.000832224	0.000898802	0.0177763	0.00252996	0.000599201	0.016245	0.00163116	0.000832224	0.000432756	0.000399467	0.0706059	0.0020972	0.0011984	0.000432756	0.000399467	0.000399467	0.000266312	0.000366178	0.00103196	0.000299601	0.000266312	9.98668e-05	0.000133156	0.000266312	0.000266312	0.000299601	0.000366178	0.000299601	0.000266312	0.000199734	0.000499334	0.000199734	0.000699068	0.000366178	0.000133156	0.000366178	0.000665779	0.000233023	0	0.000199734	0.000299601	0.000133156	0.000299601	0.000233023	0.000665779	0.000133156	0.000199734	0.000499334	0.000565912	0.000199734	0.000233023	0.000133156	0.000299601	0.000199734	0.000266312	0.000133156	0.000199734	6.65779e-05	0.000133156	0.000199734	0.000166445	6.65779e-05	0.000199734	0.000166445	0.000166445	9.98668e-05	0.000166445	0.000133156	9.98668e-05	0.000332889	0	0.000166445	3.32889e-05	3.32889e-05	0.000266312	9.98668e-05	0.000166445	0.000166445	0.000199734	0.000299601	9.98668e-05	9.98668e-05	0.000366178	0.000133156	0.000133156	0.000432756	0.000299601	0.000432756	0.000166445	0.000299601	6.65779e-05	9.98668e-05	0.000133156	3.32889e-05	6.65779e-05	0.000199734	6.65779e-05	0.000266312	0.000133156	0.000133156	3.32889e-05	0.000366178	6.65779e-05	0.000166445	0.000133156	0.000233023	0.000133156	0.000166445	0.000233023	0.000266312	0.000233023	0.000166445	0.000233023	0.000166445	0.000133156	0.000199734	0.000266312	0.000133156	0.000233023	0.000133156	0.000299601	9.98668e-05	0.000199734	9.98668e-05	9.98668e-05	9.98668e-05	0.000166445	9.98668e-05	6.65779e-05	0.000166445	0.000166445	0.000199734	6.65779e-05	0.000133156	6.65779e-05	3.32889e-05	6.65779e-05	0.000166445	0.000199734	0.000166445	9.98668e-05	0.000166445	9.98668e-05	0.000133156	9.98668e-05	6.65779e-05	9.98668e-05	9.98668e-05	0.000266312	6.65779e-05	0.000133156	0.000199734	9.98668e-05	0.000266312	9.98668e-05	0	0.000199734	9.98668e-05	0.000133156	6.65779e-05	0.000133156	9.98668e-05	0.000199734	9.98668e-05	6.65779e-05	6.65779e-05	0.000133156	0.000166445	6.65779e-05	3.32889e-05	3.32889e-05	6.65779e-05	0.000199734	0.000199734	0.000199734	6.65779e-05	6.65779e-05	6.65779e-05	6.65779e-05	0.000299601	6.65779e-05	0.000199734	9.98668e-05	0.000133156	0.000166445	0	0.000133156	0	6.65779e-05	3.32889e-05	0.000166445	6.65779e-05	0	6.65779e-05	0.000199734	0	0.000199734	0.000133156	3.32889e-05	9.98668e-05	0	6.65779e-05	9.98668e-05	9.98668e-05	0.000133156	3.32889e-05	0.000133156	0.000133156	0.000166445	0.000199734	3.32889e-05	0.000166445	0.000998668	0.000166445	0.000432756	6.65779e-05	0.000133156	3.32889e-05	9.98668e-05	9.98668e-05	3.32889e-05	9.98668e-05	6.65779e-05	9.98668e-05	0.000166445	6.65779e-05	3.32889e-05	3.32889e-05	6.65779e-05	9.98668e-05	0.000133156	6.65779e-05	0.000166445	3.32889e-05	9.98668e-05	6.65779e-05	0.000133156	0	9.98668e-05	0.000133156	6.65779e-05	9.98668e-05	0.000133156	9.98668e-05	6.65779e-05	0	0.000133156	3.32889e-05	0.000233023	9.98668e-05	3.32889e-05	3.32889e-05	9.98668e-05
