mass spectrum
=============
Data source: C:\users\taco\My Documents\fp1\07_Massenspektroskopie\data\Ex2.2.h5
Segment start index: 0
Segment end index: 0
Buf start index: 1
Buf end index: 1
Write start index: 0
Write end index: 0
Spectrum length: 150000 points (30 µs)

mass	tof (µs)	Average
0.0174816	0.4164	0
0.0175113	0.4166	0
0.017541	0.4168	8.32224e-07
0.0175707	0.417	0
0.0176005	0.4172	2.77408e-07
0.0176303	0.4174	2.77408e-07
0.0176601	0.4176	5.54816e-07
0.0176899	0.4178	0
0.0177198	0.418	5.54816e-07
0.0177497	0.4182	1.10963e-06
0.0177796	0.4184	8.32224e-07
0.0178095	0.4186	0
0.0178395	0.4188	0
0.0178695	0.419	5.54816e-07
0.0178995	0.4192	5.54816e-07
0.0179295	0.4194	5.54816e-07
0.0179596	0.4196	0
0.0179897	0.4198	0
0.0180198	0.42	5.54816e-07
0.0180499	0.4202	5.54816e-07
0.0180801	0.4204	8.32224e-07
0.0181103	0.4206	0
0.0181405	0.4208	2.77408e-07
0.0181707	0.421	0
0.018201	0.4212	5.54816e-07
0.0182313	0.4214	2.77408e-07
0.0182616	0.4216	2.77408e-07
0.0182919	0.4218	2.77408e-07
0.0183223	0.422	0
0.0183527	0.4222	0
0.0183831	0.4224	0
0.0184136	0.4226	0
0.018444	0.4228	2.77408e-07
0.0184745	0.423	2.77408e-07
0.018505	0.4232	5.54816e-07
0.0185356	0.4234	5.54816e-07
0.0185661	0.4236	2.77408e-07
0.0185967	0.4238	5.54816e-07
0.0186274	0.424	2.77408e-07
0.018658	0.4242	2.77408e-07
0.0186887	0.4244	0
0.0187194	0.4246	5.54816e-07
0.0187501	0.4248	2.77408e-07
0.0187808	0.425	2.77408e-07
0.0188116	0.4252	8.32224e-07
0.0188424	0.4254	5.54816e-07
0.0188732	0.4256	2.77408e-07
0.0189041	0.4258	2.77408e-07
0.0189349	0.426	1.10963e-06
0.0189658	0.4262	0
0.0189967	0.4264	0
0.0190277	0.4266	2.77408e-07
0.0190587	0.4268	2.77408e-07
0.0190897	0.427	0
0.0191207	0.4272	5.54816e-07
0.0191517	0.4274	5.54816e-07
0.0191828	0.4276	0
0.0192139	0.4278	2.77408e-07
0.019245	0.428	0
0.0192762	0.4282	0
0.0193073	0.4284	5.54816e-07
0.0193385	0.4286	2.77408e-07
0.0193697	0.4288	2.77408e-07
0.019401	0.429	2.77408e-07
0.0194323	0.4292	2.77408e-07
0.0194636	0.4294	2.77408e-07
0.0194949	0.4296	5.54816e-07
0.0195262	0.4298	0
0.0195576	0.43	0
0.019589	0.4302	2.77408e-07
0.0196204	0.4304	2.77408e-07
0.0196519	0.4306	0
0.0196834	0.4308	0
0.0197149	0.431	0
0.0197464	0.4312	5.54816e-07
0.0197779	0.4314	2.77408e-07
0.0198095	0.4316	5.54816e-07
0.0198411	0.4318	0
0.0198727	0.432	2.77408e-07
0.0199044	0.4322	0
0.0199361	0.4324	0
0.0199678	0.4326	0
0.0199995	0.4328	5.54816e-07
0.0200312	0.433	0
0.020063	0.4332	2.77408e-07
0.0200948	0.4334	2.77408e-07
0.0201266	0.4336	2.77408e-07
0.0201585	0.4338	2.77408e-07
0.0201904	0.434	0
0.0202223	0.4342	2.77408e-07
0.0202542	0.4344	2.77408e-07
0.0202862	0.4346	0
0.0203181	0.4348	0
0.0203501	0.435	0
0.0203822	0.4352	2.77408e-07
0.0204142	0.4354	5.54816e-07
0.0204463	0.4356	2.77408e-07
0.0204784	0.4358	8.32224e-07
0.0205105	0.436	2.77408e-07
0.0205427	0.4362	2.77408e-07
0.0205749	0.4364	2.77408e-07
0.0206071	0.4366	2.77408e-07
0.0206393	0.4368	2.77408e-07
0.0206716	0.437	2.77408e-07
0.0207038	0.4372	1.10963e-06
0.0207361	0.4374	5.54816e-07
0.0207685	0.4376	5.54816e-07
0.0208008	0.4378	2.77408e-07
0.0208332	0.438	0
0.0208656	0.4382	5.54816e-07
0.020898	0.4384	0
0.0209305	0.4386	0
0.020963	0.4388	0
0.0209955	0.439	5.54816e-07
0.021028	0.4392	2.77408e-07
0.0210606	0.4394	1.10963e-06
0.0210932	0.4396	0
0.0211258	0.4398	0
0.0211584	0.44	5.54816e-07
0.0211911	0.4402	5.54816e-07
0.0212237	0.4404	5.54816e-07
0.0212565	0.4406	2.77408e-07
0.0212892	0.4408	2.77408e-07
0.0213219	0.441	8.32224e-07
0.0213547	0.4412	5.54816e-07
0.0213875	0.4414	0
0.0214204	0.4416	2.77408e-07
0.0214532	0.4418	2.77408e-07
0.0214861	0.442	8.32224e-07
0.021519	0.4422	5.54816e-07
0.021552	0.4424	2.77408e-07
0.0215849	0.4426	2.77408e-07
0.0216179	0.4428	5.54816e-07
0.0216509	0.443	8.32224e-07
0.021684	0.4432	8.32224e-07
0.021717	0.4434	2.77408e-07
0.0217501	0.4436	0
0.0217832	0.4438	0
0.0218164	0.444	5.54816e-07
0.0218495	0.4442	2.77408e-07
0.0218827	0.4444	0
0.0219159	0.4446	5.54816e-07
0.0219492	0.4448	2.77408e-07
0.0219824	0.445	0
0.0220157	0.4452	2.77408e-07
0.022049	0.4454	2.77408e-07
0.0220824	0.4456	0
0.0221157	0.4458	5.54816e-07
0.0221491	0.446	5.54816e-07
0.0221825	0.4462	0
0.022216	0.4464	2.77408e-07
0.0222494	0.4466	5.54816e-07
0.0222829	0.4468	2.77408e-07
0.0223164	0.447	0
0.02235	0.4472	5.54816e-07
0.0223835	0.4474	1.10963e-06
0.0224171	0.4476	5.54816e-07
0.0224507	0.4478	5.54816e-07
0.0224844	0.448	5.54816e-07
0.022518	0.4482	0
0.0225517	0.4484	0
0.0225854	0.4486	0
0.0226192	0.4488	5.54816e-07
0.022653	0.449	0
0.0226867	0.4492	8.32224e-07
0.0227206	0.4494	2.77408e-07
0.0227544	0.4496	5.54816e-07
0.0227883	0.4498	0
0.0228222	0.45	2.77408e-07
0.0228561	0.4502	5.54816e-07
0.02289	0.4504	2.77408e-07
0.022924	0.4506	1.38704e-06
0.022958	0.4508	0
0.022992	0.451	5.54816e-07
0.023026	0.4512	2.77408e-07
0.0230601	0.4514	5.54816e-07
0.0230942	0.4516	0
0.0231283	0.4518	5.54816e-07
0.0231625	0.452	5.54816e-07
0.0231966	0.4522	5.54816e-07
0.0232308	0.4524	2.77408e-07
0.0232651	0.4526	0
0.0232993	0.4528	2.77408e-07
0.0233336	0.453	5.54816e-07
0.0233679	0.4532	5.54816e-07
0.0234022	0.4534	2.77408e-07
0.0234365	0.4536	2.77408e-07
0.0234709	0.4538	8.32224e-07
0.0235053	0.454	2.77408e-07
0.0235397	0.4542	2.77408e-07
0.0235742	0.4544	2.77408e-07
0.0236086	0.4546	0
0.0236431	0.4548	0
0.0236777	0.455	2.77408e-07
0.0237122	0.4552	0
0.0237468	0.4554	0
0.0237814	0.4556	8.32224e-07
0.023816	0.4558	2.77408e-07
0.0238506	0.456	0
0.0238853	0.4562	2.77408e-07
0.02392	0.4564	2.77408e-07
0.0239547	0.4566	2.77408e-07
0.0239895	0.4568	0
0.0240243	0.457	5.54816e-07
0.0240591	0.4572	5.54816e-07
0.0240939	0.4574	1.10963e-06
0.0241287	0.4576	2.77408e-07
0.0241636	0.4578	2.77408e-07
0.0241985	0.458	0
0.0242334	0.4582	0
0.0242684	0.4584	5.54816e-07
0.0243033	0.4586	0
0.0243383	0.4588	0
0.0243734	0.459	2.77408e-07
0.0244084	0.4592	0
0.0244435	0.4594	2.77408e-07
0.0244786	0.4596	2.77408e-07
0.0245137	0.4598	2.77408e-07
0.0245489	0.46	0
0.0245841	0.4602	0
0.0246193	0.4604	5.54816e-07
0.0246545	0.4606	0
0.0246897	0.4608	0
0.024725	0.461	5.54816e-07
0.0247603	0.4612	2.77408e-07
0.0247956	0.4614	2.77408e-07
0.024831	0.4616	5.54816e-07
0.0248664	0.4618	2.77408e-07
0.0249018	0.462	5.54816e-07
0.0249372	0.4622	0
0.0249727	0.4624	0
0.0250081	0.4626	2.77408e-07
0.0250436	0.4628	2.77408e-07
0.0250792	0.463	0
0.0251147	0.4632	2.77408e-07
0.0251503	0.4634	0
0.0251859	0.4636	0
0.0252215	0.4638	0
0.0252572	0.464	2.77408e-07
0.0252929	0.4642	0
0.0253286	0.4644	2.77408e-07
0.0253643	0.4646	2.77408e-07
0.0254001	0.4648	8.32224e-07
0.0254358	0.465	0
0.0254717	0.4652	0
0.0255075	0.4654	0
0.0255433	0.4656	2.77408e-07
0.0255792	0.4658	2.77408e-07
0.0256151	0.466	5.54816e-07
0.0256511	0.4662	2.77408e-07
0.025687	0.4664	0
0.025723	0.4666	2.77408e-07
0.025759	0.4668	5.54816e-07
0.025795	0.467	2.77408e-07
0.0258311	0.4672	5.54816e-07
0.0258672	0.4674	0
0.0259033	0.4676	2.77408e-07
0.0259394	0.4678	0
0.0259756	0.468	2.77408e-07
0.0260118	0.4682	2.77408e-07
0.026048	0.4684	2.77408e-07
0.0260842	0.4686	0
0.0261205	0.4688	0
0.0261568	0.469	0
0.0261931	0.4692	0
0.0262294	0.4694	2.77408e-07
0.0262658	0.4696	2.77408e-07
0.0263021	0.4698	2.77408e-07
0.0263386	0.47	2.77408e-07
0.026375	0.4702	5.54816e-07
0.0264115	0.4704	5.54816e-07
0.0264479	0.4706	0
0.0264845	0.4708	5.54816e-07
0.026521	0.471	5.54816e-07
0.0265575	0.4712	0
0.0265941	0.4714	2.77408e-07
0.0266307	0.4716	0
0.0266674	0.4718	2.77408e-07
0.026704	0.472	8.32224e-07
0.0267407	0.4722	2.77408e-07
0.0267774	0.4724	2.77408e-07
0.0268142	0.4726	1.10963e-06
0.0268509	0.4728	0
0.0268877	0.473	0
0.0269246	0.4732	2.77408e-07
0.0269614	0.4734	2.77408e-07
0.0269983	0.4736	0
0.0270351	0.4738	0
0.0270721	0.474	1.10963e-06
0.027109	0.4742	5.54816e-07
0.027146	0.4744	5.54816e-07
0.027183	0.4746	8.32224e-07
0.02722	0.4748	5.54816e-07
0.027257	0.475	2.77408e-07
0.0272941	0.4752	8.32224e-07
0.0273312	0.4754	2.77408e-07
0.0273683	0.4756	0
0.0274054	0.4758	0
0.0274426	0.476	5.54816e-07
0.0274798	0.4762	2.77408e-07
0.027517	0.4764	2.77408e-07
0.0275542	0.4766	0
0.0275915	0.4768	2.77408e-07
0.0276288	0.477	5.54816e-07
0.0276661	0.4772	8.32224e-07
0.0277035	0.4774	0
0.0277408	0.4776	2.77408e-07
0.0277782	0.4778	0
0.0278156	0.478	5.54816e-07
0.0278531	0.4782	5.54816e-07
0.0278905	0.4784	0
0.027928	0.4786	5.54816e-07
0.0279656	0.4788	0
0.0280031	0.479	0
0.0280407	0.4792	2.77408e-07
0.0280783	0.4794	0
0.0281159	0.4796	5.54816e-07
0.0281535	0.4798	0
0.0281912	0.48	5.54816e-07
0.0282289	0.4802	2.77408e-07
0.0282666	0.4804	0
0.0283044	0.4806	2.77408e-07
0.0283421	0.4808	0
0.0283799	0.481	0
0.0284177	0.4812	2.77408e-07
0.0284556	0.4814	5.54816e-07
0.0284935	0.4816	0
0.0285314	0.4818	0
0.0285693	0.482	2.77408e-07
0.0286072	0.4822	0
0.0286452	0.4824	2.77408e-07
0.0286832	0.4826	2.77408e-07
0.0287212	0.4828	2.77408e-07
0.0287593	0.483	2.77408e-07
0.0287973	0.4832	5.54816e-07
0.0288354	0.4834	0
0.0288736	0.4836	2.77408e-07
0.0289117	0.4838	2.77408e-07
0.0289499	0.484	2.77408e-07
0.0289881	0.4842	2.77408e-07
0.0290263	0.4844	5.54816e-07
0.0290646	0.4846	5.54816e-07
0.0291028	0.4848	5.54816e-07
0.0291411	0.485	0
0.0291795	0.4852	1.10963e-06
0.0292178	0.4854	0
0.0292562	0.4856	0
0.0292946	0.4858	2.77408e-07
0.029333	0.486	2.77408e-07
0.0293715	0.4862	5.54816e-07
0.0294099	0.4864	2.77408e-07
0.0294484	0.4866	5.54816e-07
0.029487	0.4868	0
0.0295255	0.487	0
0.0295641	0.4872	0
0.0296027	0.4874	0
0.0296413	0.4876	2.77408e-07
0.02968	0.4878	2.77408e-07
0.0297186	0.488	5.54816e-07
0.0297573	0.4882	2.77408e-07
0.0297961	0.4884	2.77408e-07
0.0298348	0.4886	0
0.0298736	0.4888	0
0.0299124	0.489	2.77408e-07
0.0299512	0.4892	1.10963e-06
0.0299901	0.4894	0
0.030029	0.4896	0
0.0300679	0.4898	8.32224e-07
0.0301068	0.49	2.77408e-07
0.0301458	0.4902	0
0.0301847	0.4904	0
0.0302237	0.4906	2.77408e-07
0.0302628	0.4908	2.77408e-07
0.0303018	0.491	0
0.0303409	0.4912	2.77408e-07
0.03038	0.4914	2.77408e-07
0.0304191	0.4916	2.77408e-07
0.0304583	0.4918	0
0.0304975	0.492	5.54816e-07
0.0305367	0.4922	5.54816e-07
0.0305759	0.4924	2.77408e-07
0.0306152	0.4926	5.54816e-07
0.0306544	0.4928	0
0.0306938	0.493	5.54816e-07
0.0307331	0.4932	5.54816e-07
0.0307724	0.4934	0
0.0308118	0.4936	0
0.0308512	0.4938	0
0.0308907	0.494	1.38704e-06
0.0309301	0.4942	5.54816e-07
0.0309696	0.4944	0
0.0310091	0.4946	0
0.0310486	0.4948	0
0.0310882	0.495	2.77408e-07
0.0311278	0.4952	2.77408e-07
0.0311674	0.4954	5.54816e-07
0.031207	0.4956	5.54816e-07
0.0312467	0.4958	5.54816e-07
0.0312864	0.496	5.54816e-07
0.0313261	0.4962	5.54816e-07
0.0313658	0.4964	5.54816e-07
0.0314056	0.4966	2.77408e-07
0.0314454	0.4968	1.10963e-06
0.0314852	0.497	0
0.031525	0.4972	2.77408e-07
0.0315649	0.4974	0
0.0316048	0.4976	5.54816e-07
0.0316447	0.4978	2.77408e-07
0.0316846	0.498	2.77408e-07
0.0317246	0.4982	5.54816e-07
0.0317646	0.4984	2.77408e-07
0.0318046	0.4986	2.77408e-07
0.0318446	0.4988	0
0.0318847	0.499	0
0.0319248	0.4992	2.77408e-07
0.0319649	0.4994	8.32224e-07
0.032005	0.4996	5.54816e-07
0.0320452	0.4998	2.77408e-07
0.0320854	0.5	2.77408e-07
0.0321256	0.5002	2.77408e-07
0.0321658	0.5004	2.77408e-07
0.0322061	0.5006	1.38704e-06
0.0322464	0.5008	2.77408e-07
0.0322867	0.501	0
0.032327	0.5012	0
0.0323674	0.5014	0
0.0324078	0.5016	5.54816e-07
0.0324482	0.5018	5.54816e-07
0.0324886	0.502	5.54816e-07
0.0325291	0.5022	8.32224e-07
0.0325696	0.5024	2.77408e-07
0.0326101	0.5026	0
0.0326506	0.5028	5.54816e-07
0.0326912	0.503	2.77408e-07
0.0327318	0.5032	5.54816e-07
0.0327724	0.5034	8.32224e-07
0.0328131	0.5036	8.32224e-07
0.0328537	0.5038	0
0.0328944	0.504	0
0.0329351	0.5042	2.77408e-07
0.0329759	0.5044	0
0.0330166	0.5046	2.77408e-07
0.0330574	0.5048	2.77408e-07
0.0330983	0.505	2.77408e-07
0.0331391	0.5052	2.77408e-07
0.03318	0.5054	5.54816e-07
0.0332209	0.5056	2.77408e-07
0.0332618	0.5058	2.77408e-07
0.0333027	0.506	2.77408e-07
0.0333437	0.5062	2.77408e-07
0.0333847	0.5064	0
0.0334257	0.5066	8.32224e-07
0.0334667	0.5068	0
0.0335078	0.507	0
0.0335489	0.5072	1.10963e-06
0.03359	0.5074	2.77408e-07
0.0336312	0.5076	5.54816e-07
0.0336723	0.5078	0
0.0337135	0.508	0
0.0337548	0.5082	5.54816e-07
0.033796	0.5084	0
0.0338373	0.5086	0
0.0338786	0.5088	2.77408e-07
0.0339199	0.509	0
0.0339612	0.5092	2.77408e-07
0.0340026	0.5094	2.77408e-07
0.034044	0.5096	0
0.0340854	0.5098	5.54816e-07
0.0341269	0.51	2.77408e-07
0.0341684	0.5102	0
0.0342099	0.5104	0
0.0342514	0.5106	2.77408e-07
0.0342929	0.5108	0
0.0343345	0.511	5.54816e-07
0.0343761	0.5112	0
0.0344177	0.5114	8.32224e-07
0.0344594	0.5116	2.77408e-07
0.034501	0.5118	2.77408e-07
0.0345427	0.512	2.77408e-07
0.0345845	0.5122	5.54816e-07
0.0346262	0.5124	2.77408e-07
0.034668	0.5126	2.77408e-07
0.0347098	0.5128	0
0.0347516	0.513	0
0.0347935	0.5132	0
0.0348353	0.5134	2.77408e-07
0.0348772	0.5136	5.54816e-07
0.0349192	0.5138	5.54816e-07
0.0349611	0.514	0
0.0350031	0.5142	0
0.0350451	0.5144	0
0.0350871	0.5146	2.77408e-07
0.0351292	0.5148	0
0.0351713	0.515	2.77408e-07
0.0352134	0.5152	2.77408e-07
0.0352555	0.5154	5.54816e-07
0.0352976	0.5156	0
0.0353398	0.5158	2.77408e-07
0.035382	0.516	8.32224e-07
0.0354242	0.5162	8.32224e-07
0.0354665	0.5164	2.77408e-07
0.0355088	0.5166	0
0.0355511	0.5168	1.10963e-06
0.0355934	0.517	8.32224e-07
0.0356358	0.5172	2.77408e-07
0.0356781	0.5174	0
0.0357205	0.5176	5.54816e-07
0.035763	0.5178	0
0.0358054	0.518	0
0.0358479	0.5182	0
0.0358904	0.5184	8.32224e-07
0.0359329	0.5186	5.54816e-07
0.0359755	0.5188	5.54816e-07
0.0360181	0.519	2.77408e-07
0.0360607	0.5192	2.77408e-07
0.0361033	0.5194	2.77408e-07
0.036146	0.5196	2.77408e-07
0.0361887	0.5198	2.77408e-07
0.0362314	0.52	0
0.0362741	0.5202	0
0.0363169	0.5204	5.54816e-07
0.0363596	0.5206	0
0.0364024	0.5208	5.54816e-07
0.0364453	0.521	5.54816e-07
0.0364881	0.5212	5.54816e-07
0.036531	0.5214	2.77408e-07
0.0365739	0.5216	5.54816e-07
0.0366169	0.5218	5.54816e-07
0.0366598	0.522	1.10963e-06
0.0367028	0.5222	5.54816e-07
0.0367458	0.5224	0
0.0367888	0.5226	5.54816e-07
0.0368319	0.5228	0
0.036875	0.523	2.77408e-07
0.0369181	0.5232	2.77408e-07
0.0369612	0.5234	2.77408e-07
0.0370044	0.5236	0
0.0370476	0.5238	0
0.0370908	0.524	5.54816e-07
0.037134	0.5242	5.54816e-07
0.0371773	0.5244	8.32224e-07
0.0372206	0.5246	2.77408e-07
0.0372639	0.5248	5.54816e-07
0.0373072	0.525	0
0.0373506	0.5252	0
0.037394	0.5254	2.77408e-07
0.0374374	0.5256	0
0.0374808	0.5258	2.77408e-07
0.0375243	0.526	0
0.0375678	0.5262	0
0.0376113	0.5264	0
0.0376548	0.5266	2.77408e-07
0.0376984	0.5268	0
0.037742	0.527	1.10963e-06
0.0377856	0.5272	2.77408e-07
0.0378292	0.5274	2.77408e-07
0.0378729	0.5276	5.54816e-07
0.0379166	0.5278	2.77408e-07
0.0379603	0.528	2.77408e-07
0.038004	0.5282	0
0.0380478	0.5284	5.54816e-07
0.0380916	0.5286	2.77408e-07
0.0381354	0.5288	8.32224e-07
0.0381792	0.529	8.32224e-07
0.0382231	0.5292	5.54816e-07
0.038267	0.5294	0
0.0383109	0.5296	0
0.0383548	0.5298	5.54816e-07
0.0383988	0.53	2.77408e-07
0.0384428	0.5302	0
0.0384868	0.5304	2.77408e-07
0.0385309	0.5306	2.77408e-07
0.0385749	0.5308	2.77408e-07
0.038619	0.531	1.38704e-06
0.0386631	0.5312	8.32224e-07
0.0387073	0.5314	2.77408e-07
0.0387514	0.5316	5.54816e-07
0.0387956	0.5318	5.54816e-07
0.0388399	0.532	2.77408e-07
0.0388841	0.5322	0
0.0389284	0.5324	0
0.0389727	0.5326	8.32224e-07
0.039017	0.5328	2.77408e-07
0.0390613	0.533	2.77408e-07
0.0391057	0.5332	8.32224e-07
0.0391501	0.5334	2.77408e-07
0.0391945	0.5336	8.32224e-07
0.039239	0.5338	2.77408e-07
0.0392834	0.534	2.77408e-07
0.0393279	0.5342	0
0.0393724	0.5344	2.77408e-07
0.039417	0.5346	0
0.0394616	0.5348	0
0.0395061	0.535	0
0.0395508	0.5352	0
0.0395954	0.5354	2.77408e-07
0.0396401	0.5356	0
0.0396848	0.5358	2.77408e-07
0.0397295	0.536	8.32224e-07
0.0397742	0.5362	2.77408e-07
0.039819	0.5364	0
0.0398638	0.5366	2.77408e-07
0.0399086	0.5368	2.77408e-07
0.0399535	0.537	2.77408e-07
0.0399984	0.5372	2.77408e-07
0.0400433	0.5374	5.54816e-07
0.0400882	0.5376	1.10963e-06
0.0401331	0.5378	5.54816e-07
0.0401781	0.538	2.77408e-07
0.0402231	0.5382	2.77408e-07
0.0402681	0.5384	5.54816e-07
0.0403132	0.5386	5.54816e-07
0.0403582	0.5388	2.77408e-07
0.0404033	0.539	2.77408e-07
0.0404485	0.5392	2.77408e-07
0.0404936	0.5394	2.77408e-07
0.0405388	0.5396	0
0.040584	0.5398	2.77408e-07
0.0406292	0.54	2.77408e-07
0.0406745	0.5402	5.54816e-07
0.0407197	0.5404	0
0.040765	0.5406	2.77408e-07
0.0408104	0.5408	2.77408e-07
0.0408557	0.541	0
0.0409011	0.5412	0
0.0409465	0.5414	0
0.0409919	0.5416	2.77408e-07
0.0410374	0.5418	0
0.0410829	0.542	0
0.0411284	0.5422	0
0.0411739	0.5424	0
0.0412194	0.5426	2.77408e-07
0.041265	0.5428	5.54816e-07
0.0413106	0.543	2.77408e-07
0.0413562	0.5432	0
0.0414019	0.5434	2.77408e-07
0.0414476	0.5436	5.54816e-07
0.0414933	0.5438	5.54816e-07
0.041539	0.544	1.10963e-06
0.0415848	0.5442	0
0.0416305	0.5444	0
0.0416764	0.5446	0
0.0417222	0.5448	0
0.041768	0.545	0
0.0418139	0.5452	2.77408e-07
0.0418598	0.5454	8.32224e-07
0.0419058	0.5456	0
0.0419517	0.5458	0
0.0419977	0.546	2.77408e-07
0.0420437	0.5462	2.77408e-07
0.0420897	0.5464	2.77408e-07
0.0421358	0.5466	0
0.0421819	0.5468	8.32224e-07
0.042228	0.547	2.77408e-07
0.0422741	0.5472	2.77408e-07
0.0423203	0.5474	0
0.0423664	0.5476	0
0.0424126	0.5478	0
0.0424589	0.548	5.54816e-07
0.0425051	0.5482	0
0.0425514	0.5484	0
0.0425977	0.5486	2.77408e-07
0.0426441	0.5488	5.54816e-07
0.0426904	0.549	0
0.0427368	0.5492	0
0.0427832	0.5494	0
0.0428296	0.5496	2.77408e-07
0.0428761	0.5498	5.54816e-07
0.0429226	0.55	5.54816e-07
0.0429691	0.5502	8.32224e-07
0.0430156	0.5504	2.77408e-07
0.0430622	0.5506	5.54816e-07
0.0431088	0.5508	0
0.0431554	0.551	0
0.043202	0.5512	5.54816e-07
0.0432487	0.5514	0
0.0432954	0.5516	1.10963e-06
0.0433421	0.5518	5.54816e-07
0.0433888	0.552	2.77408e-07
0.0434356	0.5522	0
0.0434824	0.5524	8.32224e-07
0.0435292	0.5526	5.54816e-07
0.043576	0.5528	2.77408e-07
0.0436229	0.553	0
0.0436698	0.5532	2.77408e-07
0.0437167	0.5534	8.32224e-07
0.0437636	0.5536	0
0.0438106	0.5538	2.77408e-07
0.0438576	0.554	2.77408e-07
0.0439046	0.5542	0
0.0439516	0.5544	2.77408e-07
0.0439987	0.5546	8.32224e-07
0.0440458	0.5548	2.77408e-07
0.0440929	0.555	5.54816e-07
0.04414	0.5552	8.32224e-07
0.0441872	0.5554	0
0.0442344	0.5556	2.77408e-07
0.0442816	0.5558	0
0.0443288	0.556	2.77408e-07
0.0443761	0.5562	0
0.0444234	0.5564	1.10963e-06
0.0444707	0.5566	5.54816e-07
0.044518	0.5568	1.38704e-06
0.0445654	0.557	2.77408e-07
0.0446128	0.5572	2.77408e-07
0.0446602	0.5574	2.77408e-07
0.0447077	0.5576	1.38704e-06
0.0447551	0.5578	2.77408e-07
0.0448026	0.558	0
0.0448501	0.5582	2.77408e-07
0.0448977	0.5584	2.77408e-07
0.0449452	0.5586	0
0.0449928	0.5588	2.77408e-07
0.0450405	0.559	2.77408e-07
0.0450881	0.5592	2.77408e-07
0.0451358	0.5594	0
0.0451835	0.5596	8.32224e-07
0.0452312	0.5598	2.77408e-07
0.0452789	0.56	0
0.0453267	0.5602	0
0.0453745	0.5604	2.77408e-07
0.0454223	0.5606	0
0.0454701	0.5608	5.54816e-07
0.045518	0.561	0
0.0455659	0.5612	0
0.0456138	0.5614	2.77408e-07
0.0456618	0.5616	5.54816e-07
0.0457097	0.5618	2.77408e-07
0.0457577	0.562	0
0.0458058	0.5622	2.77408e-07
0.0458538	0.5624	2.77408e-07
0.0459019	0.5626	0
0.04595	0.5628	2.77408e-07
0.0459981	0.563	1.10963e-06
0.0460462	0.5632	0
0.0460944	0.5634	2.77408e-07
0.0461426	0.5636	0
0.0461908	0.5638	0
0.0462391	0.564	5.54816e-07
0.0462874	0.5642	2.77408e-07
0.0463357	0.5644	2.77408e-07
0.046384	0.5646	5.54816e-07
0.0464323	0.5648	5.54816e-07
0.0464807	0.565	2.77408e-07
0.0465291	0.5652	8.32224e-07
0.0465775	0.5654	0
0.046626	0.5656	5.54816e-07
0.0466744	0.5658	2.77408e-07
0.0467229	0.566	2.77408e-07
0.0467715	0.5662	5.54816e-07
0.04682	0.5664	0
0.0468686	0.5666	8.32224e-07
0.0469172	0.5668	2.77408e-07
0.0469658	0.567	2.77408e-07
0.0470145	0.5672	2.77408e-07
0.0470631	0.5674	2.77408e-07
0.0471118	0.5676	0
0.0471606	0.5678	0
0.0472093	0.568	0
0.0472581	0.5682	0
0.0473069	0.5684	0
0.0473557	0.5686	8.32224e-07
0.0474046	0.5688	0
0.0474534	0.569	2.77408e-07
0.0475024	0.5692	1.10963e-06
0.0475513	0.5694	5.54816e-07
0.0476002	0.5696	5.54816e-07
0.0476492	0.5698	2.77408e-07
0.0476982	0.57	2.77408e-07
0.0477472	0.5702	0
0.0477963	0.5704	0
0.0478454	0.5706	2.77408e-07
0.0478945	0.5708	0
0.0479436	0.571	0
0.0479928	0.5712	5.54816e-07
0.0480419	0.5714	2.77408e-07
0.0480911	0.5716	0
0.0481404	0.5718	0
0.0481896	0.572	2.77408e-07
0.0482389	0.5722	2.77408e-07
0.0482882	0.5724	5.54816e-07
0.0483375	0.5726	0
0.0483869	0.5728	8.32224e-07
0.0484363	0.573	1.10963e-06
0.0484857	0.5732	5.54816e-07
0.0485351	0.5734	0
0.0485846	0.5736	2.77408e-07
0.048634	0.5738	2.77408e-07
0.0486836	0.574	0
0.0487331	0.5742	2.77408e-07
0.0487826	0.5744	2.77408e-07
0.0488322	0.5746	0
0.0488818	0.5748	2.77408e-07
0.0489315	0.575	2.77408e-07
0.0489811	0.5752	0
0.0490308	0.5754	5.54816e-07
0.0490805	0.5756	5.54816e-07
0.0491302	0.5758	0
0.04918	0.576	0
0.0492298	0.5762	2.77408e-07
0.0492796	0.5764	2.77408e-07
0.0493294	0.5766	2.77408e-07
0.0493793	0.5768	2.77408e-07
0.0494292	0.577	5.54816e-07
0.0494791	0.5772	2.77408e-07
0.049529	0.5774	2.77408e-07
0.049579	0.5776	2.77408e-07
0.049629	0.5778	0
0.049679	0.578	5.54816e-07
0.049729	0.5782	0
0.0497791	0.5784	2.77408e-07
0.0498292	0.5786	2.77408e-07
0.0498793	0.5788	0
0.0499294	0.579	0
0.0499796	0.5792	2.77408e-07
0.0500298	0.5794	2.77408e-07
0.05008	0.5796	2.77408e-07
0.0501302	0.5798	0
0.0501805	0.58	2.77408e-07
0.0502308	0.5802	0
0.0502811	0.5804	2.77408e-07
0.0503314	0.5806	8.32224e-07
0.0503818	0.5808	0
0.0504322	0.581	0
0.0504826	0.5812	2.77408e-07
0.050533	0.5814	0
0.0505835	0.5816	0
0.050634	0.5818	2.77408e-07
0.0506845	0.582	5.54816e-07
0.050735	0.5822	5.54816e-07
0.0507856	0.5824	2.77408e-07
