mass spectrum
=============
Data source: C:\users\taco\My Documents\fp1\07_Massenspektroskopie\data\Ex3.1.h5
Segment start index: 0
Segment end index: 0
Buf start index: 0
Buf end index: 1
Write start index: 0
Write end index: 30
Spectrum length: 150000 points (30 µs)

mass	tof (µs)	Combined
0.821466	1.7964	5.36918e-07
0.821669	1.7966	0
0.821873	1.7968	0
0.822076	1.797	5.36918e-07
0.82228	1.7972	0
0.822483	1.7974	5.36918e-07
0.822687	1.7976	0
0.82289	1.7978	0
0.823094	1.798	5.36918e-07
0.823297	1.7982	0
0.823501	1.7984	5.36918e-07
0.823705	1.7986	5.36918e-07
0.823908	1.7988	0
0.824112	1.799	0
0.824316	1.7992	5.36918e-07
0.82452	1.7994	1.07384e-06
0.824724	1.7996	0
0.824927	1.7998	5.36918e-07
0.825131	1.8	0
0.825335	1.8002	1.07384e-06
0.825539	1.8004	0
0.825743	1.8006	0
0.825947	1.8008	1.61076e-06
0.826151	1.801	0
0.826355	1.8012	0
0.826559	1.8014	0
0.826763	1.8016	0
0.826967	1.8018	0
0.827171	1.802	5.36918e-07
0.827375	1.8022	0
0.827579	1.8024	1.07384e-06
0.827784	1.8026	0
0.827988	1.8028	5.36918e-07
0.828192	1.803	0
0.828396	1.8032	0
0.828601	1.8034	0
0.828805	1.8036	0
0.829009	1.8038	1.07384e-06
0.829214	1.804	0
0.829418	1.8042	0
0.829622	1.8044	0
0.829827	1.8046	5.36918e-07
0.830031	1.8048	5.36918e-07
0.830236	1.805	5.36918e-07
0.83044	1.8052	0
0.830645	1.8054	1.07384e-06
0.830849	1.8056	0
0.831054	1.8058	1.07384e-06
0.831259	1.806	5.36918e-07
0.831463	1.8062	5.36918e-07
0.831668	1.8064	0
0.831873	1.8066	0
0.832077	1.8068	0
0.832282	1.807	0
0.832487	1.8072	0
0.832692	1.8074	0
0.832896	1.8076	5.36918e-07
0.833101	1.8078	0
0.833306	1.808	0
0.833511	1.8082	0
0.833716	1.8084	1.07384e-06
0.833921	1.8086	0
0.834126	1.8088	1.07384e-06
0.834331	1.809	0
0.834536	1.8092	0
0.834741	1.8094	0
0.834946	1.8096	0
0.835151	1.8098	0
0.835356	1.81	0
0.835561	1.8102	0
0.835766	1.8104	0
0.835972	1.8106	0
0.836177	1.8108	5.36918e-07
0.836382	1.811	0
0.836587	1.8112	0
0.836793	1.8114	5.36918e-07
0.836998	1.8116	0
0.837203	1.8118	0
0.837409	1.812	0
0.837614	1.8122	5.36918e-07
0.837819	1.8124	0
0.838025	1.8126	1.07384e-06
0.83823	1.8128	0
0.838436	1.813	0
0.838641	1.8132	1.07384e-06
0.838847	1.8134	0
0.839052	1.8136	5.36918e-07
0.839258	1.8138	5.36918e-07
0.839464	1.814	5.36918e-07
0.839669	1.8142	0
0.839875	1.8144	5.36918e-07
0.840081	1.8146	1.07384e-06
0.840286	1.8148	0
0.840492	1.815	5.36918e-07
0.840698	1.8152	0
0.840904	1.8154	5.36918e-07
0.841109	1.8156	1.07384e-06
0.841315	1.8158	0
0.841521	1.816	5.36918e-07
0.841727	1.8162	0
0.841933	1.8164	0
0.842139	1.8166	0
0.842345	1.8168	0
0.842551	1.817	5.36918e-07
0.842757	1.8172	1.07384e-06
0.842963	1.8174	1.61076e-06
0.843169	1.8176	1.61076e-06
0.843375	1.8178	0
0.843581	1.818	5.36918e-07
0.843787	1.8182	5.36918e-07
0.843994	1.8184	0
0.8442	1.8186	5.36918e-07
0.844406	1.8188	0
0.844612	1.819	1.07384e-06
0.844819	1.8192	0
0.845025	1.8194	0
0.845231	1.8196	0
0.845437	1.8198	0
0.845644	1.82	0
0.84585	1.8202	5.36918e-07
0.846057	1.8204	0
0.846263	1.8206	5.36918e-07
0.84647	1.8208	0
0.846676	1.821	5.36918e-07
0.846883	1.8212	0
0.847089	1.8214	5.36918e-07
0.847296	1.8216	5.36918e-07
0.847502	1.8218	1.61076e-06
0.847709	1.822	5.36918e-07
0.847916	1.8222	5.36918e-07
0.848122	1.8224	1.07384e-06
0.848329	1.8226	5.36918e-07
0.848536	1.8228	0
0.848742	1.823	5.36918e-07
0.848949	1.8232	5.36918e-07
0.849156	1.8234	0
0.849363	1.8236	5.36918e-07
0.84957	1.8238	0
0.849777	1.824	5.36918e-07
0.849983	1.8242	0
0.85019	1.8244	0
0.850397	1.8246	0
0.850604	1.8248	0
0.850811	1.825	5.36918e-07
0.851018	1.8252	5.36918e-07
0.851225	1.8254	0
0.851433	1.8256	5.36918e-07
0.85164	1.8258	0
0.851847	1.826	0
0.852054	1.8262	0
0.852261	1.8264	5.36918e-07
0.852468	1.8266	5.36918e-07
0.852676	1.8268	5.36918e-07
0.852883	1.827	0
0.85309	1.8272	5.36918e-07
0.853297	1.8274	5.36918e-07
0.853505	1.8276	1.07384e-06
0.853712	1.8278	0
0.853919	1.828	0
0.854127	1.8282	0
0.854334	1.8284	5.36918e-07
0.854542	1.8286	0
0.854749	1.8288	5.36918e-07
0.854957	1.829	5.36918e-07
0.855164	1.8292	0
0.855372	1.8294	0
0.855579	1.8296	0
0.855787	1.8298	0
0.855995	1.83	5.36918e-07
0.856202	1.8302	0
0.85641	1.8304	0
0.856618	1.8306	0
0.856825	1.8308	0
0.857033	1.831	0
0.857241	1.8312	0
0.857449	1.8314	0
0.857657	1.8316	1.07384e-06
0.857864	1.8318	0
0.858072	1.832	0
0.85828	1.8322	0
0.858488	1.8324	5.36918e-07
0.858696	1.8326	0
0.858904	1.8328	5.36918e-07
0.859112	1.833	5.36918e-07
0.85932	1.8332	0
0.859528	1.8334	0
0.859736	1.8336	5.36918e-07
0.859944	1.8338	5.36918e-07
0.860153	1.834	0
0.860361	1.8342	0
0.860569	1.8344	0
0.860777	1.8346	5.36918e-07
0.860985	1.8348	0
0.861194	1.835	0
0.861402	1.8352	0
0.86161	1.8354	0
0.861819	1.8356	5.36918e-07
0.862027	1.8358	0
0.862235	1.836	0
0.862444	1.8362	0
0.862652	1.8364	5.36918e-07
0.862861	1.8366	5.36918e-07
0.863069	1.8368	0
0.863278	1.837	0
0.863486	1.8372	1.07384e-06
0.863695	1.8374	0
0.863903	1.8376	5.36918e-07
0.864112	1.8378	0
0.864321	1.838	0
0.864529	1.8382	0
0.864738	1.8384	0
0.864947	1.8386	5.36918e-07
0.865155	1.8388	0
0.865364	1.839	0
0.865573	1.8392	5.36918e-07
0.865782	1.8394	0
0.865991	1.8396	5.36918e-07
0.866199	1.8398	5.36918e-07
0.866408	1.84	0
0.866617	1.8402	5.36918e-07
0.866826	1.8404	1.07384e-06
0.867035	1.8406	5.36918e-07
0.867244	1.8408	0
0.867453	1.841	5.36918e-07
0.867662	1.8412	0
0.867871	1.8414	0
0.86808	1.8416	5.36918e-07
0.868289	1.8418	0
0.868499	1.842	1.07384e-06
0.868708	1.8422	0
0.868917	1.8424	5.36918e-07
0.869126	1.8426	5.36918e-07
0.869335	1.8428	0
0.869545	1.843	1.07384e-06
0.869754	1.8432	0
0.869963	1.8434	0
0.870173	1.8436	5.36918e-07
0.870382	1.8438	0
0.870591	1.844	1.61076e-06
0.870801	1.8442	5.36918e-07
0.87101	1.8444	5.36918e-07
0.87122	1.8446	5.36918e-07
0.871429	1.8448	1.07384e-06
0.871639	1.845	1.07384e-06
0.871848	1.8452	5.36918e-07
0.872058	1.8454	0
0.872267	1.8456	0
0.872477	1.8458	5.36918e-07
0.872687	1.846	0
0.872896	1.8462	5.36918e-07
0.873106	1.8464	0
0.873316	1.8466	1.07384e-06
0.873526	1.8468	5.36918e-07
0.873735	1.847	0
0.873945	1.8472	0
0.874155	1.8474	1.07384e-06
0.874365	1.8476	0
0.874575	1.8478	0
0.874785	1.848	0
0.874995	1.8482	5.36918e-07
0.875204	1.8484	1.07384e-06
0.875414	1.8486	0
0.875624	1.8488	1.07384e-06
0.875834	1.849	1.07384e-06
0.876045	1.8492	0
0.876255	1.8494	0
0.876465	1.8496	0
0.876675	1.8498	0
0.876885	1.85	0
0.877095	1.8502	5.36918e-07
0.877305	1.8504	0
0.877516	1.8506	0
0.877726	1.8508	5.36918e-07
0.877936	1.851	5.36918e-07
0.878146	1.8512	0
0.878357	1.8514	0
0.878567	1.8516	5.36918e-07
0.878777	1.8518	0
0.878988	1.852	5.36918e-07
0.879198	1.8522	0
0.879409	1.8524	5.36918e-07
0.879619	1.8526	1.61076e-06
0.87983	1.8528	5.36918e-07
0.88004	1.853	5.36918e-07
0.880251	1.8532	0
0.880461	1.8534	0
0.880672	1.8536	5.36918e-07
0.880883	1.8538	5.36918e-07
0.881093	1.854	1.61076e-06
0.881304	1.8542	0
0.881515	1.8544	0
0.881725	1.8546	0
0.881936	1.8548	5.36918e-07
0.882147	1.855	0
0.882358	1.8552	5.36918e-07
0.882569	1.8554	1.07384e-06
0.882779	1.8556	0
0.88299	1.8558	0
0.883201	1.856	0
0.883412	1.8562	0
0.883623	1.8564	0
0.883834	1.8566	0
0.884045	1.8568	5.36918e-07
0.884256	1.857	5.36918e-07
0.884467	1.8572	0
0.884678	1.8574	5.36918e-07
0.884889	1.8576	0
0.8851	1.8578	0
0.885312	1.858	0
0.885523	1.8582	0
0.885734	1.8584	0
0.885945	1.8586	5.36918e-07
0.886157	1.8588	5.36918e-07
0.886368	1.859	5.36918e-07
0.886579	1.8592	0
0.88679	1.8594	1.07384e-06
0.887002	1.8596	0
0.887213	1.8598	1.07384e-06
0.887425	1.86	0
0.887636	1.8602	0
0.887847	1.8604	5.36918e-07
0.888059	1.8606	0
0.88827	1.8608	1.61076e-06
0.888482	1.861	0
0.888694	1.8612	0
0.888905	1.8614	0
0.889117	1.8616	0
0.889328	1.8618	0
0.88954	1.862	0
0.889752	1.8622	1.07384e-06
0.889963	1.8624	1.07384e-06
0.890175	1.8626	5.36918e-07
0.890387	1.8628	5.36918e-07
0.890599	1.863	5.36918e-07
0.890811	1.8632	5.36918e-07
0.891022	1.8634	0
0.891234	1.8636	0
0.891446	1.8638	0
0.891658	1.864	0
0.89187	1.8642	1.07384e-06
0.892082	1.8644	1.07384e-06
0.892294	1.8646	0
0.892506	1.8648	0
0.892718	1.865	5.36918e-07
0.89293	1.8652	5.36918e-07
0.893142	1.8654	0
0.893354	1.8656	0
0.893566	1.8658	5.36918e-07
0.893779	1.866	0
0.893991	1.8662	0
0.894203	1.8664	1.07384e-06
0.894415	1.8666	0
0.894628	1.8668	0
0.89484	1.867	0
0.895052	1.8672	5.36918e-07
0.895264	1.8674	5.36918e-07
0.895477	1.8676	0
0.895689	1.8678	5.36918e-07
0.895902	1.868	0
0.896114	1.8682	1.07384e-06
0.896327	1.8684	5.36918e-07
0.896539	1.8686	0
0.896752	1.8688	1.07384e-06
0.896964	1.869	5.36918e-07
0.897177	1.8692	1.07384e-06
0.897389	1.8694	5.36918e-07
0.897602	1.8696	5.36918e-07
0.897815	1.8698	5.36918e-07
0.898027	1.87	0
0.89824	1.8702	0
0.898453	1.8704	0
0.898665	1.8706	5.36918e-07
0.898878	1.8708	0
0.899091	1.871	0
0.899304	1.8712	0
0.899517	1.8714	0
0.899729	1.8716	1.07384e-06
0.899942	1.8718	0
0.900155	1.872	0
0.900368	1.8722	1.61076e-06
0.900581	1.8724	0
0.900794	1.8726	0
0.901007	1.8728	0
0.90122	1.873	5.36918e-07
0.901433	1.8732	5.36918e-07
0.901646	1.8734	0
0.90186	1.8736	0
0.902073	1.8738	5.36918e-07
0.902286	1.874	0
0.902499	1.8742	1.61076e-06
0.902712	1.8744	5.36918e-07
0.902926	1.8746	0
0.903139	1.8748	5.36918e-07
0.903352	1.875	0
0.903565	1.8752	1.07384e-06
0.903779	1.8754	5.36918e-07
0.903992	1.8756	5.36918e-07
0.904206	1.8758	0
0.904419	1.876	0
0.904632	1.8762	0
0.904846	1.8764	5.36918e-07
0.905059	1.8766	0
0.905273	1.8768	5.36918e-07
0.905486	1.877	1.07384e-06
0.9057	1.8772	1.07384e-06
0.905914	1.8774	5.36918e-07
0.906127	1.8776	5.36918e-07
0.906341	1.8778	5.36918e-07
0.906555	1.878	0
0.906768	1.8782	5.36918e-07
0.906982	1.8784	5.36918e-07
0.907196	1.8786	0
0.90741	1.8788	5.36918e-07
0.907623	1.879	0
0.907837	1.8792	1.07384e-06
0.908051	1.8794	5.36918e-07
0.908265	1.8796	1.07384e-06
0.908479	1.8798	0
0.908693	1.88	0
0.908907	1.8802	5.36918e-07
0.909121	1.8804	5.36918e-07
0.909335	1.8806	5.36918e-07
0.909549	1.8808	0
0.909763	1.881	0
0.909977	1.8812	0
0.910191	1.8814	1.07384e-06
0.910405	1.8816	0
0.910619	1.8818	0
0.910833	1.882	0
0.911048	1.8822	0
0.911262	1.8824	0
0.911476	1.8826	5.36918e-07
0.91169	1.8828	5.36918e-07
0.911905	1.883	0
0.912119	1.8832	0
0.912333	1.8834	0
0.912548	1.8836	0
0.912762	1.8838	5.36918e-07
0.912977	1.884	1.07384e-06
0.913191	1.8842	0
0.913406	1.8844	0
0.91362	1.8846	0
0.913835	1.8848	5.36918e-07
0.914049	1.885	0
0.914264	1.8852	0
0.914478	1.8854	1.07384e-06
0.914693	1.8856	0
0.914908	1.8858	0
0.915122	1.886	0
0.915337	1.8862	5.36918e-07
0.915552	1.8864	1.07384e-06
0.915767	1.8866	0
0.915981	1.8868	1.07384e-06
0.916196	1.887	5.36918e-07
0.916411	1.8872	5.36918e-07
0.916626	1.8874	0
0.916841	1.8876	1.07384e-06
0.917056	1.8878	0
0.917271	1.888	1.07384e-06
0.917485	1.8882	5.36918e-07
0.9177	1.8884	0
0.917915	1.8886	5.36918e-07
0.918131	1.8888	0
0.918346	1.889	0
0.918561	1.8892	5.36918e-07
0.918776	1.8894	1.07384e-06
0.918991	1.8896	5.36918e-07
0.919206	1.8898	2.14767e-06
0.919421	1.89	0
0.919636	1.8902	0
0.919852	1.8904	1.61076e-06
0.920067	1.8906	1.07384e-06
0.920282	1.8908	0
0.920498	1.891	5.36918e-07
0.920713	1.8912	5.36918e-07
0.920928	1.8914	0
0.921144	1.8916	0
0.921359	1.8918	0
0.921575	1.892	0
0.92179	1.8922	0
0.922005	1.8924	1.07384e-06
0.922221	1.8926	5.36918e-07
0.922437	1.8928	5.36918e-07
0.922652	1.893	5.36918e-07
0.922868	1.8932	0
0.923083	1.8934	0
0.923299	1.8936	5.36918e-07
0.923515	1.8938	0
0.92373	1.894	5.36918e-07
0.923946	1.8942	0
0.924162	1.8944	0
0.924378	1.8946	0
0.924593	1.8948	5.36918e-07
0.924809	1.895	0
0.925025	1.8952	0
0.925241	1.8954	0
0.925457	1.8956	0
0.925673	1.8958	5.36918e-07
0.925889	1.896	0
0.926105	1.8962	5.36918e-07
0.926321	1.8964	0
0.926537	1.8966	1.07384e-06
0.926753	1.8968	0
0.926969	1.897	0
0.927185	1.8972	5.36918e-07
0.927401	1.8974	0
0.927617	1.8976	5.36918e-07
0.927833	1.8978	1.07384e-06
0.928049	1.898	5.36918e-07
0.928266	1.8982	0
0.928482	1.8984	0
0.928698	1.8986	0
0.928914	1.8988	5.36918e-07
0.929131	1.899	0
0.929347	1.8992	0
0.929563	1.8994	5.36918e-07
0.92978	1.8996	5.36918e-07
0.929996	1.8998	5.36918e-07
0.930213	1.9	0
0.930429	1.9002	1.07384e-06
0.930646	1.9004	1.61076e-06
0.930862	1.9006	5.36918e-07
0.931079	1.9008	0
0.931295	1.901	5.36918e-07
0.931512	1.9012	5.36918e-07
0.931729	1.9014	0
0.931945	1.9016	5.36918e-07
0.932162	1.9018	5.36918e-07
0.932379	1.902	0
0.932595	1.9022	0
0.932812	1.9024	1.07384e-06
0.933029	1.9026	5.36918e-07
0.933246	1.9028	5.36918e-07
0.933462	1.903	5.36918e-07
0.933679	1.9032	1.07384e-06
0.933896	1.9034	1.61076e-06
0.934113	1.9036	0
0.93433	1.9038	1.07384e-06
0.934547	1.904	0
0.934764	1.9042	0
0.934981	1.9044	0
0.935198	1.9046	5.36918e-07
0.935415	1.9048	0
0.935632	1.905	5.36918e-07
0.935849	1.9052	5.36918e-07
0.936066	1.9054	5.36918e-07
0.936283	1.9056	0
0.936501	1.9058	5.36918e-07
0.936718	1.906	5.36918e-07
0.936935	1.9062	5.36918e-07
0.937152	1.9064	1.07384e-06
0.93737	1.9066	5.36918e-07
0.937587	1.9068	0
0.937804	1.907	0
0.938022	1.9072	0
0.938239	1.9074	1.61076e-06
0.938456	1.9076	0
0.938674	1.9078	0
0.938891	1.908	5.36918e-07
0.939109	1.9082	5.36918e-07
0.939326	1.9084	0
0.939544	1.9086	0
0.939761	1.9088	0
0.939979	1.909	5.36918e-07
0.940197	1.9092	5.36918e-07
0.940414	1.9094	5.36918e-07
0.940632	1.9096	5.36918e-07
0.940849	1.9098	0
0.941067	1.91	0
0.941285	1.9102	5.36918e-07
0.941503	1.9104	0
0.94172	1.9106	0
0.941938	1.9108	0
0.942156	1.911	0
0.942374	1.9112	5.36918e-07
0.942592	1.9114	0
0.94281	1.9116	0
0.943028	1.9118	0
0.943246	1.912	0
0.943464	1.9122	5.36918e-07
0.943682	1.9124	5.36918e-07
0.9439	1.9126	5.36918e-07
0.944118	1.9128	5.36918e-07
0.944336	1.913	0
0.944554	1.9132	5.36918e-07
0.944772	1.9134	0
0.94499	1.9136	0
0.945208	1.9138	5.36918e-07
0.945427	1.914	5.36918e-07
0.945645	1.9142	0
0.945863	1.9144	5.36918e-07
0.946081	1.9146	0
0.9463	1.9148	0
0.946518	1.915	5.36918e-07
0.946736	1.9152	0
0.946955	1.9154	0
0.947173	1.9156	0
0.947392	1.9158	0
0.94761	1.916	1.07384e-06
0.947829	1.9162	5.36918e-07
0.948047	1.9164	0
0.948266	1.9166	0
0.948484	1.9168	5.36918e-07
0.948703	1.917	0
0.948921	1.9172	5.36918e-07
0.94914	1.9174	0
0.949359	1.9176	5.36918e-07
0.949577	1.9178	0
0.949796	1.918	0
0.950015	1.9182	5.36918e-07
0.950234	1.9184	5.36918e-07
0.950452	1.9186	5.36918e-07
0.950671	1.9188	0
0.95089	1.919	5.36918e-07
0.951109	1.9192	5.36918e-07
0.951328	1.9194	0
0.951547	1.9196	0
0.951766	1.9198	5.36918e-07
0.951985	1.92	5.36918e-07
0.952204	1.9202	5.36918e-07
0.952423	1.9204	0
0.952642	1.9206	5.36918e-07
0.952861	1.9208	5.36918e-07
0.95308	1.921	1.07384e-06
0.953299	1.9212	0
0.953518	1.9214	5.36918e-07
0.953737	1.9216	1.61076e-06
0.953956	1.9218	1.07384e-06
0.954176	1.922	0
0.954395	1.9222	5.36918e-07
0.954614	1.9224	5.36918e-07
0.954833	1.9226	0
0.955053	1.9228	0
0.955272	1.923	0
0.955491	1.9232	1.61076e-06
0.955711	1.9234	5.36918e-07
0.95593	1.9236	0
0.95615	1.9238	1.61076e-06
0.956369	1.924	0
0.956589	1.9242	5.36918e-07
0.956808	1.9244	0
0.957028	1.9246	5.36918e-07
0.957247	1.9248	5.36918e-07
0.957467	1.925	0
0.957687	1.9252	5.36918e-07
0.957906	1.9254	0
0.958126	1.9256	0
0.958346	1.9258	0
0.958565	1.926	0
0.958785	1.9262	5.36918e-07
0.959005	1.9264	1.07384e-06
0.959225	1.9266	1.07384e-06
0.959444	1.9268	5.36918e-07
0.959664	1.927	0
0.959884	1.9272	0
0.960104	1.9274	5.36918e-07
0.960324	1.9276	0
0.960544	1.9278	1.07384e-06
0.960764	1.928	0
0.960984	1.9282	0
0.961204	1.9284	0
0.961424	1.9286	0
0.961644	1.9288	1.07384e-06
0.961864	1.929	0
0.962084	1.9292	0
0.962304	1.9294	0
0.962525	1.9296	5.36918e-07
0.962745	1.9298	0
0.962965	1.93	0
0.963185	1.9302	0
0.963405	1.9304	0
0.963626	1.9306	5.36918e-07
0.963846	1.9308	5.36918e-07
0.964066	1.931	0
0.964287	1.9312	1.07384e-06
0.964507	1.9314	5.36918e-07
0.964728	1.9316	0
0.964948	1.9318	0
0.965169	1.932	5.36918e-07
0.965389	1.9322	5.36918e-07
0.96561	1.9324	0
0.96583	1.9326	0
0.966051	1.9328	0
0.966271	1.933	0
0.966492	1.9332	0
0.966713	1.9334	0
0.966933	1.9336	5.36918e-07
0.967154	1.9338	5.36918e-07
0.967375	1.934	5.36918e-07
0.967595	1.9342	0
0.967816	1.9344	0
0.968037	1.9346	1.07384e-06
0.968258	1.9348	0
0.968479	1.935	2.14767e-06
0.9687	1.9352	0
0.968921	1.9354	5.36918e-07
0.969141	1.9356	0
0.969362	1.9358	1.07384e-06
0.969583	1.936	0
0.969804	1.9362	0
0.970025	1.9364	0
0.970246	1.9366	0
0.970468	1.9368	0
0.970689	1.937	5.36918e-07
0.97091	1.9372	5.36918e-07
0.971131	1.9374	0
0.971352	1.9376	0
0.971573	1.9378	0
0.971795	1.938	0
0.972016	1.9382	0
0.972237	1.9384	5.36918e-07
0.972458	1.9386	0
0.97268	1.9388	5.36918e-07
0.972901	1.939	5.36918e-07
0.973123	1.9392	5.36918e-07
0.973344	1.9394	0
0.973565	1.9396	0
0.973787	1.9398	0
0.974008	1.94	0
0.97423	1.9402	0
0.974451	1.9404	5.36918e-07
0.974673	1.9406	0
0.974894	1.9408	1.07384e-06
0.975116	1.941	0
0.975338	1.9412	0
0.975559	1.9414	0
0.975781	1.9416	5.36918e-07
0.976003	1.9418	5.36918e-07
0.976225	1.942	0
0.976446	1.9422	0
0.976668	1.9424	5.36918e-07
0.97689	1.9426	0
0.977112	1.9428	5.36918e-07
0.977334	1.943	0
0.977555	1.9432	5.36918e-07
0.977777	1.9434	5.36918e-07
0.977999	1.9436	0
0.978221	1.9438	5.36918e-07
0.978443	1.944	1.07384e-06
0.978665	1.9442	5.36918e-07
0.978887	1.9444	0
0.979109	1.9446	0
0.979331	1.9448	0
0.979554	1.945	0
0.979776	1.9452	0
0.979998	1.9454	0
0.98022	1.9456	0
0.980442	1.9458	0
0.980665	1.946	0
0.980887	1.9462	0
0.981109	1.9464	1.07384e-06
0.981331	1.9466	0
0.981554	1.9468	1.07384e-06
0.981776	1.947	0
0.981998	1.9472	0
0.982221	1.9474	0
0.982443	1.9476	0
0.982666	1.9478	5.36918e-07
0.982888	1.948	1.07384e-06
0.983111	1.9482	0
0.983333	1.9484	5.36918e-07
0.983556	1.9486	5.36918e-07
0.983778	1.9488	0
0.984001	1.949	5.36918e-07
0.984224	1.9492	0
0.984446	1.9494	0
0.984669	1.9496	0
0.984892	1.9498	5.36918e-07
0.985115	1.95	5.36918e-07
0.985337	1.9502	5.36918e-07
0.98556	1.9504	0
0.985783	1.9506	0
0.986006	1.9508	0
0.986229	1.951	5.36918e-07
0.986452	1.9512	0
0.986674	1.9514	0
0.986897	1.9516	0
0.98712	1.9518	0
0.987343	1.952	1.07384e-06
0.987566	1.9522	0
0.987789	1.9524	5.36918e-07
0.988013	1.9526	5.36918e-07
0.988236	1.9528	0
0.988459	1.953	5.36918e-07
0.988682	1.9532	5.36918e-07
0.988905	1.9534	0
0.989128	1.9536	5.36918e-07
0.989351	1.9538	0
0.989575	1.954	0
0.989798	1.9542	1.07384e-06
0.990021	1.9544	1.07384e-06
0.990245	1.9546	0
0.990468	1.9548	0
0.990691	1.955	1.07384e-06
0.990915	1.9552	5.36918e-07
0.991138	1.9554	0
0.991362	1.9556	5.36918e-07
0.991585	1.9558	5.36918e-07
0.991809	1.956	0
0.992032	1.9562	0
0.992256	1.9564	5.36918e-07
0.992479	1.9566	0
0.992703	1.9568	1.07384e-06
0.992926	1.957	0
0.99315	1.9572	5.36918e-07
0.993374	1.9574	0
0.993597	1.9576	0
0.993821	1.9578	0
0.994045	1.958	5.36918e-07
0.994269	1.9582	0
0.994493	1.9584	0
0.994716	1.9586	0
0.99494	1.9588	5.36918e-07
0.995164	1.959	5.36918e-07
0.995388	1.9592	0
0.995612	1.9594	1.07384e-06
0.995836	1.9596	5.36918e-07
0.99606	1.9598	1.07384e-06
0.996284	1.96	5.36918e-07
0.996508	1.9602	0
0.996732	1.9604	0
0.996956	1.9606	0
0.99718	1.9608	0
0.997404	1.961	0
0.997628	1.9612	0
0.997853	1.9614	0
0.998077	1.9616	0
0.998301	1.9618	0
0.998525	1.962	0
0.99875	1.9622	0
0.998974	1.9624	0
0.999198	1.9626	0
0.999423	1.9628	0
0.999647	1.963	5.36918e-07
0.999871	1.9632	0
1.0001	1.9634	5.36918e-07
1.00032	1.9636	5.36918e-07
1.00054	1.9638	0
1.00077	1.964	0
1.00099	1.9642	5.36918e-07
1.00122	1.9644	2.14767e-06
1.00144	1.9646	2.68459e-06
1.00167	1.9648	5.36918e-07
1.00189	1.965	0
1.00212	1.9652	0
1.00234	1.9654	0
1.00257	1.9656	5.36918e-07
1.00279	1.9658	5.36918e-07
1.00302	1.966	0
1.00324	1.9662	5.36918e-07
1.00347	1.9664	1.07384e-06
1.00369	1.9666	0
1.00391	1.9668	0
1.00414	1.967	5.36918e-07
1.00436	1.9672	0
1.00459	1.9674	0
1.00481	1.9676	1.07384e-06
1.00504	1.9678	5.36918e-07
1.00526	1.968	0
1.00549	1.9682	0
1.00571	1.9684	0
1.00594	1.9686	0
1.00616	1.9688	0
1.00639	1.969	5.36918e-07
1.00662	1.9692	0
1.00684	1.9694	5.36918e-07
1.00707	1.9696	0
1.00729	1.9698	5.36918e-07
1.00752	1.97	5.36918e-07
1.00774	1.9702	5.36918e-07
1.00797	1.9704	5.36918e-07
1.00819	1.9706	0
1.00842	1.9708	1.07384e-06
1.00864	1.971	5.36918e-07
1.00887	1.9712	0
1.00909	1.9714	0
1.00932	1.9716	0
1.00954	1.9718	0
1.00977	1.972	1.61076e-06
1.01	1.9722	0
1.01022	1.9724	0
1.01045	1.9726	0
1.01067	1.9728	5.36918e-07
1.0109	1.973	0
1.01112	1.9732	0
1.01135	1.9734	5.36918e-07
1.01158	1.9736	0
1.0118	1.9738	0
1.01203	1.974	0
1.01225	1.9742	5.36918e-07
1.01248	1.9744	0
1.0127	1.9746	0
1.01293	1.9748	0
1.01316	1.975	5.36918e-07
1.01338	1.9752	0
1.01361	1.9754	0
1.01383	1.9756	0
1.01406	1.9758	1.07384e-06
1.01429	1.976	5.36918e-07
1.01451	1.9762	0
1.01474	1.9764	0
1.01496	1.9766	0
1.01519	1.9768	0
1.01542	1.977	0
1.01564	1.9772	5.36918e-07
1.01587	1.9774	5.36918e-07
1.01609	1.9776	5.36918e-07
1.01632	1.9778	0
1.01655	1.978	0
1.01677	1.9782	0
1.017	1.9784	5.36918e-07
1.01723	1.9786	0
1.01745	1.9788	5.36918e-07
1.01768	1.979	0
1.01791	1.9792	5.36918e-07
1.01813	1.9794	0
1.01836	1.9796	0
1.01858	1.9798	1.07384e-06
1.01881	1.98	1.07384e-06
1.01904	1.9802	5.36918e-07
1.01926	1.9804	1.07384e-06
1.01949	1.9806	1.07384e-06
1.01972	1.9808	5.36918e-07
1.01994	1.981	0
1.02017	1.9812	5.36918e-07
1.0204	1.9814	5.36918e-07
1.02062	1.9816	0
1.02085	1.9818	5.36918e-07
1.02108	1.982	0
1.0213	1.9822	0
1.02153	1.9824	0
1.02176	1.9826	0
1.02199	1.9828	0
1.02221	1.983	0
1.02244	1.9832	2.14767e-06
1.02267	1.9834	0
1.02289	1.9836	1.07384e-06
1.02312	1.9838	5.36918e-07
1.02335	1.984	0
1.02357	1.9842	0
1.0238	1.9844	5.36918e-07
1.02403	1.9846	1.07384e-06
1.02426	1.9848	5.36918e-07
1.02448	1.985	0
1.02471	1.9852	0
1.02494	1.9854	0
1.02516	1.9856	5.36918e-07
1.02539	1.9858	0
1.02562	1.986	5.36918e-07
1.02585	1.9862	0
1.02607	1.9864	5.36918e-07
1.0263	1.9866	0
1.02653	1.9868	0
1.02676	1.987	0
1.02698	1.9872	0
1.02721	1.9874	5.36918e-07
