[s],CH4[V]
-2.0836E-02,6.7127712270E-02
-2.0832E-02,9.4559857729E-02
-2.0828E-02,4.0359400414E-02
-2.0824E-02,5.0019339010E-02
-2.0820E-02,5.9534652900E-02
-2.0816E-02,9.5261332857E-02
-2.0812E-02,8.6228978704E-02
-2.0808E-02,7.6895606796E-02
-2.0804E-02,1.0477564539E-01
-2.0800E-02,1.0151113245E-01
-2.0796E-02,4.6337660320E-02
-2.0792E-02,1.0148038599E-01
-2.0788E-02,8.3860972050E-02
-2.0784E-02,1.7555189178E-01
-2.0780E-02,8.7132923653E-02
-2.0776E-02,1.4771735299E-01
-2.0772E-02,1.8163203748E-01
-2.0768E-02,9.0090572817E-02
-2.0764E-02,1.6259290770E-01
-2.0760E-02,1.6452799867E-01
-2.0756E-02,1.2310460254E-01
-2.0752E-02,1.6671241826E-01
-2.0748E-02,1.4424252626E-01
-2.0744E-02,9.2731568738E-02
-2.0740E-02,1.7600473449E-01
-2.0736E-02,1.9521216394E-01
-2.0732E-02,2.1120600666E-01
-2.0728E-02,2.0437142830E-01
-2.0724E-02,1.9187599668E-01
-2.0720E-02,2.2947278902E-01
-2.0716E-02,2.4989990591E-01
-2.0712E-02,2.1161320175E-01
-2.0708E-02,2.5013787625E-01
-2.0704E-02,2.0927258939E-01
-2.0700E-02,2.2068507616E-01
-2.0696E-02,2.2613387517E-01
-2.0692E-02,1.9424555782E-01
-2.0688E-02,2.0156518447E-01
-2.0684E-02,1.8359364537E-01
-2.0680E-02,1.9590967179E-01
-2.0676E-02,1.9515194418E-01
-2.0672E-02,2.2496895249E-01
-2.0668E-02,1.5945962988E-01
-2.0664E-02,2.0672673678E-01
-2.0660E-02,1.9798466678E-01
-2.0656E-02,1.7439244795E-01
-2.0652E-02,1.8688474676E-01
-2.0648E-02,1.8021142041E-01
-2.0644E-02,2.2730411460E-01
-2.0640E-02,1.8664690515E-01
-2.0636E-02,1.8422066238E-01
-2.0632E-02,1.7642128035E-01
-2.0628E-02,1.7990637338E-01
-2.0624E-02,1.7572933242E-01
-2.0620E-02,1.3705547941E-01
-2.0616E-02,1.6363957477E-01
-2.0612E-02,1.1581921280E-01
-2.0608E-02,1.2649034179E-01
-2.0604E-02,8.4101121543E-02
-2.0600E-02,6.3271787749E-02
-2.0596E-02,7.0766737876E-02
-2.0592E-02,7.2243473912E-02
-2.0588E-02,6.1922467368E-02
-2.0584E-02,5.9912589254E-02
-2.0580E-02,3.9176453281E-02
-2.0576E-02,5.0312908568E-02
-2.0572E-02,4.9884217668E-02
-2.0568E-02,3.7078241086E-02
-2.0564E-02,1.8001741574E-02
-2.0560E-02,4.2290586093E-02
-2.0556E-02,1.4130114806E-02
-2.0552E-02,2.1460045901E-02
-2.0548E-02,2.4934052477E-02
-2.0544E-02,2.0854491334E-02
-2.0540E-02,1.0779303876E-02
-2.0536E-02,2.0086754916E-02
-2.0532E-02,1.8858570244E-02
-2.0528E-02,1.4238499890E-02
-2.0524E-02,1.6720141604E-02
-2.0520E-02,1.2870058339E-02
-2.0516E-02,1.0911883677E-02
-2.0512E-02,4.8386521155E-03
-2.0508E-02,9.3589442966E-03
-2.0504E-02,3.0559296822E-03
-2.0500E-02,5.7879871926E-03
-2.0496E-02,7.5634903115E-03
-2.0492E-02,9.7797244691E-03
-2.0488E-02,1.5755076954E-03
-2.0484E-02,2.4728055345E-03
-2.0480E-02,1.1729468650E-02
-2.0476E-02,1.3072542465E-02
-2.0472E-02,4.1958804090E-03
-2.0468E-02,1.6920799444E-02
-2.0464E-02,2.3549504651E-03
-2.0460E-02,5.2295632091E-03
-2.0456E-02,1.1095671019E-02
-2.0452E-02,4.8494238667E-03
-2.0448E-02,3.7296004359E-03
-2.0444E-02,2.2959704783E-03
-2.0440E-02,4.3928475295E-03
-2.0436E-02,1.0977502521E-03
-2.0432E-02,6.4097364337E-04
-2.0428E-02,-2.2805728966E-04
-2.0424E-02,4.0365452762E-03
-2.0420E-02,2.7249760916E-03
-2.0416E-02,-2.4158515953E-04
-2.0412E-02,1.0201482158E-02
-2.0408E-02,4.1794772111E-03
-2.0404E-02,5.5665535580E-03
-2.0400E-02,2.7306504537E-03
-2.0396E-02,2.4938054425E-03
-2.0392E-02,-1.6250997088E-05
-2.0388E-02,4.0483613007E-03
-2.0384E-02,-1.7253926901E-03
-2.0380E-02,3.6831898763E-03
-2.0376E-02,-2.3134746597E-04
-2.0372E-02,-2.2141650715E-03
-2.0368E-02,3.1227631768E-03
-2.0364E-02,3.9850230224E-03
-2.0360E-02,1.1687179248E-03
-2.0356E-02,4.1428049506E-04
-2.0352E-02,-2.6760438377E-03
-2.0348E-02,-1.6394714045E-03
-2.0344E-02,-5.7172335864E-04
-2.0340E-02,-1.1423782150E-03
-2.0336E-02,-1.6415980982E-03
-2.0332E-02,-3.2148841196E-03
-2.0328E-02,-4.8803236881E-03
-2.0324E-02,-3.1717303577E-03
-2.0320E-02,2.8959222090E-03
-2.0316E-02,1.5869374818E-03
-2.0312E-02,-1.5123895363E-03
-2.0308E-02,-5.2103556985E-04
-2.0304E-02,1.1837144531E-03
-2.0300E-02,1.7338748488E-03
