[s],CH4[V]
-2.0836E-02,-1.0972943448E-02
-2.0832E-02,-1.0865130569E-02
-2.0828E-02,-1.1884513023E-02
-2.0824E-02,-1.1211357253E-02
-2.0820E-02,-1.2412815204E-02
-2.0816E-02,-8.9084865543E-03
-2.0812E-02,-1.0731678156E-02
-2.0808E-02,-1.0426554834E-02
-2.0804E-02,-6.3738062444E-03
-2.0800E-02,-1.1593890318E-02
-2.0796E-02,-9.5241739108E-03
-2.0792E-02,-4.3998101261E-03
-2.0788E-02,-1.0019388362E-02
-2.0784E-02,-9.9085284936E-03
-2.0780E-02,-1.1472096574E-02
-2.0776E-02,-1.1690402157E-02
-2.0772E-02,-1.0195331733E-02
-2.0768E-02,-9.3297149537E-03
-2.0764E-02,-1.1244254248E-02
-2.0760E-02,-1.3860616761E-02
-2.0756E-02,-1.0789508966E-02
-2.0752E-02,-8.5306407985E-03
-2.0748E-02,-1.3908801155E-02
-2.0744E-02,-1.1694626934E-02
-2.0740E-02,-1.0037193461E-02
-2.0736E-02,-1.1768088465E-02
-2.0732E-02,-1.2132482645E-02
-2.0728E-02,-1.0620432050E-02
-2.0724E-02,-1.0166282814E-02
-2.0720E-02,-9.9924756734E-03
-2.0716E-02,-1.1721167690E-02
-2.0712E-02,-8.6908676169E-03
-2.0708E-02,-1.1952552915E-02
-2.0704E-02,-1.0729751734E-02
-2.0700E-02,-1.0843739654E-02
-2.0696E-02,-1.1237988608E-02
-2.0692E-02,-8.6997940083E-03
-2.0688E-02,-1.2620015249E-02
-2.0684E-02,-1.2692895039E-02
-2.0680E-02,-9.6311380197E-03
-2.0676E-02,-1.0144529503E-02
-2.0672E-02,-1.1235952513E-02
-2.0668E-02,-1.1541519294E-02
-2.0664E-02,-7.6292707702E-03
-2.0660E-02,-9.1296102447E-03
-2.0656E-02,-1.1428833139E-02
-2.0652E-02,-6.4556934877E-03
-2.0648E-02,-8.9165975541E-03
-2.0644E-02,-9.6603538318E-03
-2.0640E-02,-8.7147953049E-03
-2.0636E-02,-9.3047429922E-03
-2.0632E-02,-1.0081682367E-02
-2.0628E-02,-1.0026154681E-02
-2.0624E-02,-7.5563766754E-03
-2.0620E-02,-1.1124491830E-02
-2.0616E-02,-1.3544554795E-02
-2.0612E-02,-1.1807437066E-02
-2.0608E-02,-1.0138335388E-02
-2.0604E-02,-6.6382267478E-03
-2.0600E-02,-9.0108396480E-03
-2.0596E-02,-7.7365305181E-03
-2.0592E-02,-1.2627377615E-02
-2.0588E-02,-1.1574478278E-02
-2.0584E-02,-1.0034456416E-02
-2.0580E-02,-1.2264208907E-02
-2.0576E-02,-9.1971065429E-03
-2.0572E-02,-1.1473212373E-02
-2.0568E-02,-9.6330262948E-03
-2.0564E-02,-1.1985635877E-02
-2.0560E-02,-1.2040271877E-02
-2.0556E-02,-9.2908336526E-03
-2.0552E-02,-1.2304983251E-02
-2.0548E-02,-1.0643801838E-02
-2.0544E-02,-1.0506606254E-02
-2.0540E-02,-7.9510118671E-03
-2.0536E-02,-1.1525087486E-02
-2.0532E-02,-1.1511755119E-02
-2.0528E-02,-8.3803989501E-03
-2.0524E-02,-1.0988793515E-02
-2.0520E-02,-1.2738809688E-02
-2.0516E-02,-1.0181956451E-02
-2.0512E-02,-1.2108755228E-02
-2.0508E-02,-1.2851319413E-02
-2.0504E-02,-7.5942423133E-03
-2.0500E-02,-1.0839319374E-02
-2.0496E-02,-1.0248279730E-02
