[s],CH4[V]
-2.0836E-02,-1.1551671157E-02
-2.0832E-02,-1.0702071338E-02
-2.0828E-02,-1.2946071722E-02
-2.0824E-02,-1.1587963232E-02
-2.0820E-02,-1.0843372490E-02
-2.0816E-02,-1.1471219194E-02
-2.0812E-02,-9.5309020829E-03
-2.0808E-02,-1.1283655302E-02
-2.0804E-02,-1.0467996750E-02
-2.0800E-02,-7.8082515935E-03
-2.0796E-02,-1.0018129512E-02
-2.0792E-02,-1.1336627140E-02
-2.0788E-02,-1.3500523653E-02
-2.0784E-02,-1.3066148853E-02
-2.0780E-02,-1.0045662089E-02
-2.0776E-02,-1.1312351361E-02
-2.0772E-02,-1.1706223613E-02
-2.0768E-02,-1.1691923267E-02
-2.0764E-02,-1.0736122278E-02
-2.0760E-02,-1.1697607166E-02
-2.0756E-02,-1.1660795338E-02
-2.0752E-02,-8.8403655994E-03
-2.0748E-02,-1.1233277457E-02
-2.0744E-02,-1.1364746227E-02
-2.0740E-02,-9.7852851644E-03
-2.0736E-02,-1.1091933390E-02
-2.0732E-02,-1.4380040234E-02
-2.0728E-02,-1.0172004859E-02
-2.0724E-02,-1.2859788041E-02
-2.0720E-02,-1.3071813678E-02
-2.0716E-02,-9.7382499482E-03
-2.0712E-02,-1.2702694042E-02
-2.0708E-02,-1.3325929731E-02
-2.0704E-02,-5.0293925171E-03
-2.0700E-02,-9.1176273272E-03
-2.0696E-02,-1.0761914400E-02
-2.0692E-02,-1.4730138837E-02
-2.0688E-02,-9.6044017609E-03
-2.0684E-02,-1.1345377102E-02
-2.0680E-02,-8.4244777760E-03
-2.0676E-02,-1.1037097118E-02
-2.0672E-02,-8.8127328867E-03
-2.0668E-02,-1.0825686600E-02
-2.0664E-02,-1.2176084633E-02
-2.0660E-02,-1.2636718855E-02
-2.0656E-02,-1.0217189948E-02
-2.0652E-02,-1.2121758577E-02
-2.0648E-02,-1.2558155166E-02
-2.0644E-02,-9.5950700579E-03
-2.0640E-02,-1.2665367230E-02
-2.0636E-02,-1.1206636565E-02
-2.0632E-02,-1.2180924530E-02
-2.0628E-02,-1.1461181772E-02
-2.0624E-02,-9.9025155771E-03
-2.0620E-02,-1.2140317079E-02
-2.0616E-02,-1.1814022187E-02
-2.0612E-02,-1.0516524467E-02
-2.0608E-02,-9.1843416125E-03
-2.0604E-02,-1.0231743017E-02
-2.0600E-02,-9.1116334842E-03
-2.0596E-02,-1.1294946805E-02
-2.0592E-02,-1.1799469118E-02
-2.0588E-02,-1.2726464374E-02
-2.0584E-02,-1.2288885229E-02
-2.0580E-02,-9.0147640177E-03
-2.0576E-02,-9.6128513151E-03
-2.0572E-02,-1.2942695715E-02
-2.0568E-02,-9.2926837808E-03
-2.0564E-02,-1.1098132273E-02
-2.0560E-02,-1.0636825711E-02
-2.0556E-02,-8.5328437862E-03
-2.0552E-02,-1.4971742682E-02
-2.0548E-02,-1.2444877733E-02
-2.0544E-02,-1.0591969640E-02
-2.0540E-02,-9.8132755050E-03
-2.0536E-02,-9.2993356590E-03
-2.0532E-02,-1.3389444439E-02
-2.0528E-02,-9.9208356603E-03
-2.0524E-02,-1.1244626181E-02
-2.0520E-02,-1.2190814133E-02
-2.0516E-02,-1.0528040084E-02
-2.0512E-02,-1.1853079918E-02
-2.0508E-02,-1.1329169407E-02
-2.0504E-02,-1.2107801554E-02
-2.0500E-02,-1.0923648023E-02
-2.0496E-02,-1.1240210669E-02
-2.0492E-02,-1.2617883787E-02
-2.0488E-02,-1.2330579869E-02
-2.0484E-02,-1.3947162704E-02
-2.0480E-02,-1.0112977189E-02
-2.0476E-02,-1.1689682133E-02
-2.0472E-02,-1.0678653865E-02
-2.0468E-02,-8.6699773814E-03
-2.0464E-02,-1.1963729978E-02
-2.0460E-02,-1.0944829130E-02
-2.0456E-02,-1.1613226064E-02
-2.0452E-02,-1.1622219213E-02
-2.0448E-02,-9.3022729758E-03
-2.0444E-02,-1.2653079137E-02
-2.0440E-02,-9.3916942461E-03
-2.0436E-02,-6.9814779685E-03
-2.0432E-02,-1.0996599339E-02
-2.0428E-02,-1.0900793219E-02
-2.0424E-02,-1.2515249360E-02
-2.0420E-02,-1.4040017201E-02
-2.0416E-02,-1.0340914882E-02
-2.0412E-02,-1.2187090035E-02
-2.0408E-02,-1.2375750652E-02
-2.0404E-02,-1.3196158501E-02
-2.0400E-02,-8.6404611620E-03
-2.0396E-02,-1.2028737186E-02
-2.0392E-02,-1.0935597562E-02
-2.0388E-02,-1.3156175706E-02
-2.0384E-02,-1.0769271997E-02
-2.0380E-02,-1.2254648322E-02
-2.0376E-02,-1.0692720561E-02
-2.0372E-02,-1.1772117739E-02
-2.0368E-02,-1.4691834508E-02
-2.0364E-02,-8.1178285748E-03
-2.0360E-02,-1.0391860163E-02
-2.0356E-02,-1.0504107628E-02
-2.0352E-02,-1.3074469661E-02
-2.0348E-02,-7.7184154749E-03
-2.0344E-02,-1.2159781571E-02
-2.0340E-02,-8.1103803785E-03
-2.0336E-02,-1.0125036400E-02
-2.0332E-02,-9.2311527153E-03
-2.0328E-02,-1.3532290543E-02
-2.0324E-02,-1.0947876119E-02
-2.0320E-02,-9.5368053268E-03
-2.0316E-02,-1.0074248476E-02
-2.0312E-02,-1.2714996441E-02
-2.0308E-02,-8.4303810199E-03
-2.0304E-02,-1.0371918834E-02
