[s],CH4[V]
-2.0836E-02,-8.3771612259E-03
-2.0832E-02,-1.2438922037E-02
-2.0828E-02,-9.2041923429E-03
-2.0824E-02,-1.2502098191E-02
-2.0820E-02,-8.0623151941E-03
-2.0816E-02,-1.2846469979E-02
-2.0812E-02,-9.5315267396E-03
-2.0808E-02,-1.1331081524E-02
-2.0804E-02,-1.3044605351E-02
-2.0800E-02,-1.3201122376E-02
-2.0796E-02,-7.5963070182E-03
-2.0792E-02,-1.4318852492E-02
-2.0788E-02,-1.1746111041E-02
-2.0784E-02,-8.5241367398E-03
-2.0780E-02,-1.1736402636E-02
-2.0776E-02,-1.0481138382E-02
-2.0772E-02,-1.2794122797E-02
-2.0768E-02,-1.3520546044E-02
-2.0764E-02,-1.2948126891E-02
-2.0760E-02,-1.2409939876E-02
-2.0756E-02,-1.4600195945E-02
-2.0752E-02,-9.7818614737E-03
-2.0748E-02,-1.3337416738E-02
-2.0744E-02,-1.1885576370E-02
-2.0740E-02,-9.6894122875E-03
-2.0736E-02,-1.3063049412E-02
-2.0732E-02,-1.1629967817E-02
-2.0728E-02,-1.1984677434E-02
-2.0724E-02,-1.3405633060E-02
-2.0720E-02,-1.0006303951E-02
-2.0716E-02,-1.1233449118E-02
-2.0712E-02,-8.6515571624E-03
-2.0708E-02,-9.3763162481E-03
-2.0704E-02,-9.6605254931E-03
-2.0700E-02,-1.4796476421E-02
-2.0696E-02,-1.0188942115E-02
-2.0692E-02,-1.1737980967E-02
-2.0688E-02,-9.4576455920E-03
-2.0684E-02,-1.0583610685E-02
-2.0680E-02,-7.1191360846E-03
-2.0676E-02,-1.2290773504E-02
-2.0672E-02,-9.7582198879E-03
-2.0668E-02,-1.3564620102E-02
-2.0664E-02,-1.2801799875E-02
-2.0660E-02,-1.0916667128E-02
-2.0656E-02,-1.0226187865E-02
-2.0652E-02,-1.1647672780E-02
-2.0648E-02,-1.2214789505E-02
-2.0644E-02,-1.0276537099E-02
-2.0640E-02,-1.3608207786E-02
-2.0636E-02,-1.2642502889E-02
-2.0632E-02,-1.2268924826E-02
-2.0628E-02,-1.1361336841E-02
-2.0624E-02,-1.0140614670E-02
-2.0620E-02,-1.0092735452E-02
-2.0616E-02,-1.2394986263E-02
-2.0612E-02,-1.1311679021E-02
-2.0608E-02,-1.0694012790E-02
-2.0604E-02,-8.1346037056E-03
-2.0600E-02,-1.5172247935E-02
-2.0596E-02,-1.1343946590E-02
-2.0592E-02,-1.0856971885E-02
-2.0588E-02,-1.2785835367E-02
-2.0584E-02,-9.6754934112E-03
-2.0580E-02,-1.2458624948E-02
-2.0576E-02,-8.6924697897E-03
-2.0572E-02,-1.1622557767E-02
-2.0568E-02,-1.0639486462E-02
-2.0564E-02,-1.2008857846E-02
-2.0560E-02,-8.3951332179E-03
-2.0556E-02,-8.8437129961E-03
-2.0552E-02,-1.1683631069E-02
-2.0548E-02,-1.0772671846E-02
-2.0544E-02,-1.1095018526E-02
-2.0540E-02,-1.3103566264E-02
-2.0536E-02,-8.4285070499E-03
-2.0532E-02,-1.1316237584E-02
-2.0528E-02,-8.7800313951E-03
-2.0524E-02,-1.0233106772E-02
-2.0520E-02,-1.0837831642E-02
-2.0516E-02,-1.2021231770E-02
-2.0512E-02,-7.4304296796E-03
-2.0508E-02,-9.3710519660E-03
-2.0504E-02,-9.5039655525E-03
-2.0500E-02,-9.6510173604E-03
-2.0496E-02,-1.0845537330E-02
-2.0492E-02,-1.2538380730E-02
-2.0488E-02,-8.2346775178E-03
-2.0484E-02,-1.1214208739E-02
-2.0480E-02,-1.3267803283E-02
-2.0476E-02,-9.3152238727E-03
-2.0472E-02,-1.3124623392E-02
-2.0468E-02,-1.3026037312E-02
-2.0464E-02,-8.2984497179E-03
-2.0460E-02,-1.2478227724E-02
-2.0456E-02,-8.9707519490E-03
-2.0452E-02,-8.4434558945E-03
-2.0448E-02,-1.2275962942E-02
-2.0444E-02,-6.9241812168E-03
-2.0440E-02,-1.1061144015E-02
-2.0436E-02,-9.1433431545E-03
-2.0432E-02,-1.1348652973E-02
-2.0428E-02,-9.5892574131E-03
-2.0424E-02,-1.0188718001E-02
-2.0420E-02,-7.4365522686E-03
-2.0416E-02,-9.9945737568E-03
-2.0412E-02,-8.0741169135E-03
-2.0408E-02,-1.2057433246E-02
-2.0404E-02,-1.0496311340E-02
-2.0400E-02,-8.4564401700E-03
-2.0396E-02,-7.3468782746E-03
-2.0392E-02,-9.8821498626E-03
-2.0388E-02,-1.2044873355E-02
-2.0384E-02,-1.4364934034E-02
-2.0380E-02,-1.0185690086E-02
-2.0376E-02,-1.2193250771E-02
-2.0372E-02,-1.0626731068E-02
-2.0368E-02,-7.7642442931E-03
-2.0364E-02,-8.4780265877E-03
-2.0360E-02,-5.0156500705E-03
-2.0356E-02,-8.9771558719E-03
-2.0352E-02,-1.0393619692E-02
-2.0348E-02,-9.5912982761E-03
-2.0344E-02,-1.1277685300E-02
-2.0340E-02,-9.8083593140E-03
-2.0336E-02,-1.0874028350E-02
-2.0332E-02,-6.5288355378E-03
-2.0328E-02,-9.4883729778E-03
-2.0324E-02,-8.1876327648E-03
-2.0320E-02,-8.2447626235E-03
-2.0316E-02,-8.4361841280E-03
-2.0312E-02,-1.4199442933E-02
-2.0308E-02,-7.3278763143E-03
-2.0304E-02,-7.9016592223E-03
-2.0300E-02,-1.0155797165E-02
-2.0296E-02,-9.9530650831E-03
-2.0292E-02,-7.5503017702E-03
-2.0288E-02,-1.0487027321E-02
-2.0284E-02,-8.7500383385E-03
-2.0280E-02,-9.5981361207E-03
-2.0276E-02,-1.1490640771E-02
-2.0272E-02,-6.1050560597E-03
-2.0268E-02,-9.0548088013E-03
-2.0264E-02,-1.3575596893E-02
-2.0260E-02,-9.5879365742E-03
-2.0256E-02,-1.1476063859E-02
