[s],CH4[V]
-2.0836E-02,-1.1524930130E-02
-2.0832E-02,-9.9730111810E-03
-2.0828E-02,-1.1437482965E-02
-2.0824E-02,-1.2982759573E-02
-2.0820E-02,-7.4883129410E-03
-2.0816E-02,-1.1073250910E-02
-2.0812E-02,-1.3277349562E-02
-2.0808E-02,-1.2047696231E-02
-2.0804E-02,-1.1397152079E-02
-2.0800E-02,-1.1595068106E-02
-2.0796E-02,-9.7500468992E-03
-2.0792E-02,-1.2234358901E-02
-2.0788E-02,-1.1086721560E-02
-2.0784E-02,-1.0038280650E-02
-2.0780E-02,-1.2191562767E-02
-2.0776E-02,-1.1861376884E-02
-2.0772E-02,-9.8729945893E-03
-2.0768E-02,-1.2260556334E-02
-2.0764E-02,-9.5420505355E-03
-2.0760E-02,-6.7601969218E-03
-2.0756E-02,-8.9381458248E-03
-2.0752E-02,-1.1601228842E-02
-2.0748E-02,-8.3713390443E-03
-2.0744E-02,-9.5871974766E-03
-2.0740E-02,-1.3032589055E-02
-2.0736E-02,-1.0807719376E-02
-2.0732E-02,-6.9178059042E-03
-2.0728E-02,-1.2726798160E-02
-2.0724E-02,-1.3082356548E-02
-2.0720E-02,-1.2943348982E-02
-2.0716E-02,-1.1397013797E-02
-2.0712E-02,-1.1817331437E-02
-2.0708E-02,-1.0142741364E-02
-2.0704E-02,-1.2153391954E-02
-2.0700E-02,-9.2043878462E-03
-2.0696E-02,-1.5069723180E-02
-2.0692E-02,-1.2410044780E-02
-2.0688E-02,-9.3872548922E-03
-2.0684E-02,-9.2398168462E-03
-2.0680E-02,-1.5567388574E-02
-2.0676E-02,-1.3030057049E-02
-2.0672E-02,-1.0933232450E-02
-2.0668E-02,-1.1967592359E-02
-2.0664E-02,-1.1533694397E-02
-2.0660E-02,-1.0532288703E-02
-2.0656E-02,-1.2517876732E-02
-2.0652E-02,-1.3177404496E-02
-2.0648E-02,-9.6733333389E-03
-2.0644E-02,-8.2631399271E-03
-2.0640E-02,-9.4517328113E-03
-2.0636E-02,-1.3164100740E-02
-2.0632E-02,-1.4635505736E-02
-2.0628E-02,-1.1308655873E-02
-2.0624E-02,-1.1457300317E-02
-2.0620E-02,-9.5130779104E-03
-2.0616E-02,-1.2800989252E-02
-2.0612E-02,-1.1295995847E-02
-2.0608E-02,-1.0881943847E-02
-2.0604E-02,-1.0922408247E-02
-2.0600E-02,-1.0225353400E-02
-2.0596E-02,-9.8094608078E-03
-2.0592E-02,-1.0403542673E-02
-2.0588E-02,-1.1613264211E-02
-2.0584E-02,-1.3066873645E-02
-2.0580E-02,-1.2170801278E-02
-2.0576E-02,-1.1965570569E-02
-2.0572E-02,-1.3014249898E-02
-2.0568E-02,-1.1107158800E-02
-2.0564E-02,-1.0318889774E-02
-2.0560E-02,-1.2000312924E-02
-2.0556E-02,-1.3342161267E-02
-2.0552E-02,-1.1734032756E-02
-2.0548E-02,-1.1724939471E-02
-2.0544E-02,-1.0225372473E-02
-2.0540E-02,-1.4323248930E-02
-2.0536E-02,-1.0032148524E-02
-2.0532E-02,-1.0342459835E-02
-2.0528E-02,-1.2105288622E-02
-2.0524E-02,-9.6599866672E-03
-2.0520E-02,-1.0345974124E-02
-2.0516E-02,-1.1278543607E-02
-2.0512E-02,-6.2138273814E-03
-2.0508E-02,-1.1899557235E-02
-2.0504E-02,-8.1198312908E-03
-2.0500E-02,-1.0760212091E-02
-2.0496E-02,-1.0961570882E-02
-2.0492E-02,-1.2450871576E-02
-2.0488E-02,-1.2319669835E-02
-2.0484E-02,-1.3000311948E-02
-2.0480E-02,-1.4251117775E-02
-2.0476E-02,-1.1451311243E-02
-2.0472E-02,-1.6401143095E-02
-2.0468E-02,-1.1141967911E-02
-2.0464E-02,-1.0793323663E-02
-2.0460E-02,-9.3641282906E-03
-2.0456E-02,-1.1808805589E-02
-2.0452E-02,-1.0881576682E-02
-2.0448E-02,-1.4869332368E-02
-2.0444E-02,-9.8034335863E-03
-2.0440E-02,-1.1677131779E-02
-2.0436E-02,-1.1638841756E-02
-2.0432E-02,-1.2286510580E-02
-2.0428E-02,-1.2653899297E-02
-2.0424E-02,-9.7867633596E-03
-2.0420E-02,-9.2015983488E-03
-2.0416E-02,-1.2466025461E-02
-2.0412E-02,-1.3611254775E-02
-2.0408E-02,-1.1685161716E-02
-2.0404E-02,-1.2556195366E-02
-2.0400E-02,-1.2558527099E-02
-2.0396E-02,-1.2220249290E-02
-2.0392E-02,-1.4697866498E-02
-2.0388E-02,-1.0501847420E-02
-2.0384E-02,-1.0416817819E-02
-2.0380E-02,-1.4387054509E-02
-2.0376E-02,-1.5324101493E-02
-2.0372E-02,-1.1262321608E-02
-2.0368E-02,-1.2125716325E-02
-2.0364E-02,-1.1454539430E-02
-2.0360E-02,-1.2575388061E-02
-2.0356E-02,-9.8891355268E-03
-2.0352E-02,-1.1186571258E-02
-2.0348E-02,-1.0032568141E-02
-2.0344E-02,-1.1963338972E-02
-2.0340E-02,-1.3165936563E-02
-2.0336E-02,-1.5116066982E-02
-2.0332E-02,-1.0090270204E-02
-2.0328E-02,-8.2832433813E-03
-2.0324E-02,-1.2949180701E-02
-2.0320E-02,-1.3004345990E-02
-2.0316E-02,-1.3139824961E-02
-2.0312E-02,-1.1609850057E-02
-2.0308E-02,-1.3035507298E-02
-2.0304E-02,-8.7653400426E-03
-2.0300E-02,-9.3360187407E-03
-2.0296E-02,-1.2356391064E-02
-2.0292E-02,-9.2480661289E-03
-2.0288E-02,-1.1538872848E-02
-2.0284E-02,-1.3614745223E-02
-2.0280E-02,-1.1973586202E-02
-2.0276E-02,-1.3434343425E-02
-2.0272E-02,-1.4610142768E-02
-2.0268E-02,-1.0512037429E-02
-2.0264E-02,-1.1208405631E-02
-2.0260E-02,-1.1372962131E-02
-2.0256E-02,-1.3453826991E-02
-2.0252E-02,-1.3434410182E-02
-2.0248E-02,-1.4060850216E-02
-2.0244E-02,-1.2979912855E-02
-2.0240E-02,-1.0315842785E-02
-2.0236E-02,-1.0818748619E-02
-2.0232E-02,-6.9502499037E-03
-2.0228E-02,-1.4093608928E-02
-2.0224E-02,-1.0728726534E-02
-2.0220E-02,-1.0940208578E-02
-2.0216E-02,-1.1389665736E-02
-2.0212E-02,-1.3787493785E-02
-2.0208E-02,-1.0835089828E-02
-2.0204E-02,-7.7515222780E-03
-2.0200E-02,-1.2050724147E-02
-2.0196E-02,-1.1946182371E-02
-2.0192E-02,-1.3737378200E-02
-2.0188E-02,-1.0099105996E-02
-2.0184E-02,-1.0271845021E-02
-2.0180E-02,-1.2266764754E-02
-2.0176E-02,-1.1926069380E-02
-2.0172E-02,-1.1372780933E-02
-2.0168E-02,-1.3264098258E-02
-2.0164E-02,-1.0179410140E-02
-2.0160E-02,-1.1979575277E-02
-2.0156E-02,-1.2190461273E-02
-2.0152E-02,-1.1007208965E-02
-2.0148E-02,-1.4279227325E-02
-2.0144E-02,-8.7408306132E-03
-2.0140E-02,-9.5894719898E-03
-2.0136E-02,-1.0531759414E-02
-2.0132E-02,-8.3604957676E-03
-2.0128E-02,-1.1199574607E-02
-2.0124E-02,-1.1273784773E-02
-2.0120E-02,-1.2680940732E-02
-2.0116E-02,-1.2149477121E-02
-2.0112E-02,-1.4204797814E-02
-2.0108E-02,-1.2173791047E-02
-2.0104E-02,-1.0123648804E-02
-2.0100E-02,-1.4203186105E-02
-2.0096E-02,-1.0113506478E-02
-2.0092E-02,-6.6511824131E-03
-2.0088E-02,-9.9245454534E-03
-2.0084E-02,-9.7424937988E-03
-2.0080E-02,-1.0127296608E-02
-2.0076E-02,-1.0996766232E-02
-2.0072E-02,-9.8410894158E-03
-2.0068E-02,-1.3153734300E-02
-2.0064E-02,-1.3264007659E-02
-2.0060E-02,-9.0532352388E-03
-2.0056E-02,-7.4186661072E-03
-2.0052E-02,-1.0929865980E-02
-2.0048E-02,-1.0361271060E-02
-2.0044E-02,-1.1823186997E-02
-2.0040E-02,-1.0894541884E-02
-2.0036E-02,-8.7958671567E-03
-2.0032E-02,-9.1936590103E-03
-2.0028E-02,-7.1720268610E-03
-2.0024E-02,-1.1774697428E-02
-2.0020E-02,-9.0285064643E-03
-2.0016E-02,-9.9261190159E-03
-2.0012E-02,-1.0979991101E-02
-2.0008E-02,-1.2354931942E-02
-2.0004E-02,-1.2205896492E-02
-2.0000E-02,-1.2333922498E-02
-1.9996E-02,-9.6622659487E-03
-1.9992E-02,-9.8619653461E-03
-1.9988E-02,-1.4659614622E-02
-1.9984E-02,-1.1892290237E-02
-1.9980E-02,-9.5829393209E-03
-1.9976E-02,-1.2799644571E-02
-1.9972E-02,-1.2490577806E-02
-1.9968E-02,-9.6989299570E-03
-1.9964E-02,-8.2970239748E-03
-1.9960E-02,-1.3036847210E-02
-1.9956E-02,-1.3924837188E-02
-1.9952E-02,-1.0272817769E-02
-1.9948E-02,-1.0243468443E-02
-1.9944E-02,-1.1535177360E-02
-1.9940E-02,-7.8435756894E-03
-1.9936E-02,-1.1356864109E-02
-1.9932E-02,-9.8281528240E-03
-1.9928E-02,-9.3717910635E-03
-1.9924E-02,-9.7078944954E-03
-1.9920E-02,-1.3971290663E-02
-1.9916E-02,-1.2853088479E-02
-1.9912E-02,-9.3532230250E-03
-1.9908E-02,-1.4452967708E-02
-1.9904E-02,-1.1893067481E-02
-1.9900E-02,-1.4155159067E-02
-1.9896E-02,-1.3299164862E-02
-1.9892E-02,-1.3226566406E-02
-1.9888E-02,-1.2449779619E-02
-1.9884E-02,-1.1137614388E-02
-1.9880E-02,-1.0460643922E-02
-1.9876E-02,-1.2824030023E-02
-1.9872E-02,-1.2234192008E-02
-1.9868E-02,-1.5199008035E-02
-1.9864E-02,-1.5676493681E-02
-1.9860E-02,-1.4031467511E-02
-1.9856E-02,-1.1590423712E-02
-1.9852E-02,-1.1204548019E-02
-1.9848E-02,-1.1087079187E-02
-1.9844E-02,-1.1183328766E-02
-1.9840E-02,-1.0553879889E-02
-1.9836E-02,-1.4774298725E-02
-1.9832E-02,-1.3928995208E-02
