[s],CH4[V]
-2.0836E-02,2.1477536288E-02
-2.0832E-02,1.8244771162E-02
-2.0828E-02,2.0860475640E-02
-2.0824E-02,2.1852873880E-02
-2.0820E-02,2.0768813236E-02
-2.0816E-02,2.0687002286E-02
-2.0812E-02,2.3559888880E-02
-2.0808E-02,2.2013444021E-02
-2.0804E-02,2.2913888986E-02
-2.0800E-02,2.2326926299E-02
-2.0796E-02,2.3194130946E-02
-2.0792E-02,2.2195910524E-02
-2.0788E-02,2.1705407224E-02
-2.0784E-02,2.3642972984E-02
-2.0780E-02,2.3774947202E-02
-2.0776E-02,2.3302249001E-02
-2.0772E-02,2.3845881496E-02
-2.0768E-02,2.4559606570E-02
-2.0764E-02,2.8515094686E-02
-2.0760E-02,2.5796474447E-02
-2.0756E-02,3.0180510413E-02
-2.0752E-02,2.6411079383E-02
-2.0748E-02,3.1218103278E-02
-2.0744E-02,3.0244397054E-02
-2.0740E-02,3.0073179139E-02
-2.0736E-02,2.9542349722E-02
-2.0732E-02,2.9486912635E-02
-2.0728E-02,3.2040633052E-02
-2.0724E-02,3.1578091482E-02
-2.0720E-02,3.7350791663E-02
-2.0716E-02,3.4101766391E-02
-2.0712E-02,3.2628988103E-02
-2.0708E-02,3.8389247603E-02
-2.0704E-02,3.8516248409E-02
-2.0700E-02,3.8450497334E-02
-2.0696E-02,4.0408977172E-02
-2.0692E-02,4.1201361302E-02
-2.0688E-02,4.1351140618E-02
-2.0684E-02,3.9915784510E-02
-2.0680E-02,4.1405199646E-02
-2.0676E-02,4.5566991354E-02
-2.0672E-02,4.6049231067E-02
-2.0668E-02,4.5535682227E-02
-2.0664E-02,4.8448599299E-02
-2.0660E-02,5.0265987793E-02
-2.0656E-02,5.1013186835E-02
-2.0652E-02,5.4007099465E-02
-2.0648E-02,5.2530501712E-02
-2.0644E-02,5.3450907079E-02
-2.0640E-02,5.3641079270E-02
-2.0636E-02,5.7136114364E-02
-2.0632E-02,5.6637099520E-02
-2.0628E-02,5.7033141382E-02
-2.0624E-02,5.8106063111E-02
-2.0620E-02,6.0893290679E-02
-2.0616E-02,6.2426498538E-02
-2.0612E-02,6.4146130648E-02
-2.0608E-02,6.3902609917E-02
-2.0604E-02,6.5346196234E-02
-2.0600E-02,6.6860707309E-02
-2.0596E-02,6.8728869422E-02
-2.0592E-02,7.2996766933E-02
-2.0588E-02,7.3822958816E-02
-2.0584E-02,7.7032039441E-02
-2.0580E-02,7.6369736485E-02
-2.0576E-02,7.7993443266E-02
-2.0572E-02,7.9859202120E-02
-2.0568E-02,8.4999168016E-02
-2.0564E-02,8.0741021826E-02
-2.0560E-02,8.8133823899E-02
-2.0556E-02,9.3034207739E-02
-2.0552E-02,9.0680434674E-02
-2.0548E-02,9.6655752496E-02
-2.0544E-02,9.8488790785E-02
-2.0540E-02,1.0579327785E-01
-2.0536E-02,1.0665204248E-01
-2.0532E-02,1.1242563435E-01
-2.0528E-02,1.1606910884E-01
-2.0524E-02,1.1822661097E-01
-2.0520E-02,1.2133050609E-01
-2.0516E-02,1.2725604211E-01
-2.0512E-02,1.3175433779E-01
-2.0508E-02,1.3246294640E-01
-2.0504E-02,1.3555107729E-01
-2.0500E-02,1.4291625142E-01
-2.0496E-02,1.4361578105E-01
-2.0492E-02,1.5530212970E-01
-2.0488E-02,1.5892182433E-01
-2.0484E-02,1.6198834972E-01
-2.0480E-02,1.6832095685E-01
-2.0476E-02,1.7212175423E-01
-2.0472E-02,1.7763215583E-01
-2.0468E-02,1.8267960101E-01
-2.0464E-02,1.9131925593E-01
-2.0460E-02,1.9710212705E-01
-2.0456E-02,2.0461380939E-01
-2.0452E-02,2.0955049008E-01
-2.0448E-02,2.1562423185E-01
-2.0444E-02,2.2389658866E-01
-2.0440E-02,2.3235675731E-01
-2.0436E-02,2.3983676812E-01
-2.0432E-02,2.4409124744E-01
-2.0428E-02,2.5349869600E-01
-2.0424E-02,2.6284790843E-01
-2.0420E-02,2.6943359211E-01
-2.0416E-02,2.7379899805E-01
-2.0412E-02,2.8757961545E-01
-2.0408E-02,2.9535049216E-01
-2.0404E-02,3.0385077235E-01
-2.0400E-02,3.1388314937E-01
-2.0396E-02,3.2701521104E-01
-2.0392E-02,3.3301060370E-01
-2.0388E-02,3.4529058123E-01
-2.0384E-02,3.5369277125E-01
-2.0380E-02,3.6627511121E-01
-2.0376E-02,3.7901129790E-01
-2.0372E-02,3.8820982980E-01
-2.0368E-02,4.0104905147E-01
-2.0364E-02,4.0623805053E-01
-2.0360E-02,4.1775949936E-01
-2.0356E-02,4.2280592411E-01
-2.0352E-02,4.3587093294E-01
-2.0348E-02,4.4091372419E-01
-2.0344E-02,4.4052704265E-01
-2.0340E-02,4.5160880948E-01
-2.0336E-02,4.6857167588E-01
-2.0332E-02,4.4260677263E-01
-2.0328E-02,4.9401362707E-01
-2.0324E-02,5.0467071797E-01
-2.0320E-02,5.1869765037E-01
-2.0316E-02,5.3636921122E-01
-2.0312E-02,5.5275750793E-01
-2.0308E-02,5.6330550803E-01
-2.0304E-02,5.6030884405E-01
-2.0300E-02,5.4904899285E-01
-2.0296E-02,5.4187209310E-01
-2.0292E-02,5.7903130152E-01
-2.0288E-02,5.5229859033E-01
-2.0284E-02,5.8676176151E-01
-2.0280E-02,5.8947325304E-01
-2.0276E-02,5.9628142416E-01
-2.0272E-02,6.0418355983E-01
-2.0268E-02,6.0612802066E-01
-2.0264E-02,6.0588540592E-01
-2.0260E-02,6.0168050336E-01
-2.0256E-02,5.9826079423E-01
-2.0252E-02,5.9870686108E-01
-2.0248E-02,6.0027355721E-01
-2.0244E-02,5.9170016835E-01
-2.0240E-02,5.8520871246E-01
-2.0236E-02,5.8393031684E-01
-2.0232E-02,5.7454290021E-01
-2.0228E-02,5.6367854250E-01
-2.0224E-02,5.5874622011E-01
-2.0220E-02,5.4284744441E-01
-2.0216E-02,5.4167085352E-01
-2.0212E-02,5.2784660074E-01
-2.0208E-02,5.2329560979E-01
-2.0204E-02,5.1305869348E-01
-2.0200E-02,5.0692229530E-01
-2.0196E-02,4.9305773548E-01
-2.0192E-02,4.8580564805E-01
-2.0188E-02,4.7332411146E-01
-2.0184E-02,4.6247737289E-01
-2.0180E-02,4.5247538947E-01
-2.0176E-02,4.4001063755E-01
-2.0172E-02,4.0521641740E-01
-2.0168E-02,4.1959617115E-01
-2.0164E-02,4.0705013757E-01
-2.0160E-02,3.9975190184E-01
-2.0156E-02,3.8901760624E-01
-2.0152E-02,3.7999881333E-01
-2.0148E-02,3.7235675418E-01
-2.0144E-02,3.6041422476E-01
-2.0140E-02,3.5025586260E-01
-2.0136E-02,3.4018815195E-01
-2.0132E-02,3.3043510613E-01
-2.0128E-02,3.2404985142E-01
-2.0124E-02,3.1349934792E-01
-2.0120E-02,3.0791800726E-01
-2.0116E-02,2.9897151240E-01
-2.0112E-02,2.9101977613E-01
-2.0108E-02,2.8766105924E-01
-2.0104E-02,2.7804606254E-01
-2.0100E-02,2.7066060376E-01
-2.0096E-02,2.6508060301E-01
-2.0092E-02,2.5689441068E-01
-2.0088E-02,2.4943615317E-01
-2.0084E-02,2.4563755878E-01
-2.0080E-02,2.3654532342E-01
-2.0076E-02,2.3222830691E-01
-2.0072E-02,2.2464237149E-01
-2.0068E-02,2.2458522256E-01
-2.0064E-02,2.2019318527E-01
-2.0060E-02,2.1409178217E-01
-2.0056E-02,2.0537497023E-01
-2.0052E-02,2.0059486856E-01
-2.0048E-02,2.0158921706E-01
-2.0044E-02,1.8992643847E-01
-2.0040E-02,1.9418507103E-01
-2.0036E-02,1.8664523146E-01
-2.0032E-02,1.8045620953E-01
-2.0028E-02,1.7360947659E-01
-2.0024E-02,1.7658590360E-01
