[s],CH4[V]
-2.0836E-02,5.6738991367E-03
-2.0832E-02,1.5367360669E-03
-2.0828E-02,2.9888959160E-03
-2.0824E-02,8.9113671609E-04
-2.0820E-02,1.7017932455E-03
-2.0816E-02,2.6236338926E-03
-2.0812E-02,6.1988396156E-03
-2.0808E-02,4.4020171079E-03
-2.0804E-02,2.2346158426E-03
-2.0800E-02,4.4512743852E-03
-2.0796E-02,6.7019361849E-03
-2.0792E-02,4.4386334325E-03
-2.0788E-02,4.6253771645E-03
-2.0784E-02,1.0189958288E-03
-2.0780E-02,5.4159302398E-03
-2.0776E-02,3.7275118892E-03
-2.0772E-02,4.9943346758E-03
-2.0768E-02,3.0518002725E-03
-2.0764E-02,3.6565346798E-03
-2.0760E-02,3.5612006289E-03
-2.0756E-02,4.9569458751E-03
-2.0752E-02,4.4706101316E-03
-2.0748E-02,4.0346999164E-03
-2.0744E-02,4.1750760043E-03
-2.0740E-02,6.3285011728E-03
-2.0736E-02,7.5590032739E-03
-2.0732E-02,4.9745220923E-03
-2.0728E-02,6.1788935178E-03
-2.0724E-02,4.9149794377E-03
-2.0720E-02,6.6967911121E-03
-2.0716E-02,6.5848535917E-03
-2.0712E-02,7.2126812220E-03
-2.0708E-02,8.1902927419E-03
-2.0704E-02,1.1332802132E-02
-2.0700E-02,7.2133392573E-03
-2.0696E-02,8.4306091275E-03
-2.0692E-02,9.0177339389E-03
-2.0688E-02,5.9248442223E-03
-2.0684E-02,9.6806567833E-03
-2.0680E-02,9.4735902520E-03
-2.0676E-02,8.7278837104E-03
-2.0672E-02,1.2845663350E-02
-2.0668E-02,1.1350440338E-02
-2.0664E-02,1.1749705619E-02
-2.0660E-02,8.7761157879E-03
-2.0656E-02,9.9395078288E-03
-2.0652E-02,1.1999444306E-02
-2.0648E-02,1.2007216752E-02
-2.0644E-02,1.2203740414E-02
-2.0640E-02,1.7160906021E-02
-2.0636E-02,1.1638278314E-02
-2.0632E-02,1.3598670268E-02
-2.0628E-02,1.5072168580E-02
-2.0624E-02,1.1574210475E-02
-2.0620E-02,1.5619205692E-02
-2.0616E-02,1.4565176251E-02
-2.0612E-02,1.6682666972E-02
-2.0608E-02,1.7827791382E-02
-2.0604E-02,1.4616822483E-02
-2.0600E-02,1.7618092710E-02
-2.0596E-02,1.9102491518E-02
-2.0592E-02,1.8291863599E-02
-2.0588E-02,1.7869300056E-02
-2.0584E-02,1.8134187860E-02
-2.0580E-02,1.9336175099E-02
-2.0576E-02,2.1798328479E-02
-2.0572E-02,2.0305055731E-02
-2.0568E-02,2.2616209091E-02
-2.0564E-02,2.2383665151E-02
-2.0560E-02,2.2548717561E-02
-2.0556E-02,1.9890712860E-02
-2.0552E-02,2.2226542543E-02
-2.0548E-02,2.4500125904E-02
-2.0544E-02,2.2652257980E-02
-2.0540E-02,2.3420647664E-02
-2.0536E-02,2.3801707302E-02
-2.0532E-02,2.6529845211E-02
-2.0528E-02,2.8996938624E-02
-2.0524E-02,2.8181113180E-02
-2.0520E-02,2.8719986840E-02
-2.0516E-02,2.8311647349E-02
-2.0512E-02,3.4867657449E-02
-2.0508E-02,3.6018446684E-02
-2.0504E-02,3.5931209328E-02
-2.0500E-02,3.8044260695E-02
-2.0496E-02,3.5444411052E-02
-2.0492E-02,4.0561822551E-02
-2.0488E-02,3.8408859915E-02
-2.0484E-02,4.4166320380E-02
-2.0480E-02,4.2269457439E-02
-2.0476E-02,4.3879655424E-02
-2.0472E-02,4.5385902911E-02
-2.0468E-02,4.8316677534E-02
-2.0464E-02,5.2453778615E-02
-2.0460E-02,5.6512563963E-02
-2.0456E-02,5.4264653513E-02
-2.0452E-02,5.7054947144E-02
-2.0448E-02,5.6009014398E-02
-2.0444E-02,6.1620419645E-02
-2.0440E-02,6.3660176374E-02
-2.0436E-02,6.5511000689E-02
-2.0432E-02,6.6816623715E-02
-2.0428E-02,7.0116465522E-02
-2.0424E-02,6.8099749563E-02
-2.0420E-02,7.5083530268E-02
-2.0416E-02,7.6527598191E-02
-2.0412E-02,7.7362559110E-02
-2.0408E-02,8.2727921157E-02
-2.0404E-02,8.6544835630E-02
-2.0400E-02,8.4612829791E-02
-2.0396E-02,8.8493731041E-02
-2.0392E-02,9.0044815525E-02
-2.0388E-02,9.6980583497E-02
-2.0384E-02,9.9627716312E-02
-2.0380E-02,9.8938548351E-02
-2.0376E-02,9.8528244290E-02
-2.0372E-02,1.0286162585E-01
-2.0368E-02,1.0397882190E-01
-2.0364E-02,1.0777182776E-01
-2.0360E-02,1.0585081779E-01
-2.0356E-02,1.0053162311E-01
-2.0352E-02,1.1130407523E-01
-2.0348E-02,1.0705368241E-01
-2.0344E-02,1.0557521069E-01
-2.0340E-02,8.3642156252E-02
-2.0336E-02,8.0765731527E-02
-2.0332E-02,9.5715038634E-02
-2.0328E-02,8.8376305125E-02
-2.0324E-02,7.2415597817E-02
-2.0320E-02,5.6871317159E-02
-2.0316E-02,5.4349749871E-02
-2.0312E-02,5.1427634610E-02
-2.0308E-02,6.0909555594E-02
-2.0304E-02,4.0252569819E-02
-2.0300E-02,3.5421408428E-02
-2.0296E-02,3.3959773825E-02
-2.0292E-02,4.6059955134E-02
-2.0288E-02,4.9120157664E-02
-2.0284E-02,4.1243961933E-02
-2.0280E-02,5.4815014181E-02
-2.0276E-02,5.4404919929E-02
-2.0272E-02,7.7424180774E-02
-2.0268E-02,7.2227967168E-02
-2.0264E-02,9.7107040709E-02
-2.0260E-02,1.2452450912E-01
-2.0256E-02,1.1263909526E-01
-2.0252E-02,1.4185305240E-01
-2.0248E-02,1.4451011773E-01
-2.0244E-02,1.6775841299E-01
-2.0240E-02,1.7253963523E-01
-2.0236E-02,1.8774998206E-01
-2.0232E-02,1.8950284019E-01
-2.0228E-02,1.9390602593E-01
-2.0224E-02,2.0223913179E-01
-2.0220E-02,2.1191878283E-01
-2.0216E-02,2.2003521866E-01
-2.0212E-02,1.9196785936E-01
-2.0208E-02,2.0456134777E-01
-2.0204E-02,2.0453033428E-01
-2.0200E-02,1.9093060505E-01
-2.0196E-02,1.7879984417E-01
-2.0192E-02,1.7816072981E-01
-2.0188E-02,1.7079652366E-01
-2.0184E-02,1.6712213581E-01
-2.0180E-02,1.5071617228E-01
-2.0176E-02,1.4570822828E-01
-2.0172E-02,1.4085372571E-01
-2.0168E-02,1.2662559664E-01
-2.0164E-02,1.1793482478E-01
-2.0160E-02,1.1959236316E-01
-2.0156E-02,1.2074654747E-01
-2.0152E-02,1.3182969237E-01
-2.0148E-02,1.4643482796E-01
-2.0144E-02,1.7306784681E-01
-2.0140E-02,1.8610134624E-01
-2.0136E-02,2.1598976567E-01
-2.0132E-02,2.2924433634E-01
-2.0128E-02,2.5190609330E-01
-2.0124E-02,2.7772285279E-01
-2.0120E-02,2.9594862715E-01
-2.0116E-02,3.0176292183E-01
-2.0112E-02,3.1720327583E-01
-2.0108E-02,3.1837921823E-01
-2.0104E-02,3.4161138686E-01
-2.0100E-02,3.3456727195E-01
-2.0096E-02,3.4248362214E-01
-2.0092E-02,3.3804713885E-01
-2.0088E-02,3.4444748547E-01
-2.0084E-02,3.3665086909E-01
-2.0080E-02,3.4138379249E-01
-2.0076E-02,3.2876281442E-01
-2.0072E-02,3.1284944750E-01
-2.0068E-02,3.1391311382E-01
-2.0064E-02,2.9076191690E-01
-2.0060E-02,2.6916809872E-01
-2.0056E-02,2.5548329697E-01
-2.0052E-02,2.3978944204E-01
-2.0048E-02,2.2988181992E-01
-2.0044E-02,2.1441281278E-01
-2.0040E-02,2.0303078636E-01
-2.0036E-02,1.8187030824E-01
-2.0032E-02,1.6641737050E-01
-2.0028E-02,1.5502947422E-01
-2.0024E-02,1.4650641552E-01
-2.0020E-02,1.4014855033E-01
-2.0016E-02,1.2319417163E-01
-2.0012E-02,1.1988182238E-01
-2.0008E-02,1.0428096976E-01
-2.0004E-02,1.0062030529E-01
-2.0000E-02,9.3726251027E-02
-1.9996E-02,8.3496735227E-02
-1.9992E-02,8.0146296230E-02
-1.9988E-02,7.5920536818E-02
-1.9984E-02,7.3226025465E-02
-1.9980E-02,7.1962602527E-02
-1.9976E-02,6.1020048298E-02
-1.9972E-02,6.3826864336E-02
-1.9968E-02,6.8076479910E-02
-1.9964E-02,6.4498789866E-02
-1.9960E-02,6.4681609228E-02
-1.9956E-02,6.3655059912E-02
-1.9952E-02,6.0989730992E-02
-1.9948E-02,5.9681332774E-02
-1.9944E-02,6.1694567822E-02
-1.9940E-02,6.3406894787E-02
-1.9936E-02,6.4873278688E-02
-1.9932E-02,6.4406545720E-02
-1.9928E-02,6.4071839421E-02
-1.9924E-02,6.4032581418E-02
-1.9920E-02,6.2911031837E-02
-1.9916E-02,6.6350572623E-02
-1.9912E-02,5.8642366619E-02
-1.9908E-02,6.3094199291E-02
-1.9904E-02,6.1153438721E-02
-1.9900E-02,6.4035628408E-02
-1.9896E-02,6.0650342152E-02
-1.9892E-02,6.2856176492E-02
-1.9888E-02,6.1330402524E-02
-1.9884E-02,5.9973390759E-02
-1.9880E-02,6.0847008865E-02
-1.9876E-02,6.0947631040E-02
-1.9872E-02,5.7605841869E-02
-1.9868E-02,5.8536017630E-02
-1.9864E-02,5.4171765637E-02
-1.9860E-02,5.7416399239E-02
-1.9856E-02,5.4608553232E-02
-1.9852E-02,5.2689526900E-02
-1.9848E-02,5.3242600771E-02
-1.9844E-02,5.6002925188E-02
-1.9840E-02,5.4769290266E-02
-1.9836E-02,5.0987194442E-02
-1.9832E-02,5.1423710240E-02
-1.9828E-02,5.0509518061E-02
-1.9824E-02,4.8346398793E-02
-1.9820E-02,4.9517391618E-02
-1.9816E-02,5.0675543219E-02
-1.9812E-02,5.2555821764E-02
-1.9808E-02,5.1934889199E-02
-1.9804E-02,5.0329888739E-02
