[s],CH4[V]
-2.0836E-02,-1.1447429788E-02
-2.0832E-02,-1.2449932207E-02
-2.0828E-02,-1.3727555355E-02
-2.0824E-02,-1.4253139564E-02
-2.0820E-02,-1.1739721423E-02
-2.0816E-02,-1.0078144235E-02
-2.0812E-02,-1.5250158356E-02
-2.0808E-02,-1.1902279975E-02
-2.0804E-02,-1.5587220231E-02
-2.0800E-02,-1.1421251429E-02
-2.0796E-02,-1.4177179407E-02
-2.0792E-02,-1.3229103180E-02
-2.0788E-02,-1.4498710695E-02
-2.0784E-02,-1.1888885619E-02
-2.0780E-02,-1.4732050954E-02
-2.0776E-02,-1.3767175754E-02
-2.0772E-02,-1.4560885491E-02
-2.0768E-02,-1.4365615911E-02
-2.0764E-02,-1.2857432465E-02
-2.0760E-02,-1.3814044077E-02
-2.0756E-02,-1.4120612216E-02
-2.0752E-02,-1.5154066134E-02
-2.0748E-02,-1.2926645377E-02
-2.0744E-02,-1.2913494209E-02
-2.0740E-02,-1.5114049961E-02
-2.0736E-02,-1.2586865531E-02
-2.0732E-02,-1.3922762947E-02
-2.0728E-02,-1.3199324700E-02
-2.0724E-02,-1.3817420084E-02
-2.0720E-02,-1.3662266813E-02
-2.0716E-02,-1.3206691834E-02
-2.0712E-02,-1.3655567251E-02
-2.0708E-02,-1.2355308644E-02
-2.0704E-02,-1.4659428656E-02
-2.0700E-02,-1.4606204094E-02
-2.0696E-02,-1.0939541006E-02
-2.0692E-02,-1.2575283157E-02
-2.0688E-02,-1.3553967560E-02
-2.0684E-02,-1.3629117094E-02
-2.0680E-02,-1.7056193358E-02
-2.0676E-02,-1.3752331813E-02
-2.0672E-02,-1.3361878484E-02
-2.0668E-02,-1.2114548799E-02
-2.0664E-02,-1.3708152852E-02
-2.0660E-02,-1.3109402751E-02
-2.0656E-02,-1.2059517024E-02
-2.0652E-02,-1.2161779519E-02
-2.0648E-02,-1.0950179242E-02
-2.0644E-02,-1.3450732318E-02
-2.0640E-02,-1.5504779856E-02
-2.0636E-02,-1.4600057663E-02
-2.0632E-02,-1.4660873472E-02
-2.0628E-02,-1.2316408269E-02
-2.0624E-02,-1.3463115778E-02
-2.0620E-02,-1.4767599163E-02
-2.0616E-02,-1.2543091881E-02
-2.0612E-02,-1.2078309176E-02
-2.0608E-02,-1.5935802491E-02
-2.0604E-02,-1.1816525582E-02
-2.0600E-02,-1.2964038946E-02
-2.0596E-02,-1.2763166529E-02
-2.0592E-02,-1.3148460481E-02
-2.0588E-02,-1.2833466630E-02
-2.0584E-02,-1.3030090428E-02
-2.0580E-02,-1.2822618585E-02
-2.0576E-02,-1.1764774447E-02
-2.0572E-02,-1.2398271671E-02
-2.0568E-02,-1.3805174906E-02
-2.0564E-02,-1.5220308351E-02
-2.0560E-02,-1.4087143017E-02
-2.0556E-02,-1.3949155883E-02
-2.0552E-02,-1.3570289696E-02
-2.0548E-02,-1.3589487159E-02
-2.0544E-02,-1.2177000161E-02
-2.0540E-02,-1.3642683111E-02
-2.0536E-02,-9.7587634823E-03
-2.0532E-02,-1.3498354044E-02
-2.0528E-02,-1.0190777938E-02
-2.0524E-02,-9.8185922392E-03
-2.0520E-02,-1.1338648930E-02
-2.0516E-02,-9.3579389444E-03
-2.0512E-02,-1.2508854974E-02
-2.0508E-02,-6.6836359494E-03
-2.0504E-02,-1.0528206977E-02
-2.0500E-02,-7.3426058138E-03
-2.0496E-02,-8.7932064055E-03
-2.0492E-02,-9.6075059707E-03
-2.0488E-02,-9.4244529581E-03
-2.0484E-02,-8.8158895486E-03
