[s],CH4[V]
-2.0836E-02,-1.3721399388E-02
-2.0832E-02,-1.6327495597E-02
-2.0828E-02,-1.5783214603E-02
-2.0824E-02,-1.6966462143E-02
-2.0820E-02,-1.1524391304E-02
-2.0816E-02,-1.2291960829E-02
-2.0812E-02,-1.2472114671E-02
-2.0808E-02,-1.2903585533E-02
-2.0804E-02,-1.2559666740E-02
-2.0800E-02,-1.5010905317E-02
-2.0796E-02,-1.1310544148E-02
-2.0792E-02,-1.4242997238E-02
-2.0788E-02,-1.4796276149E-02
-2.0784E-02,-1.3092599010E-02
-2.0780E-02,-1.4623918594E-02
-2.0776E-02,-1.5911989243E-02
-2.0772E-02,-1.4323778219E-02
-2.0768E-02,-1.5255098389E-02
-2.0764E-02,-1.2372212521E-02
-2.0760E-02,-1.1758356219E-02
-2.0756E-02,-1.3569445694E-02
-2.0752E-02,-1.3752541622E-02
-2.0748E-02,-1.3980350569E-02
-2.0744E-02,-1.0922536993E-02
-2.0740E-02,-1.6505961436E-02
-2.0736E-02,-1.5468149227E-02
-2.0732E-02,-1.2872018913E-02
-2.0728E-02,-1.3350048154E-02
-2.0724E-02,-1.5295329139E-02
-2.0720E-02,-1.4030957295E-02
-2.0716E-02,-1.3090419864E-02
-2.0712E-02,-1.4316558905E-02
-2.0708E-02,-1.2575698005E-02
-2.0704E-02,-1.2019176602E-02
-2.0700E-02,-1.0158729713E-02
-2.0696E-02,-1.1968135953E-02
-2.0692E-02,-1.3176012132E-02
-2.0688E-02,-1.3745365223E-02
-2.0684E-02,-1.4914093071E-02
-2.0680E-02,-1.3524651612E-02
-2.0676E-02,-1.2770533663E-02
-2.0672E-02,-1.3916258888E-02
-2.0668E-02,-1.3793544848E-02
-2.0664E-02,-1.4081168247E-02
-2.0660E-02,-1.3165135476E-02
-2.0656E-02,-1.4272375175E-02
-2.0652E-02,-1.3637695395E-02
-2.0648E-02,-1.2847852807E-02
-2.0644E-02,-1.5765347515E-02
-2.0640E-02,-1.3936643676E-02
-2.0636E-02,-1.3356170743E-02
-2.0632E-02,-1.2603874312E-02
-2.0628E-02,-1.5034747175E-02
-2.0624E-02,-1.2813334566E-02
-2.0620E-02,-1.4570837082E-02
-2.0616E-02,-1.2291703337E-02
-2.0612E-02,-1.4327058859E-02
-2.0608E-02,-1.0453591500E-02
-2.0604E-02,-1.2617540465E-02
-2.0600E-02,-1.1819386605E-02
-2.0596E-02,-1.3176179025E-02
-2.0592E-02,-1.4482364718E-02
-2.0588E-02,-1.3224935623E-02
-2.0584E-02,-1.3860182839E-02
-2.0580E-02,-1.5624370613E-02
-2.0576E-02,-1.2563257324E-02
-2.0572E-02,-1.1892342689E-02
-2.0568E-02,-1.1875076416E-02
-2.0564E-02,-1.0572400244E-02
-2.0560E-02,-1.3593754852E-02
-2.0556E-02,-1.4541516366E-02
-2.0552E-02,-1.3538041199E-02
-2.0548E-02,-1.2151193734E-02
-2.0544E-02,-1.0821294930E-02
-2.0540E-02,-9.7950698627E-03
-2.0536E-02,-1.4349074430E-02
-2.0532E-02,-1.0905389929E-02
-2.0528E-02,-1.2496810067E-02
-2.0524E-02,-1.3006463147E-02
-2.0520E-02,-1.4949255043E-02
-2.0516E-02,-1.5537896196E-02
-2.0512E-02,-1.2275586241E-02
-2.0508E-02,-1.4897384698E-02
-2.0504E-02,-1.2769394023E-02
-2.0500E-02,-1.4135284495E-02
-2.0496E-02,-1.6530089396E-02
-2.0492E-02,-1.4521408144E-02
-2.0488E-02,-1.5807547603E-02
-2.0484E-02,-1.3100385760E-02
-2.0480E-02,-1.2408676257E-02
-2.0476E-02,-1.2920851806E-02
-2.0472E-02,-1.3627600752E-02
-2.0468E-02,-1.1478591096E-02
-2.0464E-02,-1.2483878244E-02
-2.0460E-02,-1.4757638035E-02
-2.0456E-02,-1.1671657688E-02
-2.0452E-02,-1.3108062838E-02
-2.0448E-02,-1.3298297018E-02
-2.0444E-02,-1.4211568902E-02
-2.0440E-02,-1.1363043918E-02
-2.0436E-02,-1.3694834790E-02
-2.0432E-02,-1.2243013495E-02
-2.0428E-02,-1.4194178651E-02
-2.0424E-02,-1.2597527609E-02
-2.0420E-02,-1.2722916706E-02
-2.0416E-02,-1.4516983095E-02
-2.0412E-02,-1.1999111294E-02
-2.0408E-02,-1.3754940113E-02
-2.0404E-02,-1.2331009023E-02
-2.0400E-02,-1.5611338654E-02
-2.0396E-02,-1.3813600619E-02
-2.0392E-02,-1.4762668667E-02
-2.0388E-02,-1.2550835716E-02
-2.0384E-02,-1.3821754534E-02
-2.0380E-02,-1.3358788579E-02
-2.0376E-02,-1.6573123949E-02
-2.0372E-02,-1.0257458845E-02
-2.0368E-02,-1.0776491311E-02
-2.0364E-02,-1.1044559619E-02
-2.0360E-02,-1.0460457955E-02
-2.0356E-02,-1.3662710272E-02
-2.0352E-02,-1.5274763153E-02
-2.0348E-02,-1.2092785952E-02
-2.0344E-02,-1.1940708281E-02
-2.0340E-02,-1.4924178177E-02
-2.0336E-02,-1.4184889863E-02
-2.0332E-02,-1.4035863950E-02
-2.0328E-02,-1.0078916712E-02
-2.0324E-02,-1.2465729822E-02
-2.0320E-02,-1.0669312626E-02
-2.0316E-02,-1.1630482801E-02
-2.0312E-02,-1.3736605724E-02
-2.0308E-02,-1.4070239140E-02
-2.0304E-02,-1.2927560904E-02
-2.0300E-02,-1.4083204342E-02
-2.0296E-02,-1.3321070760E-02
-2.0292E-02,-1.0895567084E-02
-2.0288E-02,-1.5020680479E-02
-2.0284E-02,-1.1950688482E-02
-2.0280E-02,-1.3580274665E-02
-2.0276E-02,-1.3288965315E-02
-2.0272E-02,-1.4295716353E-02
-2.0268E-02,-1.3331432432E-02
-2.0264E-02,-1.4820528086E-02
-2.0260E-02,-1.0749397425E-02
-2.0256E-02,-1.0811576989E-02
-2.0252E-02,-1.4003148153E-02
-2.0248E-02,-1.0014701053E-02
-2.0244E-02,-1.4770989475E-02
-2.0240E-02,-1.2483253587E-02
-2.0236E-02,-1.4767017422E-02
-2.0232E-02,-1.2586407767E-02
