[s],CH4[V]
-2.0836E-02,-8.3540966130E-03
-2.0832E-02,-7.6581861748E-03
-2.0828E-02,-9.8189403303E-03
-2.0824E-02,-6.3726666036E-03
-2.0820E-02,-8.5388662393E-03
-2.0816E-02,-7.1629764919E-03
-2.0812E-02,-4.0457633124E-03
-2.0808E-02,-6.1688044179E-03
-2.0804E-02,-7.7700140226E-03
-2.0800E-02,-6.9138386191E-03
-2.0796E-02,-1.0049443407E-02
-2.0792E-02,-6.5634205361E-03
-2.0788E-02,-5.0757363195E-03
-2.0784E-02,-1.2553348648E-02
-2.0780E-02,-1.2419848552E-02
-2.0776E-02,-1.1516523491E-02
-2.0772E-02,-1.0384617007E-02
-2.0768E-02,-1.0032229586E-02
-2.0764E-02,-8.8260271063E-03
-2.0760E-02,-1.1835355881E-02
-2.0756E-02,-7.7372457739E-03
-2.0752E-02,-7.4994137098E-03
-2.0748E-02,-8.2872440449E-03
-2.0744E-02,-9.5243503405E-03
-2.0740E-02,-1.2561197387E-02
-2.0736E-02,-7.1381571184E-03
-2.0732E-02,-8.2758094901E-03
-2.0728E-02,-8.6860134147E-03
-2.0724E-02,-8.4787513801E-03
-2.0720E-02,-1.0068354769E-02
-2.0716E-02,-1.0338401950E-02
-2.0712E-02,-8.5240270673E-03
-2.0708E-02,-9.7236682682E-03
-2.0704E-02,-7.5800993235E-03
-2.0700E-02,-4.7569706864E-03
-2.0696E-02,-7.8790428364E-03
-2.0692E-02,-6.3609697884E-03
-2.0688E-02,-9.7156812460E-03
-2.0684E-02,-6.4019777831E-03
-2.0680E-02,-1.0309686817E-02
-2.0676E-02,-6.7647650217E-03
-2.0672E-02,-7.1417143235E-03
-2.0668E-02,-5.5902626752E-03
-2.0664E-02,-8.0095007116E-03
-2.0660E-02,-1.1124916215E-02
-2.0656E-02,-7.2069456453E-03
-2.0652E-02,-8.7347366344E-03
-2.0648E-02,-8.0693676155E-03
-2.0644E-02,-5.4799797797E-03
-2.0640E-02,-6.0671045911E-03
-2.0636E-02,-6.5219452410E-03
-2.0632E-02,-4.9454405689E-03
-2.0628E-02,-9.7526742719E-03
-2.0624E-02,-6.6673614975E-03
-2.0620E-02,-6.3743021550E-03
-2.0616E-02,-7.5014831830E-03
-2.0612E-02,-8.2791616553E-03
-2.0608E-02,-7.4018337559E-03
-2.0604E-02,-5.9447767893E-03
-2.0600E-02,-5.3538182072E-03
-2.0596E-02,-8.7069942492E-03
-2.0592E-02,-6.7218496784E-03
-2.0588E-02,-8.1309034494E-03
-2.0584E-02,-6.7437365035E-03
-2.0580E-02,-6.9229748188E-03
-2.0576E-02,-6.2840559565E-03
-2.0572E-02,-7.4059917758E-03
-2.0568E-02,-5.9070255923E-03
-2.0564E-02,-8.3009340395E-03
-2.0560E-02,-7.4946596434E-03
-2.0556E-02,-7.7927305443E-03
-2.0552E-02,-7.4089052508E-03
-2.0548E-02,-5.2983763520E-03
-2.0544E-02,-9.8590852497E-03
-2.0540E-02,-4.6578028648E-03
-2.0536E-02,-5.9432318369E-03
-2.0532E-02,-5.8987572361E-03
-2.0528E-02,-5.5866673231E-03
-2.0524E-02,-5.5382635842E-03
-2.0520E-02,-5.7176211089E-03
-2.0516E-02,-1.4965299328E-03
-2.0512E-02,-2.4154952519E-03
-2.0508E-02,-4.1456737155E-04
-2.0504E-02,-6.0859717525E-04
-2.0500E-02,3.7839360289E-03
-2.0496E-02,-3.3392467315E-04
-2.0492E-02,4.7250027498E-03
-2.0488E-02,3.5114474409E-03
-2.0484E-02,2.4744124757E-03
-2.0480E-02,5.6408781642E-03
-2.0476E-02,4.2656750623E-03
-2.0472E-02,3.2806582615E-03
-2.0468E-02,3.7751956040E-03
-2.0464E-02,4.4276900199E-03
-2.0460E-02,3.4994120713E-03
-2.0456E-02,1.4525170899E-03
-2.0452E-02,-4.3778327020E-03
-2.0448E-02,-1.1137822912E-03
-2.0444E-02,-6.3743628594E-04
-2.0440E-02,2.5148625709E-03
-2.0436E-02,-4.2229226178E-03
-2.0432E-02,-5.8173182197E-03
-2.0428E-02,-3.8611449895E-04
-2.0424E-02,-2.9234364866E-03
-2.0420E-02,-4.3271496816E-03
-2.0416E-02,-5.8005240154E-03
-2.0412E-02,-8.5009910647E-03
-2.0408E-02,-9.2047359373E-03
-2.0404E-02,-9.7713186044E-03
-2.0400E-02,-9.1374399106E-03
-2.0396E-02,-8.3737804505E-03
-2.0392E-02,-1.1133651872E-02
-2.0388E-02,-1.0381703532E-02
-2.0384E-02,-6.2436392399E-03
-2.0380E-02,-7.4595310507E-03
-2.0376E-02,-1.0211258093E-02
-2.0372E-02,-7.2549726828E-03
-2.0368E-02,-9.5653964822E-03
-2.0364E-02,-1.0824675705E-02
-2.0360E-02,-8.4246923527E-03
-2.0356E-02,-1.0210809867E-02
-2.0352E-02,-4.2912724546E-03
-2.0348E-02,-1.0024457141E-02
-2.0344E-02,-1.0849800254E-02
-2.0340E-02,-9.1504432597E-03
-2.0336E-02,-8.4356119234E-03
-2.0332E-02,-8.7387897502E-03
-2.0328E-02,-6.9487097197E-03
-2.0324E-02,-1.2005243420E-02
-2.0320E-02,-9.4002248627E-03
-2.0316E-02,-1.0694275050E-02
