[s],CH4[V]
-2.0836E-02,3.1515287133E-01
-2.0832E-02,2.9375749846E-01
-2.0828E-02,2.8548615732E-01
-2.0824E-02,2.7817800338E-01
-2.0820E-02,2.6879763917E-01
-2.0816E-02,2.5423178066E-01
-2.0812E-02,2.5016370175E-01
-2.0808E-02,2.5699000699E-01
-2.0804E-02,2.3707857517E-01
-2.0800E-02,2.4372423542E-01
-2.0796E-02,2.4960864424E-01
-2.0792E-02,2.4630394346E-01
-2.0788E-02,2.5495552408E-01
-2.0784E-02,2.5370454182E-01
-2.0780E-02,2.7471125427E-01
-2.0776E-02,2.7322563476E-01
-2.0772E-02,3.0167183163E-01
-2.0768E-02,2.8934333116E-01
-2.0764E-02,2.9558331744E-01
-2.0760E-02,3.1864875519E-01
-2.0756E-02,3.0426048514E-01
-2.0752E-02,3.2725811665E-01
-2.0748E-02,3.6677125549E-01
-2.0744E-02,4.2033390497E-01
-2.0740E-02,3.7749480796E-01
-2.0736E-02,4.5672659291E-01
-2.0732E-02,4.7723259297E-01
-2.0728E-02,4.1708932382E-01
-2.0724E-02,4.8038617929E-01
-2.0720E-02,4.4248629496E-01
-2.0716E-02,4.7019879682E-01
-2.0712E-02,4.7283192493E-01
-2.0708E-02,6.8341928346E-01
-2.0704E-02,5.8451068963E-01
-2.0700E-02,7.0912323282E-01
-2.0696E-02,7.6530824819E-01
-2.0692E-02,1.0016785871E+00
-2.0688E-02,7.3838883618E-01
-2.0684E-02,8.4457802753E-01
-2.0680E-02,9.8399893430E-01
-2.0676E-02,8.9191336030E-01
-2.0672E-02,8.6580980234E-01
-2.0668E-02,1.0135572203E+00
-2.0664E-02,1.0244849687E+00
-2.0660E-02,9.7820952098E-01
-2.0656E-02,9.4095059160E-01
-2.0652E-02,8.5709670020E-01
-2.0648E-02,8.6690615108E-01
-2.0644E-02,7.7091724064E-01
-2.0640E-02,7.8514368648E-01
-2.0636E-02,6.9226205670E-01
-2.0632E-02,6.9435881931E-01
-2.0628E-02,6.8243067131E-01
-2.0624E-02,5.8428545561E-01
-2.0620E-02,4.8427172970E-01
-2.0616E-02,5.2512118081E-01
-2.0612E-02,4.3206322619E-01
-2.0608E-02,4.1154332633E-01
-2.0604E-02,4.4901281268E-01
-2.0600E-02,4.0329140677E-01
-2.0596E-02,2.6452858295E-01
-2.0592E-02,2.3166198651E-01
-2.0588E-02,2.0133736122E-01
-2.0584E-02,1.7064350662E-01
-2.0580E-02,1.6388135028E-01
-2.0576E-02,1.6303465917E-01
-2.0572E-02,1.5521419616E-01
-2.0568E-02,1.4175310256E-01
-2.0564E-02,1.3896652826E-01
-2.0560E-02,1.3019689230E-01
-2.0556E-02,1.3312466285E-01
-2.0552E-02,1.1753019508E-01
-2.0548E-02,1.1909458809E-01
-2.0544E-02,1.0292607516E-01
-2.0540E-02,1.0091658805E-01
-2.0536E-02,9.9028932832E-02
-2.0532E-02,9.8934771800E-02
-2.0528E-02,9.7805506994E-02
-2.0524E-02,9.1053802929E-02
-2.0520E-02,8.8211643721E-02
-2.0516E-02,8.9082720286E-02
-2.0512E-02,8.5415651886E-02
-2.0508E-02,7.6512592126E-02
-2.0504E-02,7.7334840566E-02
-2.0500E-02,7.6261718566E-02
-2.0496E-02,7.4741123049E-02
-2.0492E-02,7.2202508833E-02
-2.0488E-02,6.9067433334E-02
-2.0484E-02,6.7263477342E-02
-2.0480E-02,7.0231068562E-02
-2.0476E-02,6.6047738119E-02
-2.0472E-02,6.8787978155E-02
-2.0468E-02,6.7375000014E-02
-2.0464E-02,6.6534159693E-02
-2.0460E-02,6.5932291077E-02
-2.0456E-02,7.0720451295E-02
-2.0452E-02,6.4541242677E-02
-2.0448E-02,6.6649230034E-02
-2.0444E-02,6.4637725906E-02
-2.0440E-02,6.5765183499E-02
-2.0436E-02,6.8299267763E-02
-2.0432E-02,6.5761340192E-02
-2.0428E-02,6.6027272269E-02
-2.0424E-02,6.9043291069E-02
-2.0420E-02,7.0884654935E-02
-2.0416E-02,6.7590277681E-02
-2.0412E-02,6.7707760818E-02
-2.0408E-02,7.7641747259E-02
-2.0404E-02,7.3299777866E-02
-2.0400E-02,7.1987474353E-02
-2.0396E-02,7.4235504011E-02
-2.0392E-02,7.2542903799E-02
-2.0388E-02,6.7812002187E-02
-2.0384E-02,7.3913410055E-02
-2.0380E-02,7.2936475644E-02
-2.0376E-02,7.2544553655E-02
-2.0372E-02,7.4996412121E-02
-2.0368E-02,7.2130997566E-02
-2.0364E-02,7.4495556687E-02
-2.0360E-02,7.1344526216E-02
-2.0356E-02,7.1820910369E-02
-2.0352E-02,7.2786262406E-02
-2.0348E-02,6.6298459091E-02
-2.0344E-02,7.3021147616E-02
-2.0340E-02,6.6932318712E-02
-2.0336E-02,6.8823054296E-02
-2.0332E-02,6.8066227912E-02
-2.0328E-02,6.9692552529E-02
-2.0324E-02,6.6401689565E-02
-2.0320E-02,6.8855436306E-02
-2.0316E-02,6.5430133877E-02
-2.0312E-02,6.1276410253E-02
-2.0308E-02,6.4954155037E-02
-2.0304E-02,6.3958056541E-02
-2.0300E-02,6.1101825869E-02
-2.0296E-02,5.9994447887E-02
-2.0292E-02,6.0374849490E-02
-2.0288E-02,6.1033700145E-02
-2.0284E-02,6.1857126374E-02
-2.0280E-02,5.9450295640E-02
-2.0276E-02,5.8212931852E-02
-2.0272E-02,5.8904960836E-02
-2.0268E-02,6.0381973437E-02
-2.0264E-02,5.5940373691E-02
-2.0260E-02,5.8110922081E-02
-2.0256E-02,5.7957719074E-02
-2.0252E-02,5.9687669940E-02
-2.0248E-02,5.6993015536E-02
-2.0244E-02,5.9835193817E-02
-2.0240E-02,5.6633437411E-02
-2.0236E-02,5.9014890872E-02
-2.0232E-02,5.9361160472E-02
-2.0228E-02,5.9142707069E-02
-2.0224E-02,5.7591303105E-02
-2.0220E-02,5.9298442082E-02
-2.0216E-02,5.8738511293E-02
-2.0212E-02,6.0711444064E-02
-2.0208E-02,5.7020128496E-02
-2.0204E-02,5.7806862106E-02
-2.0200E-02,5.9177964408E-02
-2.0196E-02,5.7373326539E-02
-2.0192E-02,6.1342867047E-02
-2.0188E-02,5.9187868316E-02
-2.0184E-02,5.9843557540E-02
-2.0180E-02,5.7485335585E-02
-2.0176E-02,6.1937435286E-02
-2.0172E-02,6.1900551933E-02
-2.0168E-02,6.2941482657E-02
-2.0164E-02,6.3433578594E-02
-2.0160E-02,6.2111409319E-02
-2.0156E-02,6.4964235374E-02
-2.0152E-02,6.4142959681E-02
-2.0148E-02,6.4872983049E-02
-2.0144E-02,6.6122000737E-02
-2.0140E-02,6.5815928508E-02
-2.0136E-02,6.8148596761E-02
-2.0132E-02,6.4759510113E-02
-2.0128E-02,6.8869894009E-02
-2.0124E-02,6.9108818030E-02
-2.0120E-02,7.0754187523E-02
