[s],CH4[V]
-2.0836E-02,-1.2753238780E-02
-2.0832E-02,-1.0630149991E-02
-2.0828E-02,-1.5143003512E-02
-2.0824E-02,-1.3840694505E-02
-2.0820E-02,-1.0255670705E-02
-2.0816E-02,-1.4852314050E-02
-2.0812E-02,-1.1341214314E-02
-2.0808E-02,-1.2304926031E-02
-2.0804E-02,-1.3133745287E-02
-2.0800E-02,-7.7454378360E-03
-2.0796E-02,-8.8315774907E-03
-2.0792E-02,-1.1868639114E-02
-2.0788E-02,-1.2025313496E-02
-2.0784E-02,-1.2337575070E-02
-2.0780E-02,-1.2913241485E-02
-2.0776E-02,-1.1574483046E-02
-2.0772E-02,-9.0902807168E-03
-2.0768E-02,-1.2790007692E-02
-2.0764E-02,-1.1610708364E-02
-2.0760E-02,-1.0992484234E-02
-2.0756E-02,-1.2529044258E-02
-2.0752E-02,-1.3425397960E-02
-2.0748E-02,-1.3254175277E-02
-2.0744E-02,-1.2019171833E-02
-2.0740E-02,-8.8016559597E-03
-2.0736E-02,-1.3088073825E-02
-2.0732E-02,-1.2132525560E-02
-2.0728E-02,-1.2955818274E-02
-2.0724E-02,-1.2394003978E-02
-2.0720E-02,-1.0188484351E-02
-2.0716E-02,-1.2909035781E-02
-2.0712E-02,-8.9399625744E-03
-2.0708E-02,-9.9272729618E-03
-2.0704E-02,-1.1622991689E-02
-2.0700E-02,-1.2676940068E-02
-2.0696E-02,-1.2142949220E-02
-2.0692E-02,-9.4918443522E-03
-2.0688E-02,-1.0785274652E-02
-2.0684E-02,-1.4532713952E-02
-2.0680E-02,-8.6813118004E-03
-2.0676E-02,-7.9174568370E-03
-2.0672E-02,-1.1319894925E-02
-2.0668E-02,-1.0830922272E-02
-2.0664E-02,-1.1301465169E-02
-2.0660E-02,-1.0989051007E-02
-2.0656E-02,-1.1022853992E-02
-2.0652E-02,-1.1332907810E-02
-2.0648E-02,-1.2324028127E-02
-2.0644E-02,-1.4223218033E-02
-2.0640E-02,-1.2293291204E-02
-2.0636E-02,-1.1791253213E-02
-2.0632E-02,-1.1672663815E-02
-2.0628E-02,-1.0654873997E-02
-2.0624E-02,-1.3019580937E-02
-2.0620E-02,-9.7305490282E-03
-2.0616E-02,-1.2117371675E-02
-2.0612E-02,-1.0594916494E-02
-2.0608E-02,-1.0982685231E-02
-2.0604E-02,-1.1160736222E-02
-2.0600E-02,-9.3468953961E-03
-2.0596E-02,-1.0124344987E-02
-2.0592E-02,-1.1271410124E-02
-2.0588E-02,-1.4107618404E-02
-2.0584E-02,-1.2254905814E-02
-2.0580E-02,-8.9198543518E-03
-2.0576E-02,-1.1303033963E-02
-2.0572E-02,-9.8666764971E-03
-2.0568E-02,-9.9543430067E-03
-2.0564E-02,-1.0986304425E-02
-2.0560E-02,-9.4254781580E-03
-2.0556E-02,-1.1531458030E-02
-2.0552E-02,-1.1616311201E-02
-2.0548E-02,-9.5784618200E-03
-2.0544E-02,-1.2530131447E-02
-2.0540E-02,-8.6885501883E-03
-2.0536E-02,-1.1739349490E-02
-2.0532E-02,-1.0485372696E-02
-2.0528E-02,-6.8875887341E-03
-2.0524E-02,-1.1699142582E-02
-2.0520E-02,-1.0054483576E-02
-2.0516E-02,-1.2962308027E-02
-2.0512E-02,-7.3998358082E-03
-2.0508E-02,-9.4452001424E-03
-2.0504E-02,-1.3238005729E-02
-2.0500E-02,-8.8451435076E-03
-2.0496E-02,-1.0914964819E-02
-2.0492E-02,-1.4911165291E-02
-2.0488E-02,-1.1902256133E-02
-2.0484E-02,-1.2046485065E-02
-2.0480E-02,-1.2630057440E-02
-2.0476E-02,-1.2735533817E-02
-2.0472E-02,-8.2949306598E-03
-2.0468E-02,-1.2400460353E-02
-2.0464E-02,-9.9538280226E-03
-2.0460E-02,-1.0921807432E-02
-2.0456E-02,-7.6175882600E-03
-2.0452E-02,-1.2489509690E-02
-2.0448E-02,-1.0617547185E-02
-2.0444E-02,-7.7529051058E-03
-2.0440E-02,-1.1271510259E-02
-2.0436E-02,-6.6656925675E-03
-2.0432E-02,-8.6612846402E-03
-2.0428E-02,-1.0573253782E-02
-2.0424E-02,-8.8496448502E-03
-2.0420E-02,-7.7721550214E-03
-2.0416E-02,-1.0869846488E-02
-2.0412E-02,-1.0315656819E-02
-2.0408E-02,-9.4782020414E-03
-2.0404E-02,-1.0840501930E-02
-2.0400E-02,-9.0945341041E-03
-2.0396E-02,-1.1017813823E-02
-2.0392E-02,-8.8357498158E-03
-2.0388E-02,-7.5900747566E-03
-2.0384E-02,-3.9013770241E-03
-2.0380E-02,-1.0155253570E-02
-2.0376E-02,-8.4413101273E-03
-2.0372E-02,-1.2673769101E-02
-2.0368E-02,-6.4179565959E-03
-2.0364E-02,-8.7041093844E-03
-2.0360E-02,-6.1367991086E-03
-2.0356E-02,-1.0013551875E-02
-2.0352E-02,-8.9284517256E-03
-2.0348E-02,-7.4226476974E-03
-2.0344E-02,-1.0723309664E-02
-2.0340E-02,-8.2564832806E-03
-2.0336E-02,-8.7024690647E-03
-2.0332E-02,-9.9309350711E-03
-2.0328E-02,-1.0346708454E-02
-2.0324E-02,-9.9299670917E-03
-2.0320E-02,-1.0407934343E-02
-2.0316E-02,-1.0370578921E-02
-2.0312E-02,-7.4538852989E-03
-2.0308E-02,-1.1310711041E-02
-2.0304E-02,-9.8791934723E-03
-2.0300E-02,-1.2457094301E-02
-2.0296E-02,-1.2251973265E-02
-2.0292E-02,-1.2378187290E-02
-2.0288E-02,-2.3102668302E-03
-2.0284E-02,-1.2243075484E-02
-2.0280E-02,-1.0911526823E-02
-2.0276E-02,-6.7309811098E-03
-2.0272E-02,-1.2225799674E-02
-2.0268E-02,-1.0341820873E-02
-2.0264E-02,-1.1747584467E-02
-2.0260E-02,-1.0182557266E-02
-2.0256E-02,-9.3697788108E-03
-2.0252E-02,-1.1503319870E-02
-2.0248E-02,-9.3948747499E-03
-2.0244E-02,-1.1311888829E-02
-2.0240E-02,-1.1386537684E-02
-2.0236E-02,-9.9858428687E-03
-2.0232E-02,-1.3931860999E-02
-2.0228E-02,-1.1019039295E-02
-2.0224E-02,-1.3737440189E-02
-2.0220E-02,-8.2851364248E-03
-2.0216E-02,-7.9025604445E-03
-2.0212E-02,-9.5219327762E-03
-2.0208E-02,-9.6602632327E-03
-2.0204E-02,-1.1796002511E-02
-2.0200E-02,-1.3538270081E-02
-2.0196E-02,-1.0780272630E-02
-2.0192E-02,-1.0509390983E-02
-2.0188E-02,-1.0886578704E-02
-2.0184E-02,-8.7274076475E-03
-2.0180E-02,-9.4281627511E-03
-2.0176E-02,-6.8424608665E-03
-2.0172E-02,-9.4339563225E-03
-2.0168E-02,-9.8386098626E-03
-2.0164E-02,-1.2415285220E-02
-2.0160E-02,-8.0447866605E-03
-2.0156E-02,-1.2210483665E-02
-2.0152E-02,-1.5362415357E-02
-2.0148E-02,-1.2582078086E-02
-2.0144E-02,-1.3075785732E-02
-2.0140E-02,-1.3228068443E-02
-2.0136E-02,-1.1776561861E-02
-2.0132E-02,-7.3255350439E-03
-2.0128E-02,-1.0341763652E-02
-2.0124E-02,-8.3008720506E-03
-2.0120E-02,-7.4987747480E-03
-2.0116E-02,-1.0432534372E-02
-2.0112E-02,-1.1303181783E-02
-2.0108E-02,-1.2561526405E-02
-2.0104E-02,-9.6466447638E-03
-2.0100E-02,-6.8835689970E-03
-2.0096E-02,-1.0157833259E-02
-2.0092E-02,-9.2332746406E-03
-2.0088E-02,-1.0174265068E-02
-2.0084E-02,-1.0385575449E-02
-2.0080E-02,-1.1707244045E-02
-2.0076E-02,-1.1884861114E-02
-2.0072E-02,-1.2440900912E-02
-2.0068E-02,-8.9141227693E-03
-2.0064E-02,-7.0066502015E-03
-2.0060E-02,-1.3441119281E-02
-2.0056E-02,-1.3061518764E-02
-2.0052E-02,-1.1829710129E-02
-2.0048E-02,-1.0552692565E-02
-2.0044E-02,-1.4566741051E-02
-2.0040E-02,-1.2534027207E-02
-2.0036E-02,-8.5608579686E-03
-2.0032E-02,-1.6411719342E-02
-2.0028E-02,-1.0552520903E-02
-2.0024E-02,-1.3778839190E-02
-2.0020E-02,-1.2358694187E-02
-2.0016E-02,-9.2360307593E-03
-2.0012E-02,-1.1262354986E-02
-2.0008E-02,-1.4815688189E-02
-2.0004E-02,-1.2757163150E-02
-2.0000E-02,-1.1287469999E-02
-1.9996E-02,-1.1316099301E-02
-1.9992E-02,-1.2204232330E-02
-1.9988E-02,-7.4748041446E-03
-1.9984E-02,-1.1089210649E-02
-1.9980E-02,-1.1609678396E-02
-1.9976E-02,-1.2974000074E-02
-1.9972E-02,-1.1156053681E-02
-1.9968E-02,-1.1672063000E-02
-1.9964E-02,-1.3367638676E-02
-1.9960E-02,-1.2125339624E-02
-1.9956E-02,-1.2926068404E-02
-1.9952E-02,-1.3397350399E-02
-1.9948E-02,-7.6690199148E-03
-1.9944E-02,-1.0445594941E-02
-1.9940E-02,-1.1403923167E-02
-1.9936E-02,-1.1786561136E-02
-1.9932E-02,-1.3816504557E-02
-1.9928E-02,-9.5809270681E-03
-1.9924E-02,-1.3702058873E-02
-1.9920E-02,-1.0400748407E-02
-1.9916E-02,-1.4251036713E-02
-1.9912E-02,-1.3582744682E-02
-1.9908E-02,-1.0866327430E-02
-1.9904E-02,-8.4443618851E-03
-1.9900E-02,-1.4887099320E-02
-1.9896E-02,-8.6035778086E-03
-1.9892E-02,-1.0612092168E-02
-1.9888E-02,-1.2394290080E-02
-1.9884E-02,-9.9552489973E-03
-1.9880E-02,-5.6375172365E-03
-1.9876E-02,-1.1020884655E-02
-1.9872E-02,-1.0386176264E-02
-1.9868E-02,-8.0361463714E-03
-1.9864E-02,-1.0471635018E-02
-1.9860E-02,-1.0444817697E-02
-1.9856E-02,-9.3542386881E-03
-1.9852E-02,-7.5579025543E-03
-1.9848E-02,-1.1183719772E-02
-1.9844E-02,-1.3128223513E-02
-1.9840E-02,-9.0969278266E-03
-1.9836E-02,-1.0360770381E-02
-1.9832E-02,-7.7519895785E-03
-1.9828E-02,-9.6532012745E-03
-1.9824E-02,-1.0736618189E-02
-1.9820E-02,-1.1100626131E-02
-1.9816E-02,-9.5491458722E-03
-1.9812E-02,-1.1769743090E-02
-1.9808E-02,-1.1428747309E-02
-1.9804E-02,-6.8166449033E-03
-1.9800E-02,-9.6327592660E-03
-1.9796E-02,-7.8717519964E-03
-1.9792E-02,-9.7691251535E-03
-1.9788E-02,-9.4187118389E-03
-1.9784E-02,-8.8338329304E-03
-1.9780E-02,-1.2038684009E-02
-1.9776E-02,-1.1405100955E-02
-1.9772E-02,-9.7392465378E-03
-1.9768E-02,-1.2882332901E-02
-1.9764E-02,-9.7667409677E-03
-1.9760E-02,-4.4058850314E-03
-1.9756E-02,-8.6799242043E-03
-1.9752E-02,-9.6882917202E-03
-1.9748E-02,-8.9251377074E-03
-1.9744E-02,-7.8895094118E-03
-1.9740E-02,-1.0268397489E-02
-1.9736E-02,-7.5161363885E-03
-1.9732E-02,-7.4542190849E-03
-1.9728E-02,-9.9887181967E-03
-1.9724E-02,-8.1695701737E-03
-1.9720E-02,-8.9671136815E-03
-1.9716E-02,-8.3098985778E-03
-1.9712E-02,-6.8993618433E-03
-1.9708E-02,-5.0557520746E-03
-1.9704E-02,-1.0328869976E-02
-1.9700E-02,-1.1397996081E-02
-1.9696E-02,-1.0016174480E-02
-1.9692E-02,-8.6648132351E-03
-1.9688E-02,-9.2711879622E-03
-1.9684E-02,-9.0619613586E-03
-1.9680E-02,-9.7621251842E-03
-1.9676E-02,-8.6102392236E-03
-1.9672E-02,-9.7162677557E-03
-1.9668E-02,-1.2330794446E-02
-1.9664E-02,-9.8945047131E-03
-1.9660E-02,-1.2527032006E-02
-1.9656E-02,-7.8134586551E-03
-1.9652E-02,-8.1634857317E-03
-1.9648E-02,-8.4098531807E-03
-1.9644E-02,-7.2901632643E-03
-1.9640E-02,-7.0687916186E-03
-1.9636E-02,-8.3389522652E-03
-1.9632E-02,-7.7747776257E-03
-1.9628E-02,-1.0074210329E-02
-1.9624E-02,-9.9619724011E-03
-1.9620E-02,-1.1033215663E-02
-1.9616E-02,-4.4959643369E-03
-1.9612E-02,-7.1485426315E-03
-1.9608E-02,-9.8353387598E-03
-1.9604E-02,-1.0400200045E-02
-1.9600E-02,-9.9811412544E-03
-1.9596E-02,-8.4866287298E-03
-1.9592E-02,-1.0617070348E-02
-1.9588E-02,-7.2985174511E-03
-1.9584E-02,-6.4277412941E-03
-1.9580E-02,-7.2181179397E-03
-1.9576E-02,-8.5258724271E-03
-1.9572E-02,-9.0365077916E-03
-1.9568E-02,-1.1137967248E-02
-1.9564E-02,-9.3430520887E-03
-1.9560E-02,-5.5615952259E-03
-1.9556E-02,-1.0096321267E-02
-1.9552E-02,-9.1458179393E-03
-1.9548E-02,-9.1170169756E-03
-1.9544E-02,-8.9711095768E-03
-1.9540E-02,-1.1288457052E-02
-1.9536E-02,-9.3959714753E-03
-1.9532E-02,-7.6216223023E-03
-1.9528E-02,-6.1387255307E-03
-1.9524E-02,-8.8189222328E-03
-1.9520E-02,-7.6393034237E-03
-1.9516E-02,-9.5209075763E-03
-1.9512E-02,-8.0497409985E-03
-1.9508E-02,-1.0939092779E-02
-1.9504E-02,-7.8989221771E-03
-1.9500E-02,-8.8847686745E-03
-1.9496E-02,-9.8365165475E-03
-1.9492E-02,-8.5908081098E-03
-1.9488E-02,-7.9101755338E-03
-1.9484E-02,-8.0285360505E-03
-1.9480E-02,-1.2236442680E-02
-1.9476E-02,-7.4816372209E-03
-1.9472E-02,-8.6430313142E-03
-1.9468E-02,-8.7301303876E-03
-1.9464E-02,-7.7020504240E-03
-1.9460E-02,-7.8795482838E-03
-1.9456E-02,-1.0464439545E-02
-1.9452E-02,-1.1861448410E-02
-1.9448E-02,-7.8879787646E-03
-1.9444E-02,-1.0392375147E-02
-1.9440E-02,-9.4651986924E-03
-1.9436E-02,-1.0386424220E-02
-1.9432E-02,-1.0658049732E-02
-1.9428E-02,-1.0563135298E-02
-1.9424E-02,-8.9119817705E-03
-1.9420E-02,-1.1936588408E-02
-1.9416E-02,-1.0124869507E-02
-1.9412E-02,-7.7053501371E-03
-1.9408E-02,-7.0942881008E-03
-1.9404E-02,-9.7720529336E-03
-1.9400E-02,-8.6532260924E-03
-1.9396E-02,-8.2842208974E-03
-1.9392E-02,-9.4604875414E-03
-1.9388E-02,-1.1557574401E-02
-1.9384E-02,-9.1744996938E-03
-1.9380E-02,-7.8066351156E-03
-1.9376E-02,-9.4702674713E-03
-1.9372E-02,-9.9180366263E-03
-1.9368E-02,-1.0451855813E-02
-1.9364E-02,-1.0811276581E-02
-1.9360E-02,-9.3048431280E-03
-1.9356E-02,-6.6338493828E-03
-1.9352E-02,-6.0739376674E-03
-1.9348E-02,-8.5496332221E-03
-1.9344E-02,-7.7593137970E-03
-1.9340E-02,-9.3247558473E-03
-1.9336E-02,-7.1529676802E-03
-1.9332E-02,-6.2379362676E-03
-1.9328E-02,-1.0630593449E-02
-1.9324E-02,-1.0259556928E-02
-1.9320E-02,-5.3805830763E-03
-1.9316E-02,-1.0330486454E-02
-1.9312E-02,-1.0385923541E-02
-1.9308E-02,-5.8322813694E-03
-1.9304E-02,-8.9038564655E-03
-1.9300E-02,-6.9522859983E-03
-1.9296E-02,-5.6453898178E-03
-1.9292E-02,-6.8195583783E-03
-1.9288E-02,-6.7363646012E-03
-1.9284E-02,-1.1183800834E-02
-1.9280E-02,-6.9843056128E-03
-1.9276E-02,-8.1346180108E-03
-1.9272E-02,-9.0942766120E-03
-1.9268E-02,-9.4399263236E-03
-1.9264E-02,-9.4574071734E-03
-1.9260E-02,-5.7511570655E-03
-1.9256E-02,-1.0277877011E-02
-1.9252E-02,-9.0565540253E-03
-1.9248E-02,-6.9471123153E-03
-1.9244E-02,-1.0107679528E-02
-1.9240E-02,-7.8960277756E-03
-1.9236E-02,-8.2533027768E-03
-1.9232E-02,-8.2976915468E-03
-1.9228E-02,-6.1276152251E-03
-1.9224E-02,-8.8423826205E-03
-1.9220E-02,-1.2443971743E-02
-1.9216E-02,-5.9959128050E-03
-1.9212E-02,-7.5161173150E-03
-1.9208E-02,-1.0089588327E-02
-1.9204E-02,-7.8458835812E-03
-1.9200E-02,-5.7051470491E-03
-1.9196E-02,-4.7084429698E-03
-1.9192E-02,-9.2100717450E-03
-1.9188E-02,-1.0604672582E-02
-1.9184E-02,-6.7751505347E-03
-1.9180E-02,-4.8314001967E-03
-1.9176E-02,-1.0073452158E-02
-1.9172E-02,-5.6554510816E-03
-1.9168E-02,-8.7001087208E-03
-1.9164E-02,-6.7802383871E-03
-1.9160E-02,-9.7477103972E-03
-1.9156E-02,-4.3603947675E-03
-1.9152E-02,-6.8002607789E-03
-1.9148E-02,-7.6091530109E-03
-1.9144E-02,-7.7474643939E-03
-1.9140E-02,-7.5547888077E-03
-1.9136E-02,-6.6788532728E-03
-1.9132E-02,-7.7358009573E-03
-1.9128E-02,-4.7923615394E-03
-1.9124E-02,-8.6750318552E-03
-1.9120E-02,-8.8190032951E-03
-1.9116E-02,-8.6252119100E-03
-1.9112E-02,-1.0030813380E-02
-1.9108E-02,-9.5383598159E-03
-1.9104E-02,-5.1061251509E-03
-1.9100E-02,-7.1328165424E-03
-1.9096E-02,-8.7157966629E-03
-1.9092E-02,-4.9103644283E-03
-1.9088E-02,-6.4860632457E-03
-1.9084E-02,-8.6722709681E-03
-1.9080E-02,-8.1672479768E-03
-1.9076E-02,-6.6384079459E-03
-1.9072E-02,-9.8588992833E-03
-1.9068E-02,-8.5892202421E-03
-1.9064E-02,-9.2803193935E-03
-1.9060E-02,-6.8328812082E-03
-1.9056E-02,-7.1281244648E-03
-1.9052E-02,-7.8231432176E-03
-1.9048E-02,-9.0227081246E-03
-1.9044E-02,-4.6178963639E-03
-1.9040E-02,-8.6505081207E-03
-1.9036E-02,-7.1554853804E-03
-1.9032E-02,-6.7871477574E-03
-1.9028E-02,-4.7236445381E-03
-1.9024E-02,-6.0930779105E-03
-1.9020E-02,-5.4302075182E-03
-1.9016E-02,-6.3194038942E-03
-1.9012E-02,-5.7465698921E-03
-1.9008E-02,-5.8725168879E-03
-1.9004E-02,-6.2167551615E-03
-1.9000E-02,-4.5869639381E-03
-1.8996E-02,-7.4252464598E-03
-1.8992E-02,-6.8985941355E-03
-1.8988E-02,-4.7773507060E-03
-1.8984E-02,-4.4827940949E-03
-1.8980E-02,-7.0047380845E-03
-1.8976E-02,-8.4662773204E-03
-1.8972E-02,-9.2270137688E-03
-1.8968E-02,-6.4651968521E-03
-1.8964E-02,-8.3064224350E-03
-1.8960E-02,-9.1999341872E-03
-1.8956E-02,-7.7126886608E-03
-1.8952E-02,-7.7334167716E-03
-1.8948E-02,-6.5474560284E-03
-1.8944E-02,-8.0203010730E-03
-1.8940E-02,-9.1968490509E-03
-1.8936E-02,-5.5844357252E-03
-1.8932E-02,-5.5926325558E-03
-1.8928E-02,-5.8574059187E-03
-1.8924E-02,-4.7662785475E-03
-1.8920E-02,-4.1233447163E-03
-1.8916E-02,-3.5439828137E-03
-1.8912E-02,-6.9885256215E-03
-1.8908E-02,-7.4727108295E-03
-1.8904E-02,-6.5773298757E-03
-1.8900E-02,-4.7918322502E-03
-1.8896E-02,-7.4024536442E-03
-1.8892E-02,-5.2629807306E-03
-1.8888E-02,-3.3820489184E-03
-1.8884E-02,-6.7281248552E-03
-1.8880E-02,-9.3782808171E-03
-1.8876E-02,-5.4341461931E-03
-1.8872E-02,-2.4407962310E-03
-1.8868E-02,-5.8458426179E-03
-1.8864E-02,-7.1290256870E-03
-1.8860E-02,-9.4644643632E-03
-1.8856E-02,-4.8299744536E-03
-1.8852E-02,-4.7413542698E-03
-1.8848E-02,-6.6112425336E-03
-1.8844E-02,-2.2486547024E-03
-1.8840E-02,-4.6378853771E-03
-1.8836E-02,-2.3462394246E-03
-1.8832E-02,-6.3950064240E-03
-1.8828E-02,-3.8821271085E-03
-1.8824E-02,-5.8622458158E-03
-1.8820E-02,-4.9668791671E-03
-1.8816E-02,-5.2152970158E-03
-1.8812E-02,-1.9138959513E-03
-1.8808E-02,-2.8609469784E-03
-1.8804E-02,-6.7189981922E-03
-1.8800E-02,-2.7575543797E-03
-1.8796E-02,-3.7989810151E-03
-1.8792E-02,-1.3326267001E-03
-1.8788E-02,-3.3402255322E-03
-1.8784E-02,-4.9526503466E-03
-1.8780E-02,-2.0302156051E-03
-1.8776E-02,9.1914613014E-04
-1.8772E-02,-3.8285592233E-03
-1.8768E-02,-4.0907815075E-03
-1.8764E-02,-3.1481173822E-03
-1.8760E-02,-5.2148821675E-03
-1.8756E-02,-5.9680369053E-03
-1.8752E-02,-1.8262342101E-03
-1.8748E-02,-3.3051923069E-03
-1.8744E-02,-4.5538523666E-03
-1.8740E-02,-1.4117339829E-03
-1.8736E-02,-2.4570039256E-03
-1.8732E-02,-1.1031154442E-03
-1.8728E-02,-3.4715560193E-03
-1.8724E-02,-4.8844626345E-03
-1.8720E-02,-1.2473109976E-03
-1.8716E-02,-8.9648283471E-04
-1.8712E-02,8.3800752111E-04
-1.8708E-02,7.7640016165E-04
-1.8704E-02,-1.9096425640E-03
-1.8700E-02,2.3575301541E-03
-1.8696E-02,6.7201097331E-04
-1.8692E-02,2.9722542996E-03
-1.8688E-02,-7.2506464854E-04
-1.8684E-02,1.4392610172E-03
-1.8680E-02,4.0247054098E-03
-1.8676E-02,2.9755349392E-03
-1.8672E-02,4.7699923347E-03
-1.8668E-02,4.9465365202E-03
-1.8664E-02,1.8669410232E-03
-1.8660E-02,7.2064918758E-03
-1.8656E-02,2.2058911728E-03
-1.8652E-02,5.8191818788E-03
-1.8648E-02,9.6311515506E-03
-1.8644E-02,1.1555404018E-02
-1.8640E-02,5.1239533176E-03
-1.8636E-02,6.7488617286E-03
-1.8632E-02,1.3072680748E-02
-1.8628E-02,5.5913014060E-03
-1.8624E-02,9.5379108148E-03
-1.8620E-02,9.9120563143E-03
-1.8616E-02,1.5759653306E-02
-1.8612E-02,1.0575055453E-02
-1.8608E-02,1.1917981448E-02
-1.8604E-02,1.5693330027E-02
-1.8600E-02,1.3813790579E-02
-1.8596E-02,1.3224014553E-02
-1.8592E-02,2.0773500545E-02
-1.8588E-02,1.4472955947E-02
-1.8584E-02,1.7081989473E-02
-1.8580E-02,1.3855227727E-02
-1.8576E-02,1.7877868819E-02
-1.8572E-02,1.6453375061E-02
-1.8568E-02,2.1083420849E-02
-1.8564E-02,1.5641750553E-02
-1.8560E-02,1.6116146294E-02
-1.8556E-02,1.5969075413E-02
-1.8552E-02,9.6692603755E-03
-1.8548E-02,1.8566044959E-02
-1.8544E-02,1.9354180470E-02
-1.8540E-02,2.0365075223E-02
-1.8536E-02,1.8829340127E-02
-1.8532E-02,1.7490085777E-02
-1.8528E-02,1.8591508063E-02
-1.8524E-02,1.6119355408E-02
-1.8520E-02,1.8303808370E-02
-1.8516E-02,1.5345548853E-02
-1.8512E-02,1.2342538171E-02
-1.8508E-02,1.6257971967E-02
-1.8504E-02,1.7019705005E-02
-1.8500E-02,1.7904638457E-02
-1.8496E-02,1.7533687766E-02
-1.8492E-02,1.7491482910E-02
-1.8488E-02,1.9290923254E-02
-1.8484E-02,1.6900142859E-02
-1.8480E-02,2.0204986687E-02
-1.8476E-02,2.0352863423E-02
-1.8472E-02,2.4302238488E-02
-1.8468E-02,2.4537223834E-02
-1.8464E-02,2.2158841204E-02
-1.8460E-02,2.3134306957E-02
-1.8456E-02,2.3900612863E-02
-1.8452E-02,1.8765176920E-02
-1.8448E-02,1.9076193950E-02
-1.8444E-02,2.6834081617E-02
-1.8440E-02,2.7891339245E-02
-1.8436E-02,2.3225773859E-02
-1.8432E-02,2.6510509465E-02
-1.8428E-02,3.1295460568E-02
-1.8424E-02,3.3614224249E-02
-1.8420E-02,3.5088828823E-02
-1.8416E-02,3.2962163755E-02
